"en_ar_GOOGLE"	"VerConf"
"وبما أن حزب الله يحتفظ بعلاقات وثيقة مع عدد من الدول الإقليمية، ولا سيما مع جمهورية إيران الإسلامية كما اعترف بذلك علانية الأمين العام للميليشيا نفسه، فإنني أدعو هذه الدول إلى تشجيع تحويل الجماعة المسلحة إلى جماعة سياسية بحتة. هذا الطرف ونزع سلاحه، بما يتفق مع متطلبات اتفاق الطائف والقرار 1559 (2004)، بما يخدم السلام والاستقرار الإقليميين."	1
"ويتم البحث عن هذه الأسلحة لأنها صغيرة الحجم وتوفر للإرهابيين القدرة على الهجوم بأمان من بعيد والتسبب في أضرار جسيمة."	0
"وكان ابتكاره هو نقل الهدف من الدول الإسلامية إلى الغرب، وخاصة الولايات المتحدة الأمريكية؛ ومن خلال وصف إرهابه بأنه صراع بين الإسلام وأعدائه، تمكن من جمع عدة مجموعات متنوعة ومتنافسة في كثير من الأحيان تحت راية واحدة."	1
"38 - دعا مجلس الأمن في قراره 1559 (2004) إلى حل جميع الميليشيات اللبنانية وغير اللبنانية ونزع سلاحها."	1
"20 - منذ تقريري (انظر S/2007/619، الفقرة 25)، واصل الجيش الملكي المغربي الإبلاغ عن عدد كبير من الانتهاكات المزعومة للاتفاق العسكري رقم 1 من جانب جبهة البوليساريو فيما يتعلق بتواجد الأشخاص والمركبات. في الشريط العازلة."	1
"وفي حين أن قادة تنظيم القاعدة، المقيدين بالعمل الدولي، قد لا يتمكنون من ترجمة دعمهم إلى أعمال عنف منسقة تحت سيطرتهم، فإنهم يواصلون جذب أتباعهم، وبعضهم مصمم على ارتكاب أعمال إرهابية باسمهم، دون الحاجة إلى رؤية أتباعهم. الإجراءات كجزء من برنامج سياسي أوسع."	0
"غير أن قدرة الدولة اللبنانية على ممارسة سلطتها بالكامل على كامل أراضيها ظلت مقيدة. لقد سلطت سلسلة من الحوادث الأمنية الضوء مرة أخرى على التهديدات التي يتعرض لها أمن لبنان والتي تشكلها الجماعات المسلحة الخارجة عن سيطرة الدولة وعن طريق انتشار الأسلحة."	1
"27 - يشير إلى قراره الذي يقضي بأن الأفراد والكيانات الذين يطلبون رفع أسمائهم من القائمة دون رعاية دولة عضو يحق لهم تقديم هذه الطلبات إلى آلية جهة التنسيق المنشأة بموجب القرار 1730 (2006)؛"	0
"وقد كشفت دراسة استقصائية للمستخدم النهائي أجريت في مارس/آذار 1999 وملاحظات التفتيش العشوائي أن كمية المواد الكيميائية الزراعية المتوفرة على مستوى المحافظات قد تضاعفت."	0
"كما قدمت نسخاً من الشيكات، وأكدت أنها أرسلت إلى الموظفين."	0
"وتحث الولايات المتحدة الأمم المتحدة والشرطة الوطنية الهايتية على مضاعفة جهود التدقيق."	1
"لا يتمتع مرشح الحركة من أجل التغيير الديمقراطي إلا بقدر ضئيل من الوصول إلى وسائل الإعلام الزيمبابوية؛ فهو ممنوع من القيام بحملات انتخابية بحرية؛ وأفيد بأن الدولة صادرت حافلات ومركبات الحملة الانتخابية بدعوى تسجيلها بشكل غير قانوني."	1
"ولذلك فإن تغير المناخ لا يؤدي فقط إلى تفاقم التهديدات القائمة للسلام والأمن الدوليين؛ كما أنه يمثل في حد ذاته تهديدًا للسلم والأمن الدوليين."	1
"تم الإبلاغ عن ما مجموعه 1283 حالة اختطاف بدوافع إرهابية في عام 2012، ويمكن لرهينة واحدة أن تدفع فدية مكونة من سبعة أرقام إلى أيدي الإرهابيين."	0
"&quot;ويؤكد مجلس الأمن من جديد التزامه بالتنفيذ الكامل والفعال لقراراته المتعلقة بحماية المدنيين في الصراعات المسلحة، ويشير إلى البيانات السابقة التي أدلى بها رئيسه بشأن هذه المسألة."	0
"وأبلغت الأطراف البعثة بأنها مقتنعة بأن اتفاق واغادوغو قد أنهى النزاع المسلح وأن الأزمة السياسية التي طال أمدها لا يمكن حلها إلا من خلال إجراء الانتخابات."	0
"ووفقا لتلك القرارات، يجب على هذا الجهاز أن يطالب حكومة الولايات المتحدة بالحكم فورا على لويس بوسادا كاريليس بسبب أعماله الإرهابية أو تسليمه إلى جمهورية فنزويلا البوليفارية، التي ظل نظامها القضائي يلاحقه منذ سنوات."	1
"ومن جانبنا، فإننا نربط مسألة الشرعية بشكل مباشر بإجراء الانتخابات التي تجري الاستعدادات لها في الهيئة المشتركة لإدارة الانتخابات."	1
"إن احتجاز أي من موظفي الأمم المتحدة والاعتداء عليهم جسديا أمر غير مقبول على الإطلاق."	1
"والجمهورية التشيكية طرف في الاتفاقية. ولا تشترط الاتفاقية إدخال جرائم محددة جديدة."	0
"111. أبيجيل فيلدنج سميث من صحيفة فايننشال تايمز البريطانية، 14 يناير."	0
"بدأت في 12 يونيو 2001. وانتهت في عام 2008."	0
"ويكرر المجلس إدانته الشديدة لهذه الممارسات ويدعو جميع أطراف النزاع المسلح إلى ضمان الحماية الكاملة والفعالة للمرأة، ويشدد على ضرورة وضع حد لإفلات المسؤولين عن العنف الجنساني من العقاب."	1
"إن التحديات الاجتماعية والاقتصادية التي تواجه أفغانستان كبيرة."	1
"ومن المهم إعطاء النساء، اللاتي هن أول ضحايا العنف بجميع مظاهره، دورا أساسيا في حفظ السلام وبناء السلام، بل إن القيام بذلك أكثر أهمية وإلحاحا في عملية منع نشوب الصراعات."	1
"258 - وكما ذكر أعلاه، فإن أحكاما مختلفة من قانون حقوق الإنسان والقانون الإنساني الدولي لها صلة بحماية المدنيين في الصراعات المسلحة."	0
"وينشأ ما يقرب من 80 في المائة من البضائع البحرية المنقولة بالحاويات المتجهة إلى الولايات المتحدة من أحد موانئ مبادرة أمن الحاويات أو تمر عبره، ويتم فحصها قبل تحميلها على متن سفينة متجهة إلى الولايات المتحدة."	0
"ومن المتوقع صدور الحكم في كانون الأول/ديسمبر 2010."	0
"62 - وفي المقام الأول، يتطلع المجلس الوطني الانتقالي والمجتمع المدني الليبي إلى الأمم المتحدة لدعم المسار الانتخابي في البلاد نحو إقامة دولة ديمقراطية."	0
"485- ومن المخيب للآمال أن اللجان حصرت نفسها في جريمة الاغتصاب ولم تنظر في القضايا التي تم الإبلاغ فيها عن أشكال أخرى من الاعتداء الجنسي، بما في ذلك محاولة الاغتصاب."	0
"المقرر عقدها يوم الجمعة، 28 نيسان/أبريل 2006، الساعة 10 صباحا"	0
"15 - وبشكل عام، مع تركيز اهتمامها على بلغراد، لم تضع الجماعات السياسية لصرب كوسوفو سياسة واضحة بشأن عدد من القضايا الحاسمة، بما في ذلك مشاركة صرب كوسوفو في المستقبل في الهيكل التنظيمي المشترك."	1
"وكنت آمل أن يكون المنسق الخاص الجديد معنا اليوم، ولكن الأمين العام أوفده على وجه السرعة إلى المنطقة."	0
"وقد أدت النزاعات العرقية والحدودية التي لم يتم حلها إلى صراعات تقوض الجهود الرامية إلى تطوير استجابة إقليمية متماسكة لمكافحة الإرهاب."	1
"4. ستشدد البعثة على أهمية تحقيق السلام والأمن والاستقرار المستدامين لجميع دول المنطقة."	0
"وسيستمر التأثير السلبي للوضع الليبي في التزايد، مما يشكل تهديدا مستمرا للسلام والاستقرار في المنطقة. وتعرب الصين عن قلقها البالغ في هذا الصدد."	1
"وهذا يتطلب موقفا واضحا، خاصة - إذا جاز لي أن أتكلم بصراحة - من الولايات المتحدة الأمريكية."	1
"وفي إيتوري، تم فصل 2004 أطفال، من بينهم 193 فتاة؛ وفي كيفو الشمالية، 1439 طفلاً، من بينهم 13 فتاة؛ وفي جنوب كيفو، 470 طفلاً، من بينهم 53 فتاة."	0
"وندعو السلطة الفلسطينية إلى بذل كل ما في وسعها لوقف تلك الهجمات."	1
"ونعرب عن قلقنا البالغ إزاء محنة الفلسطينيين في قطاع غزة."	1
"وقام الفريق بتعديل تكلفة الاستبدال المقدرة للشركة بتطبيق معدل استهلاك يتناسب مع المعدلات القياسية الصناعية للأصول المعنية."	0
":: حتى وقت كتابة هذا التقرير، تتمتع وحدة مكافحة الفساد بالقدرة على التحقيق في القضايا."	0
"أراد السيد مالك إرسال ضباط من شرطة الأمم المتحدة مع العقيد ريس للقاء العميد رواك. ورفض العقيد ريس، معتقدًا أن وجود المزيد من ضباط الشرطة الذين يرتدون القمصان الزرقاء من شأنه أن يؤدي إلى تفاقم الوضع."	1
"ونحث جميع الأطراف على ضبط النفس وتجنب التصرفات أو التصريحات الاستفزازية التي قد تؤدي إلى مزيد من العنف."	1
"وذلك يوم الاثنين الموافق 27 أكتوبر 2014 الساعة 10 صباحاً"	0
"&quot;تقرير الأمين العام عن بعثة الأمم المتحدة في جمهورية أفريقيا الوسطى وتشاد (S/2009/359)&quot;."	0
"وكانت أهداف الاجتماع هي بدء حوار مع القطاع الخاص؛ والحصول على فهم أفضل للتحديات التي يواجهها المجتمع المالي في تنفيذ نظام العقوبات؛ لتحديد طرق لجعل الامتثال أكثر وضوحًا وفعالية من حيث التكلفة والكفاءة، وتوليد أفكار للتحسين."	0
"الحالة في تيمور الشرقية (انظر S/11593/Add.50 و 51؛ S/11935/Add.15 و 16؛ S/1999/25/Add.17، 22، 25، 30، 33-36، 42 و 50) S/2000/40/Add.4، 11، 16، 20، 25، 29، 30، 34، 35، 37، 38، 40، 46، 47 و 48؛ 5)"	0
"206 ـ وبعد دراسة الملف عن كثب، يمكن للجنة أن تسلط الضوء على النقاط التالية:"	0
"وشكل النساء والأطفال 22 في المائة من عدد القتلى."	0
":: النقيب عادل يوسف المستشار القانوني رئيس هيئة القضاء العسكري"	0
"11. الآنسة ألماظة إبراهيم حلمي السموني، 13 سنة، روت الرواية التالية:"	0
"وقد يستمر التطرف الأساسي بمظاهره في مناطق الشرق."	0
"خلال مناقشاتنا السابقة، شاركت بلجيكا الأمين العام في القلق الذي أعرب عنه بشأن الخطر الذي يشكله العنف في العراق على المجتمع والمؤسسات والعملية السياسية التي لا تزال هشة."	1
"وباستثناء الاجتماعات المنتظمة لمجلس وزراء الداخلية العرب، لا يتم تبادل منتظم ومؤسسي للمعلومات التشغيلية على المستوى دون الإقليمي."	0
"- الفصل الثامن من ميثاق الأمم المتحدة وما يتضمنه؛ مدى انطباق الميثاق على الشراكات بين الأمم المتحدة والترتيبات الإقليمية أو حتى دون الإقليمية والجماعات الاقتصادية الإقليمية، مثل الجماعة الاقتصادية لدول غرب أفريقيا، والجماعة الاقتصادية لدول وسط أفريقيا وغيرها."	0
"تشعر السلطات الفرنسية بقلق بالغ إزاء التدهور المستمر في الوضع في الجزء الشمالي من قطاع غزة خلال الأسبوع الماضي."	1
"وفي هذه الأثناء، يظل مطارا جوهر وكيسمايو مفتوحين، ومن الممكن إرسال بعثات يومية لموظفي الأمم المتحدة."	0
"وقال الممثل الخاص للأمين العام إنه بسبب المجاعة، أصبحت الحالة الإنسانية في الصومال مزرية وتتسبب في الوفيات والتشريد على نطاق واسع."	0
"7 - يلاحظ مع القلق تقارير رصد وسائط الإعلام التابعة لعملية الأمم المتحدة في كوت ديفوار ووسائل الإعلام المشار إليها في تلك التقارير باعتبارها تحرض على العنف واستئناف الصراع الداخلي، ويؤكد أنها لا تزال على استعداد لفرض جزاءات على من يعرقلون العملية الانتخابية، ولا سيما عمل اللجنة الانتخابية المستقلة و جميع الفاعلين الآخرين المعنيين، وإعلان نتائج الانتخابات الرئاسية والبرلمانية والتصديق عليها؛"	1
"وأشاروا إلى أن فشل إثيوبيا في السماح بالمضي قدماً في عملية الترسيم الكامل للحدود، فضلاً عن القيود المستمرة والمتزايدة المفروضة على عمل البعثة، تثير تساؤلات جدية حول قدرة البعثة على البقاء على المدى الطويل."	1
"أشعر بقلق بالغ إزاء التصعيد الأخير بين غزة وإسرائيل."	1
"وإذ يؤكد الالتزام الواقع على عاتق جميع الدول الأعضاء بتنفيذ القرار 1373 (2001) بالكامل، بما في ذلك ما يتعلق بطالبان أو القاعدة، وأي أفراد أو جماعات أو مؤسسات أو كيانات مرتبطة بتنظيم القاعدة أو أسامة بن لادن أو حركة طالبان، التي شاركت في تمويل الأنشطة أو الأعمال الإرهابية أو التخطيط لها أو تيسيرها أو تجنيدها أو الإعداد لها أو ارتكابها أو دعمها بأي شكل آخر، وكذلك في تسهيل تنفيذ التزامات مكافحة الإرهاب وفقا لقرارات مجلس الأمن ذات الصلة،"	1
"46- لا ينظم قانون تقارير المعاملات المالية حركة المعادن الثمينة."	0
"ويبدو أن تعريفات بعض الدول للإرهاب غامضة أو فضفاضة للغاية وينبغي أن تتماشى مع المعايير الدولية."	1
"19 - يدين بأشد العبارات جميع أشكال العنف الجنسي وغيره من أشكال العنف المرتكبة ضد المدنيين في الصراعات المسلحة، ولا سيما النساء والأطفال، ويتعهد بكفالة أن تستخدم جميع عمليات دعم السلام جميع التدابير الممكنة لمنع هذا العنف ومعالجة آثاره حيثما كان ذلك ممكنا. أنه يأخذ مكان؛"	1
"ويدين وفدي بشدة أعمال العنف هذه ويقدم تعازيه لأسر طبيب الأطفال المتوفى."	1
"وفي عام 1993، كانت تلك الرؤية ضبابية في أحسن الأحوال. في ذلك الوقت، كان من المستحيل تحديد أهداف نهائية تقترب من تلبية اهتمامات الشعبين."	1
"وهذا هو التقرير السابع الذي يصدره فريق الدعم التحليلي ورصد الجزاءات منذ إنشائه في مارس/آذار 2004؛ بعض المواضيع مألوفة والقليل منها جديد تمامًا."	0
"ويرى وفد توغو أن كل هذه القضايا تتطلب اتخاذ إجراءات سريعة لمنع منطقة الساحل من الانزلاق إلى حالة انعدام الأمن التام، الأمر الذي سيضر بشدة بتنميتها."	1
"وأضاف أن مبادئ الأمم المتحدة لحفظ السلام، وهي موافقة الأطراف والحياد وعدم استخدام القوة إلا في حالة الدفاع عن النفس والدفاع عن الولاية، قد لا تنطبق دائما على الجماعات الإجرامية المسلحة في البعثات المعاصرة، و وأن تطبيقها يمكن مراجعته وتعديله ليتناسب مع التهديدات المعاصرة وسياق العنف الذي يواجهه المدنيون الأبرياء وأفراد حفظ السلام في مناطق الصراع."	0
"ويصرون على التعامل مع القضية باعتبارها جريمة هجرة بسيطة."	1
"وفي الختام، أوضح الفريق سينغا أنه منذ مارس 2012 شهدت قوة الأمم المتحدة لمراقبة فض الاشتباك قتالاً بين جماعات المعارضة والجيش السوري في المنطقة الفاصلة، وهو ما يشكل انتهاكاً واضحاً لتفويضها."	0
"وفي هذا السياق، لا نزال نشعر بالقلق إزاء الفئات الأكثر ضعفا في تيمور - ليشتي: الفقراء والمشردين."	1
"لقد أصبح مدى التلوث بالذخائر العنقودية واضحا بشكل متزايد مع تقدم عمل منظمة مكافحة الألغام الأرضية."	0
"2 - وفي المنطقة الجنوبية تم تنفيذ 209 طلعات جوية بسرعة 720 إلى 780 كيلومترا في الساعة وعلى ارتفاعات 9000 إلى 13000 متر، وذلك على النحو التالي:"	0
"كما أن الأسماء غير المحددة بشكل جيد قد تؤدي إلى تطبيق العقوبات على الأشخاص الخطأ."	1
"واعتبارًا من 1 فبراير/شباط 2005، مُنع مسؤولو الجمارك أيضًا في كثير من الأحيان في أبيدجان من صعود السفن القادمة وتفتيشها."	0
"إن عدم القيام بأي شيء حيال هذه الجماعة الشريرة بذريعة غير حكيمة بأنها لا تشكل أي تهديد للحكومة هو بمثابة تنازل عن المسؤولية الأساسية لأي دولة، وهي ضمان سلامة مواطنيها."	1
"ويؤكد المجلس أن جميع المسؤولين عن انتهاكات القانون الدولي، بما في ذلك القانون الإنساني وقانون حقوق الإنسان، فضلا عن أولئك الذين أمروا بارتكاب هذه الأفعال، سيخضعون للمساءلة."	1
"وحذر من أن هناك خطرا يتمثل في أن دعوة مجموعة من الأصدقاء، بما في ذلك الدول غير الأعضاء في المجلس، للمشاركة في عملية صنع القرار في المجلس يمكن أن تؤدي إلى عدم الكفاءة."	1
"ولا يزال وفدي يشعر بالقلق إزاء استمرار تدهور الحالة الأمنية في العراق."	1
"ويمنع نقص الأراضي وفرص العمل، فضلاً عن انعدام الأمن، العديد من العائدين من الاستقرار في مجتمعاتهم الأصلية."	1
"وهذا الخيار غير ممكن في هذه المرحلة حيث من المتوقع أن يستغرق التعداد الكامل ما يصل إلى خمس سنوات، بما في ذلك وقت الإعداد."	0
"وتشير تقديرات منظمة &quot;محيطات بلا قرصنة&quot;، وهي منظمة غير حكومية، إلى أنه تم إنفاق 3.2 مليار دولار في عام 2013 للتصدي للقرصنة، حيث أنفق المجتمع الدولي نحو 139 مليون دولار على كل هجوم."	0
"وقد أدت الأنظمة الجديدة لأمن الحدود، مثل الفحص المعزز للشحنات وإدخال وثائق السفر المقروءة آليا في معظم الدول، على النحو الذي دعت إليه منظمة الطيران المدني الدولي، إلى تعقيد أنشطة الإرهابيين عبر الوطنية بشكل كبير."	0
"ووفقا لهذه السياسة، بمجرد أن علمت حكومتي بالوجود غير المرغوب فيه للمتمردين الأوغنديين التابعين لجيش الرب للمقاومة، لم تتردد حكومتي على الإطلاق في منحهم إنذارا بمغادرة الأراضي الوطنية على الفور."	1
"30 - رجاء حمود صالح السهلي"	0
"وأوصى فريق الخبراء، من بين أمور أخرى، بإنشاء آلية دولية مستقلة ذات وظائف متزامنة لرصد عملية المساءلة المحلية وإجراء تحقيقات مستقلة."	0
"أتمنى لكم جميعا ذكرى استقلال مباركة."	0
"السيد موساييف (أذربيجان) (تكلم بالانكليزية): بادئ ذي بدء، أود أن أعتذر عن طلب الكلمة مرة أخرى. لقد رأينا أنه سيكون من غير المناسب وغير المجدي تجاهل التعليقات التي أدلى بها ممثل أرمينيا ومحاولته تضليل مجلس الأمن في صمت."	1
"قرار مجلس الأمن/2100 (2013)، ص 9"	0
"ولم يتم بعد تنفيذ هذا الحكم الرئيسي المتبقي من القرار. وهو يؤكد من جديد القرار الذي التزم به جميع اللبنانيين في اتفاق الطائف عام 1989، في أعقاب الحرب الأهلية."	1
"وعلى الرغم من عدم ظهور أي حالة فعلية منذ التقرير الأخير للفريق، إلا أن هناك قلقًا مستمرًا من أن الجماعات والأفراد المدرجين في القائمة ما زالوا يطمحون إلى شن مثل هذا الهجوم، إلى جانب عدد من التقارير التي تفيد بأن إمدادات غير مشروعة من المواد الإشعاعية لا تزال موجودة، بما في ذلك في المناطق التي يوجد بها إشعاع. وتنشط القاعدة وطالبان."	1
"ونظرا للتهديد الخطير والعالمي الذي لا يزال الإرهاب يمثله، فقد بادرت فرنسا، أثناء رئاستها لمجلس الأمن في كانون الثاني/يناير، إلى عقد اجتماع للمجلس على المستوى الوزاري بشأن مكافحة الإرهاب."	1
"110 - ولا يزال بعض المراقبين غير مقتنعين بأهمية التهديد، وينتقد آخرون إعطاء الأولوية للتهديدات الكيميائية والبيولوجية والإشعاعية والنووية على جوانب الإرهاب الأخرى أو أنواع التهديد الأخرى."	1
"خلال المناقشة، اتفق الطرفان على ضرورة إعادة التأكيد، في ضوء تغير القيادة على الجانبين خلال العامين الماضيين، على التزامهما بعدم استئناف الأعمال العدائية وعودة المشردين داخليا بشكل آمن وكريم. واللاجئين، في المقام الأول إلى مقاطعة غالي في حدودها القديمة، على النحو الذي أكده إعلان يالطا الصادر عن الجانبين الجورجي والأبخازي (انظر S/2001/242، المرفق، و S/2001/401، الفقرة 6)."	0
"إن منع الحركة غير القانونية عبر الحدود أمر حيوي لمكافحة الإرهاب والاتجار بالمخدرات والتهريب التجاري."	1
"أدعو السيد العنابي إلى شغل مقعد على طاولة المجلس."	0
"139 - وبدأ الفريق أيضا مناقشة مع أفرقة الخبراء الأخرى بشأن النُهج الجديدة الممكنة إزاء متطلبات تقديم التقارير التي تفرضها اللجان الثلاث على الدول، وبشأن سبل إنشاء نظم أكثر كفاءة لتبادل المعلومات."	0
"&quot;ويلاحظ مجلس الأمن مع القلق أن الإرهاب لا يزال يشكل تهديدا خطيرا للسلام والأمن الدوليين، وللتمتع بحقوق الإنسان والتنمية الاجتماعية والاقتصادية للدول، ويقوض الاستقرار والرخاء العالميين، وأن هذا التهديد أصبح أكثر انتشارا، مع تزايد الأعمال الإرهابية في مناطق مختلفة من العالم، بما في ذلك تلك التي تكون بدافع التعصب والتطرف، ويؤكد من جديد تصميمه على مكافحة جميع الوسائل، وفقا لميثاق الأمم المتحدة والقانون الدولي، بما في ذلك حقوق الإنسان الدولية المعمول بها، اللاجئين والقانون الإنساني، والتهديدات التي يتعرض لها السلام والأمن الدوليان بسبب الأعمال الإرهابية."	1
"بناء وصيانة كلية الفنون الموسيقية والمسرحية؛ و"	0
"وهذا ما حدث مع جمال سليمان محمد شايب في قرية حلوف بشأن مقتل 24 فرداً بعضهم نساء وأطفال، ونهب الممتلكات، وإحراق القرية."	0
"إن القلق بشأن تنفيذ البيان المشترك الصادر في 2 نيسان/أبريل 2009، والذي أشار إليه التقرير، أمر جدير بالملاحظة."	1
"ورغم أن قوات الدفاع ذكرت أنها كانت تمتلك في عام 2006 1200 قطعة سلاح من طراز M16، فإن السجلات تكشف عن اختفاء 45 قطعة سلاح من طراز M16. وبالإضافة إلى ذلك، فإن ثلاث بنادق نصف آلية من طراز FN-FNC، وثلاث بنادق نصف آلية من طراز SKS، وسلاحين من طراز Uzi كانت في السابق في عهدة قوات الدفاع وسيطرتها."	1
"ويتعين على قوات القوة الدولية للمساعدة الأمنية أن تنفذ بشكل كامل ولايتها المتمثلة في القضاء على التهديدات الصادرة من أفغانستان."	1
"ومع ذلك، نشعر بالقلق من أن اتخاذ القرارات الرئيسية قد تم تقويضه حتى الآن بسبب الافتقار إلى توافق الآراء السياسي."	1
"ولم تتلق الأمانة العامة ردا حتى الآن."	0
"وبلغت رسوم الحكومة على هذه الشحنات 448 55 دولارًا."	0
"18 - وتتجلى هذه الاتجاهات في العديد من حالات الصراع المعاصرة المدرجة في جدول أعمال المجلس."	1
"وقد طلبت السلطات المعنية تأجيل الموعد النهائي المحدد في 31 تشرين الأول/أكتوبر 2005 لتقديم طلب رسمي للتعديلات من جانب حكومة العراق إلى 31 كانون الأول/ديسمبر 2005 من أجل المراعاة الكاملة لمشاكل الاتصال بين السلطات المعنية والموردين فيما يتعلق بتمديد فترة الشحن. تاريخ وصلاحية خطابات الاعتماد."	0
"وسيتناول المؤتمر القضايا الأساسية؛"	0
"49 - ومن الواضح أنه عندما تبدأ البعثة انسحابها من بيراو في 21 تشرين الأول/أكتوبر 2010، فإن القوات الوطنية لجمهورية أفريقيا الوسطى قد لا تكون على الفور في وضع يسمح لها بنشر قوات إضافية والحفاظ عليها."	1
"ومع ذلك، لا يزال أكثر من 1560 شخصًا في إثيوبيا وأكثر من 320 شخصًا في إريتريا."	0
"ومع ذلك، فإننا نحث على بذل جهود أكبر لمتابعة المعلومات التي يتم الحصول عليها من الدول الأعضاء كجزء من الجهود المبذولة لمكافحة الإرهاب."	1
"19 - الحالة في جمهورية أفريقيا الوسطى (6 آب/أغسطس 1997؛ 21 كانون الأول/ديسمبر 2011)."	0
"إننا ندين بشدة الهجوم الشرس الذي وقع هذا الصباح على مرقدي الإمام علي الهادي والإمام الحسن العسكري في سامراء، ونشارك الشعب العراقي غضبه إزاء تلك الجريمة. إنها محاولة متعمدة أخرى من جانب الإرهابيين لزرع بذور الشقاق وتأجيج الصراع الطائفي بين شعب العراق."	1
"(قرار القمة رقم 484 الدورة العادية الحادية والعشرون – 30 مارس 2009)"	0
"وقد أدى هذا الوضع إلى الإغلاق المتكرر لطريق الإمداد الرئيسي التابع لقوة الأمم المتحدة لمراقبة فض الاشتباك، مما أعاق تحركات القوة بين معسكر نبع الفوار على الجانب برافو ومعسكر زيوني على الجانب ألفا."	0
"تم البدء في مشاريع النقل العام البلدية وهي متقدمة بشكل جيد في معظم البلديات. وتضمنت الاستعدادات لإزالة الثلوج والجليد خلال فصل الشتاء، التجهيز المسبق لجرافات الثلوج في الأماكن الاستراتيجية، وتوفير وسائل لنشر الملح والحصى، وإنشاء نظام اتصالات موثوق به للاستجابة بسرعة لحالات الطوارئ."	0
"&quot;ويكرر مجلس الأمن الإعراب عن قلقه إزاء تزايد الارتباط، في كثير من الحالات، بين الإرهاب والجريمة المنظمة عبر الوطنية، والمخدرات غير المشروعة، وغسل الأموال، والاتجار غير المشروع بالأسلحة، ويشدد على ضرورة تعزيز تنسيق الجهود على الصعيد الوطني ودون الإقليمي، على المستويين الإقليمي والدولي من أجل تعزيز الاستجابة العالمية لهذا التحدي والتهديد الخطير للسلام والأمن الدوليين، ويشجع مكتب الأمم المتحدة المعني بالمخدرات والجريمة على مواصلة عمله في هذا الصدد، بالتعاون مع كيانات الأمم المتحدة الأخرى ذات الصلة."	1
"وفي هذا الصدد، من المهم بشكل خاص أن تبدأ هذه الدول في توعية سكانها بشأن عملية ترسيم الحدود وآثارها."	0
"إن وجود أشخاص متوفين في القائمة يشكل إضعافاً خطيراً لمصداقيتها، لكن المبادئ التوجيهية للجنة تنص على أنه من أجل شطب شخص متوفى، تحتاج اللجنة إلى شهادة وفاة، أو وثيقة رسمية مماثلة، وبيان رسمي بعدم وجود مستفيد قانوني أو المالك المشارك لأي أصول مجمدة مدرج أيضًا."	0
"الاتحاد الدولي للنقل الجوي (IATA) لوائح البضائع الخطرة"	0
"88 - أفادت إحدى الدول أن استراتيجيتها الوطنية لمكافحة الإرهاب تتطلب أن تكون إجراءات السلطات متسقة وشفافة وتكفل احترام سيادة القانون والديمقراطية والحقوق الأساسية والحكم الرشيد."	1
"ويعتقد الفريق أن الحظر يمكن أن يكون له تأثير أكبر ضد هذا التهديد وغيره من التهديدات ذات الأولوية العالية، مثل استخدام أنظمة الدفاع الجوي المحمولة، إذا تم ربطه بشكل أوثق بأنظمة أخرى لمكافحة الانتشار وتحديد الأسلحة."	1
"ومنذ بدء الحملة في أواخر عام 2013، قدمت اليونيسف 34 مليون جرعة من اللقاح الفموي لشلل الأطفال لاحتواء تفشي المرض في الجمهورية العربية السورية."	0
"وإذ يشجب استمرار العقبات التي تفرضها حكومة السودان على عمل فريق الخبراء خلال فترة ولايته، بما في ذلك القيود المفروضة على حرية تنقل فريق الخبراء والعملية المختلطة للاتحاد الأفريقي والأمم المتحدة في دارفور، والقيود المفروضة على فريق الخبراء الوصول إلى مناطق النزاع المسلح والمناطق التي تشهد انتهاكات لحقوق الإنسان والقانون الإنساني الدولي، مع الإشارة إلى تحسن التفاعل بين حكومة السودان وفريق الخبراء،"	1
"وإذ يؤكد من جديد قراره 1540 (2004) وضرورة تنفيذ جميع الدول للتدابير الواردة فيه تنفيذا كاملا، ويهيب بجميع الدول الأعضاء والمنظمات الدولية والإقليمية أن تتعاون بشكل نشط مع اللجنة المنشأة عملا بذلك القرار، بما في ذلك أثناء انعقاد المؤتمر الاستعراض الشامل على النحو المطلوب في القرار 1810 (2008)،"	0
"كما قام جوليا بتحويل الأموال إلى بوبي ساربي عبر ويسترن يونيون، عن طريق شقيقه في أبيدجان، جان نويل أدونيس تيكواي."	0
"وتشعر فييت نام بقلق بالغ إزاء التدهور المثير للقلق في الحالة الأمنية والإنسانية في الجزء الشرقي من جمهورية الكونغو الديمقراطية."	1
"2 إلغاء مصاريف الإصدار الثالث - 195,672 دولارًا أمريكيًا [التاسع والثلاثون]/"	0
"100- وفيما يتعلق بالصحافة، فإن صحيفة لو ناشيونال اليومية معروفة بمواقفها المتطرفة ومقالاتها المعادية للأجانب."	0
"أ. إنشاء مركز القيادة المتكاملة"	0
"ويساورنا القلق إزاء انعدام الحريات السياسية هناك."	1
"(أ) مواصلة تذكير الدول الأعضاء بالتزامها بالتسليم أو المحاكمة وفقا للصكوك الدولية المنطبقة لمكافحة الإرهاب التي هي أطراف فيها، وتذكير الدول بالتزامها بضمان عدم اعتبار الادعاءات بوجود دوافع سياسية أساسا للمحاكمة رفض طلبات تسليم الإرهابيين المزعومين؛"	1
