"en_es_DEEPL"	"MatConf"
"254. La Comisión también descubrió que las fuerzas rebeldes han sido responsables de ataques, en la mayoría de los casos contra objetivos militares, la policía o las fuerzas de seguridad."	1
"Mr. Rishchynski (Canada) (habla en francés): Quisiera comenzar dando las gracias al Sr. Ján Kubiš por su exposición de esta mañana. También doy las gracias al Embajador afgano Zahir Tanin por su declaración."	0
"Pide [al Estado afectado que facilite] la ayuda internacional para la catástrofe humanitaria mediante una moratoria de todas las restricciones que puedan obstaculizar la prestación de ayuda humanitaria y el acceso a las poblaciones afectadas."	0
"43. No proliferación (29 de marzo de 2006; 28 de junio de 2010)."	0
"107. A continuación se indican los porcentajes de las asignaciones anuales totales gastadas en el semestre julio de 2005-enero de 2006:"	0
"También podrían aplicarse otras disposiciones del Código Penal, como el armamento no autorizado (artículo 185) o el desarrollo, producción y posesión de medios de combate prohibidos (artículo 185a): Peligro público"	1
"DECLARACIÓN DEL PRESIDENTE DEL CONSEJO DE SEGURIDAD"	0
"Redadas, registros y detenciones sin orden judicial"	1
"94. A pesar de los recientes avances, las limitaciones logísticas, políticas y de seguridad harán que la desmovilización y reintegración prevista de 180.000 excombatientes para el final del período del Acuerdo General de Paz sea extremadamente difícil."	1
"Desde su lanzamiento en enero de 2003, este sistema tiene como objetivo detener el comercio de diamantes conflictivos garantizando que todos los diamantes en bruto comercializados entre sus participantes (42 Estados y la Comunidad Europea) vayan acompañados de un certificado válido del Proceso de Kimberley."	1
"56. La policía y las fuerzas de seguridad de la República Popular Democrática de Corea emplean sistemáticamente violencia y castigos que equivalen a graves violaciones de los derechos humanos con el fin de crear un clima de miedo que impida cualquier desafío al actual sistema de gobierno y a la ideología que lo sustenta."	1
"Además, no hay indicios de que se vaya a disponer fácilmente de financiación extrapresupuestaria."	0
"República Islámica de Irán: 9.821.393 USD;"	0
"344. Una de las testigos femeninas describió el terror del confinamiento en la zona designada por los captores para mujeres y niños en Kailek de la siguiente manera:"	1
"En la misma resolución, el Consejo también introdujo ciertas exenciones a las medidas selectivas. El 5 de diciembre de 2011, el Consejo de Seguridad adoptó la resolución 2023 (2011), ampliando las medidas restrictivas relativas a Eritrea en los ámbitos de los \"impuestos de la diáspora\", el sector minero eritreo y los servicios financieros."	0
"Actuando en virtud del Capítulo VII de la Carta de las Naciones Unidas,"	0
"Uno de los agentes de la PNTL fue asesinado por un soldado unos 30 minutos después."	1
"La acusación comenzó el 17 de enero y finalizó el 25 de febrero de 2011."	0
"- Del 14 al 21 de julio, cinco convoyes interinstitucionales llegaron a Madamiyet Elsham y proporcionaron alimentos, artículos no alimentarios y suministros de higiene a 30.000 personas en total (20.000 dentro de Madamiyet y 10.000 en las zonas de la ciudad controladas por el Gobierno)."	0
"Algunos funcionarios del gobierno, así como miembros de las milicias, también han sido señalados como posibles responsables de empresas criminales conjuntas para cometer crímenes internacionales."	1
"En junio de 2005, la terminal de frutas también se utilizó para descargar 22 vehículos de tipo militar procedentes de Bielorrusia (véase el estudio de caso dos)."	1
"En zonas de crisis y en situaciones de posconflicto, las soluciones a la circulación excesiva de armas ligeras deben centrarse -además de en medidas básicas de reducción y control- en medios de vida alternativos y sostenibles, teniendo en cuenta los factores de género y edad."	0
"Trabajo de la Fiscalía Carga de trabajo"	0
"En términos de equipamiento médico, las observaciones de la Unidad revelaron una escasez persistente de incubadoras infantiles, máquinas de diálisis, equipos de ultrasonidos y rayos X, electrocardiógrafos, equipamiento general de laboratorio y monitores de pacientes."	0
"En primer lugar, había más de un millón de desplazados internos dentro de Darfur (1,65 millones según Naciones Unidas) y más de 200.000 refugiados de Darfur en el vecino Chad, al este de Sudán."	1
"Directrices de aplicación sobre la lucha contra el blanqueo de capitales y la financiación del terrorismo"	1
"Todas las casas del pueblo fueron quemadas. Los cuerpos de las víctimas fueron enterrados en fosas comunes cerca del pueblo."	1
"16. Las filiales de Al-Qaeda Tehrik-e Taliban Pakistan (TTP) (QE.T.132.11), Lashkar-e-Tayyiba y Harakat ul-Mujahidin (QE.H.8.01) siguen desempeñando un papel importante en la insurgencia en Afganistán."	1
"La Sala de Primera Instancia también insistió en que lo que exigían las normas internacionales sobre genocidio era que el grupo objetivo fuera un grupo estable y permanente, constituido de forma permanente y cuya pertenencia estuviera determinada por el nacimiento y fuera identificable como tal (párrs. 511 y 702)."	0
"20. Desde mi informe (véase S/2007/619, párr. 25), el Real Ejército de Marruecos ha seguido denunciando un gran número de presuntas violaciones del acuerdo militar núm. 1 por parte del Frente Polisario en relación con la presencia de personas y vehículos en la franja de protección."	0
"Exige a los grupos armados rebeldes el cese inmediato de la violencia y pide a todas las partes que reanuden el diálogo en el marco del acuerdo de Sirte de 25 de octubre de 2007."	1
"La congelación de activos puede constreñir a los financiadores del terrorismo, limitando su acceso al sistema bancario formal y sus posibilidades de asociarse con entidades comerciales legítimas."	1
"Además, debido a la alta incidencia de matrimonios mixtos, apenas pueden distinguirse en su aspecto físico exterior de los miembros de las tribus que supuestamente les atacaron."	1
"En muchos casos, las milicias que atacan pueblos \"africanos\" suelen utilizar epítetos despectivos, como \"esclavos\", \"negros\", nuba o zurga, que podrían implicar una percepción de las víctimas como miembros de un grupo distinto."	1
"(d) en los subapartados (a), (b) y (c)-."	0
"En Darfur septentrional, donde se registra la cifra más baja de los tres estados de Darfur, se calcula que hay 685.200 personas afectadas por el conflicto, de las cuales 403.000 son desplazados internos."	1
"La Comisión recibió pruebas de que los líderes de este campo han secuestrado a civiles y los han retenido dentro del campo, donde fueron torturados y utilizados como mano de obra."	1
"La misión fue testigo de una espiral creciente de violencia, en medio de la cual las fuerzas de mantenimiento de la paz fueron blanco directo de los extremistas."	1
"Reconociendo la necesidad de que los dirigentes civiles y militares, en consonancia con el principio de responsabilidad de mando, demuestren compromiso y voluntad política para prevenir la violencia sexual y luchar contra la impunidad y exigir responsabilidades, y que la inacción puede transmitir el mensaje de que se tolera la incidencia de la violencia sexual en los conflictos."	0
"Actuando en virtud del Capítulo VII de la Carta de las Naciones Unidas,"	0
"Los representantes de los serbios de Kosovo no participaron en ninguna de las dos reuniones del Consejo de Transferencia."	0
"Una gobernanza democrática eficaz y sostenible es un objetivo que debe perseguirse con gran determinación e incluso con carácter de urgencia en todas partes, y Haití no es una excepción."	0
"47. Insta encarecidamente a los Estados miembros a que faciliten toda la información pertinente al Defensor del Pueblo, incluida cualquier información confidencial pertinente, cuando proceda, alienta a los Estados miembros a que faciliten la información pertinente de manera oportuna, acoge con satisfacción los acuerdos nacionales celebrados por los Estados miembros con la Oficina del Defensor del Pueblo para facilitar el intercambio de información confidencial, alienta a los Estados miembros a que sigan cooperando a este respecto, incluso mediante la celebración de acuerdos con la Oficina del Defensor del Pueblo para el intercambio de dicha información, y confirma que el Defensor del Pueblo debe respetar las restricciones de confidencialidad que impongan a dicha información los Estados miembros que la faciliten;"	0
"(Resolución 418 de la Cumbre, 20ª sesión ordinaria - 30 de marzo de 2008)"	0
"Presidencia Presidente: Diputado Luc-Apollinaire Dondon Konamabaye"	0
"96. Jamal Mubarak Muwanas Al-Muwanas"	0
"Que tendrá lugar el miércoles 4 de febrero de 2004, a las 11.15 horas."	0
"De ellos, 363 murieron a manos de las fuerzas del régimen, entre ellos 82 niños y 48 mujeres, y 17 fueron asesinados por el ISIS."	1
"7. Señala que dichos medios de financiación o apoyo incluyen, entre otros, la utilización del producto del delito, incluidos el cultivo, la producción y el tráfico ilícitos de estupefacientes y sus precursores;"	1
"26. En varias declaraciones públicas realizadas en los últimos seis meses, los dirigentes de Hezbolá han afirmado que han reforzado sus capacidades militares y que intentarán seguir haciéndolo, desafiando flagrantemente la resolución 1559 (2004)."	1
"Expresa su profunda simpatía y sus condolencias a las víctimas de este atroz acto de terrorismo y a sus familias, así como al pueblo y al Gobierno de Pakistán."	1
"En cuanto al asesinato de militares detenidos por los rebeldes, la Comisión ha recibido informes, especialmente del Gobierno, sobre ejecuciones de soldados detenidos llevadas a cabo por los rebeldes."	1
"Si se logra colmar esta importante laguna en la alerta temprana contra la langosta del desierto, se podrán prever mejor las infestaciones y mitigarlas a tiempo."	0
"Bin Laden necesita proporcionar un equilibrio a las acciones de Zarqawi y demostrar que sigue teniendo un alcance mundial organizando atentados espectaculares en otros lugares, lo que le permitiría recuperar la senda estratégica que se marcó antes de la pérdida de su base afgana en 2001."	1
"También se ha restringido la libertad de circulación."	1
"Tres días después, los Jaleele compraron 25 fusiles de asalto AK-47, 2 cañones antiaéreos, 6 ametralladoras PKM, 4 RPG-2 y munición."	1
"El último informe del Secretario General sobre las resoluciones 1559 (2004) y 1701 (2006) expresaba claramente la importancia del desarme de Hezbolá y de poner fin al contrabando de armas a través de la frontera sirio-libanesa."	0
"La concentración terminó con el lanzamiento por parte de la oposición de una campaña de desobediencia civil para impedir la aprobación del proyecto de ley. El 30 de octubre, los manifestantes rompieron las líneas policiales y saquearon el edificio de la Asamblea Nacional."	1
"La Comisión también ha establecido que las fuerzas armadas gubernamentales, el aparato de seguridad del Estado y la inteligencia militar son responsables de confinamiento y detención ilegales de civiles."	0
"Sin embargo, sigue habiendo niños vinculados al ejército maoísta y no se ha avanzado en la consecución de su liberación oficial; sigue habiendo niños muertos y heridos en manifestaciones políticas y por artefactos explosivos abandonados durante el conflicto."	1
"Exhortando a los Estados a que garanticen, de conformidad con el derecho internacional, en particular el derecho internacional de los derechos humanos y el derecho internacional de los refugiados, que los autores, organizadores o facilitadores de actos terroristas, incluidos los combatientes terroristas extranjeros, no abusen del estatuto de refugiado,"	0
"24. Los problemas de orden público siguen contribuyendo a la frágil situación de seguridad en algunas zonas de Katanga en las que el Gobierno de Transición no ha establecido mecanismos de seguridad eficaces para la protección de los civiles."	1
"Cuadro recapitulativo para el Ministerio de Información"	0
"El Comité reconoce que la no presentación de informes podría ser un signo de \"fatiga informativa\" general causada por el número de informes que los Estados miembros han tenido que presentar al Comité, al Comité contra el Terrorismo, al Comité establecido en virtud de la resolución 1540 (2004) y a otros órganos de las Naciones Unidas."	0
"regular los sistemas alternativos de envío de remesas, incluidos los sistemas del tipo conocido como hawala, o similares a ellos."	0
"El componente militar sigue prestando servicio en condiciones extremadamente difíciles en el norte."	1
"Informes inquietantes indican que el ejército maoísta o las organizaciones del PCN-Maoísta han vuelto a reclutar por la fuerza a un número limitado de niños liberados informalmente de los acantonamientos. Durante el período que abarca el informe, se documentaron 12 casos."	1
"De conformidad con el entendimiento alcanzado en las consultas previas del Consejo, el Presidente, con el consentimiento del Consejo y con arreglo al artículo 39 de su reglamento provisional, cursó una invitación al Sr. Jean-Marie Guéhenno, Secretario General Adjunto de Operaciones de Mantenimiento de la Paz."	0
"Aparte de enfrentamientos esporádicos entre manifestantes y la policía, no se registraron actos de violencia."	1
"Se ha realizado un ajuste en los gastos de los equipos suministrados para tener en cuenta su valor residual."	0
"13. Los Comisionados decidieron que para recomendar \"medidas que garanticen la rendición de cuentas por los crímenes y violaciones graves de los derechos humanos presuntamente cometidos durante el período mencionado, teniendo en cuenta que el Gobierno de Timor-Leste considera que el sistema de justicia interno, que cuenta con la participación de jueces, fiscales y abogados defensores internacionales, debe ser la principal vía de rendición de cuentas por estos presuntos crímenes y violaciones\", tendrían que hacer una evaluación preliminar del sistema de justicia interno existente en Timor-Leste."	0
"c) destruya o cause daños importantes a instalaciones públicas, sistemas de transporte o telecomunicaciones, incluidos los sistemas de información, plataformas fijas en la plataforma continental, instalaciones de suministro eléctrico, instalaciones de suministro de agua, instalaciones médicas o cualquier otra instalación importante, lugares públicos o bienes con el fin de poner en peligro vidas humanas, la seguridad de una instalación, sistema o lugar, o de exponer los bienes al riesgo de sufrir daños importantes,"	1
"El Consejo de Seguridad acoge con satisfacción la intención del Secretario General de visitar la región del Sahel, a finales de este año, junto con el Presidente del Grupo del Banco Mundial, y espera con interés la presentación de un informe al Consejo de Seguridad tras esta visita."	0
"Nuestro país ha ratificado los nueve instrumentos internacionales siguientes:"	0
"1. El 26 de julio de 2005, el Consejo de Seguridad adoptó la resolución 1612 (2005), sobre los niños y los conflictos armados."	0
"Pido a las autoridades libanesas que desplieguen todos sus esfuerzos para detener a los responsables de este intento de asesinato y llevarlos ante la justicia."	0
"\"Armas de destrucción masiva y no proliferación como mejor práctica empresarial\", seguido de un ejercicio"	1
"KPC alega que un buque, el Sea Music II, se encontraba en los muelles de la refinería de Shuaiba el 2 de agosto de 1990 y estaba parcialmente cargado con un cargamento de azufre."	0
"En nombre del Comité del Consejo de Seguridad establecido en virtud de la resolución 751 (1992) relativa a Somalia, y de conformidad con el apartado i) del párrafo 3 de la resolución 1587 (2005) del Consejo de Seguridad, tengo el honor de transmitir adjunto el informe del Grupo de Supervisión para Somalia (véase el apéndice)."	0
"6. A partir del 12 de abril de 2012:"	0
"\"El Consejo de Seguridad condena en los términos más enérgicos el atentado terrorista suicida ocurrido en Issers (Argelia) el 19 de agosto de 2008, que causó numerosos muertos y heridos en una academia de formación de la gendarmería. Expresa su profundo pesar y sus condolencias a las víctimas de este atroz acto de terrorismo y a sus familias, así como al pueblo y al Gobierno de Argelia."	1
"Una operación similar llevada a cabo en Pristina el 18 de noviembre se saldó con la detención de seis personas."	1
"(i) Facilitar la investigación en aquellos ámbitos de las tres resoluciones que requieran un examen más detenido, incluido el análisis de las tendencias y metodologías relacionadas con el terrorismo en entornos mundiales y regionales y el análisis de las medidas antiterroristas;"	0
"Los atacantes vestían el mismo uniforme caqui que los soldados del Gobierno y estaban armados con Kalashnikovs G-3 y granadas propulsadas por cohetes (RPG)."	1
"89. Las fuerzas de seguridad nacional son fuerzas regulares cuya misión es supervisar la seguridad interna y externa del Sudán, vigilar los acontecimientos relevantes, analizar la importancia y los peligros de los mismos y recomendar medidas de protección."	1
"Las limitadas estadísticas disponibles apuntan a lo que el Banco describe como un \"impactante perfil de los indicadores sociales\"."	0
"El motivo fue el tenso ambiente político que se respiraba en ese momento: había mucha desconfianza hacia el poder judicial libanés y se criticaba la forma en que se estaba llevando a cabo la investigación."	1
"País u Organización Internacional País u Organización Internacional"	0
"Se denunciaron nuevos secuestros de mujeres en los alrededores de El Geneina, Darfur Occidental."	1
"La desnutrición crónica en los campos de refugiados es un grave problema sanitario y ACNUR y el PMA se proponen adoptar medidas correctoras, entre ellas la alimentación suplementaria de los grupos vulnerables."	0
"(c) Maltrato de prisioneros de guerra eritreos;"	1
"Volframio y aleaciones con un contenido de volframio igual o superior al 97% en peso;"	0
"Además de la posibilidad de ser considerados responsables, en virtud de la doctrina de la empresa criminal conjunta, de los crímenes cometidos por otros durante los ataques, se sospecha que esas personas llevaron a cabo ataques indiscriminados contra civiles, un crimen de guerra."	1
"5. Majbal Nury Zahir - que tenía identificación"	0
"13. Decide seguir ocupándose del asunto."	0
":: 12 de julio de 2005, el ministro de Defensa Elias Murr resulta herido y otras dos personas mueren en un atentado con coche bomba en Beirut."	1
"En este contexto, el Consejo de Seguridad espera con interés la cumbre de la ICGLR, prevista para el 31 de julio en Nairobi, para seguir examinando la evolución de la situación en la región, incluidos los avances en la aplicación del Marco del CPS."	0
"De los 57 civiles muertos, 5 eran niños (2 muertos bajo tortura) y 51 eran combatientes rebeldes."	1
"En muchos casos, los ataques duraron varias horas."	1
"En un comentario ampliamente difundido dirigido a los ciudadanos de Kulbus, una ciudad que los rebeldes no habían logrado invadir en diciembre de 2003, el Presidente dijo: \"Nuestra prioridad a partir de ahora es eliminar la rebelión, y cualquier elemento fuera de la ley es nuestro objetivo ... Utilizaremos al ejército, la policía, los muyahidines y los jinetes para acabar con la rebelión\". El Ministro de Justicia declaró a la delegación ad hoc de la Comisión de Desarrollo y Cooperación del Parlamento Europeo durante su visita en febrero de 2004 que \"el Gobierno entabló una especie de relación con los Janjaweed."	1
"Se celebrará el miércoles 29 de septiembre de 2010, a las 10.00 horas."	0
"Los nuevos reglamentos que se están elaborando de conformidad con la Posición Común prohibirán la adquisición a la República Islámica del Irán de los artículos y tecnologías enumerados en su anexo I (que incluirá los artículos y tecnologías mencionados en este párrafo de la resolución), sean o no originarios de la República Islámica del Irán."	0
"o El 29 de noviembre de 2014, aviones de guerra del régimen lanzaron 2 bombas de barril contra la escuela Wahid al-Yousef, en la localidad de Kafr Sajna, Idlib, destruyéndola por completo. Lugares de culto"	1
"Separaron a la víctima del grupo, le vendaron los ojos, la tiraron al suelo de espaldas y la violaron."	1
"[R]equiere al Secretario General que incluya también en los anexos de sus informes sobre los niños y los conflictos armados a las partes en conflictos armados que, en contravención del derecho internacional aplicable, practiquen el asesinato y la mutilación de niños y/o la violación y otros actos de violencia sexual contra los niños, en situaciones de conflicto armado, teniendo presentes todas las demás violaciones y abusos cometidos contra los niños, y señala que el presente párrafo se aplicará a las situaciones que se ajusten a las condiciones establecidas en el párrafo 16 de su resolución 1379 (2001);"	1
"Los infructuosos intentos de Aiman Muhammad Rabi al-Zawahiri de mediar en los conflictos internos entre Al-Qaeda y Jabhat al-Nusra (filial de Al-Qaeda en Irak), así como las persistentes luchas internas en el seno de Al-Shabaab, ponen de manifiesto los límites de la autoridad de Al-Zawahiri."	1
"MOJ retiró mediante presentación suplementaria una parte de esta reclamación por valor de 12.000 US$ (relativa a los vales)."	0
"El Equipo observa que el Consejo de Seguridad, en el párrafo 5 de la resolución 1526 (2004), instó a todos los Estados a que establecieran requisitos y procedimientos internos de presentación de informes sobre el movimiento transfronterizo de divisas sobre la base de los umbrales aplicables."	0
"(a) Asesinatos intencionados, palizas, secuestros, desapariciones, trabajos forzados y reclutamiento de civiles etíopes;"	1
"Otros grupos incluidos en la lista, como Lashkar-e-Tayyiba (LeT) (QE.L.118.05), entrenan y reclutan a sus propios operativos en zonas bajo control de los talibanes paquistaníes."	1
"Varios detenidos bajo custodia de las autoridades marroquíes iniciaron una huelga de hambre desde principios de agosto hasta el 29 de septiembre."	1
"Mientras que a principios de 2003 muy pocos países africanos habían ratificado al menos 4 de los 12 instrumentos jurídicos internacionales existentes entonces contra el terrorismo, ahora la mayoría de los países han ratificado la mayoría."	1
"Los Estados de la Unidad y de los Lagos siguen bajo gobernadores interinos."	0
"En cada situación, se están restringiendo los derechos fundamentales -a la propiedad y a la circulación- y es muy posible que ello se deba a la continuación indebida de las medidas sancionadoras del Consejo."	1
"Estas dos cuestiones pendientes estarán sujetas a las nuevas disposiciones sobre cuestiones pendientes que el Comité incluyó en sus directrices de conformidad con el párrafo 41 de la resolución 1904 (2009)."	0
"Debe mantener su independencia y objetividad para infundir confianza en el proceso electoral."	0
"Pide al Secretario General que siga prestando asistencia al Gobierno [del país afectado] en el desarrollo de las instituciones de seguridad de transición, incluida la fuerza de policía [nacional] y la fuerza de seguridad nacional, y que siga apoyando al Gobierno [del país afectado] en la elaboración de una estrategia de seguridad nacional, que refleje el respeto del Estado de derecho y la protección de los derechos humanos, incluidos planes de desarme, desmovilización y reintegración (DDR), la capacidad judicial y penitenciaria, así como el marco jurídico y político para el funcionamiento de sus fuerzas de seguridad, incluidos los mecanismos de gobernanza, investigación de antecedentes y supervisión."	0
"19. Los grupos extremistas también atacaron a contratistas civiles que trabajaban para la MINUSMA. El 12 de octubre, elementos armados detuvieron un camión contratado y destruyeron la carga claramente marcada, dejando ileso al conductor. El 6 de noviembre, el camión de un contratista civil chocó contra un artefacto explosivo a 40 km al sur de Almoustarat (región de Gao), causando tres heridos. El 8 de noviembre, dos camiones civiles contratados por la MINUSMA fueron detenidos por elementos armados, que robaron a los conductores y amenazaron con quemar sus camiones si seguían trabajando para la MINUSMA."	1
"Los Estados que han tipificado parcialmente como delito la financiación del terrorismo aún tienen que asegurarse de que se incluyen todos los elementos del artículo 2 del Convenio sobre la financiación del terrorismo."	1
"1. Lingotes o barras con un tamaño igual o superior a 100 mm en cada dimensión;"	0
"El Consejo pide a los combatientes restantes del LRA que abandonen las filas del grupo y participen en el proceso de Desarme, Desmovilización, Repatriación, Reasentamiento y Reintegración (DDRRR)."	0
"No está claro si el télex se refiere a algún trabajo realizado antes del 2 de mayo de 1990."	0
"(d) Apoyar de cualquier otro modo los actos o actividades de las personas designadas y de otras personas, grupos, empresas y entidades asociados con los talibanes por constituir una amenaza para la paz, la estabilidad y la seguridad de Afganistán;"	1
"Como ya se ha dicho, en Darfur existe un conflicto armado prolongado, no de carácter internacional, entre las autoridades gubernamentales y grupos armados organizados."	1
"390. Como se ha señalado anteriormente, en virtud del derecho internacional consuetudinario, el delito de saqueo o pillaje es un crimen de guerra."	0
"Reservas y saldos de fondos, comienzo del período"	0
"Las bases de datos electrónicas son accesibles para su búsqueda en los dos (2) aeropuertos internacionales del país y en los principales puertos marítimos."	0
"Por ejemplo, en octubre y diciembre de 2003, el JEM atacó Kulbus, en Darfur Occidental, como se ha descrito anteriormente, donde saquearon las tiendas del mercado."	1
"372. Un detenido mostraba algunas cicatrices en la espalda y el brazo, resultado de palizas."	1
"Si Afganistán se vuelve menos atractivo en términos de objetivos para los grupos militantes, éstos podrían volver a centrar sus esfuerzos en su propio país o en otros."	1
"Los repetidos atentados contra diplomáticos internacionales en Bengasi y Trípoli demuestran esa presencia."	1
"El número total de combatientes extranjeros y líderes y facilitadores vinculados a Al Qaeda muertos o capturados ha disminuido desde el último informe sobre esta cuestión (S/2012/971)."	1
":: Convertirse en parte de los instrumentos de los que aún no es parte."	0
"46. Desde que finalizó el último mandato, a mediados de marzo de 2005, la relación entre el Gobierno Federal de Transición y la oposición ha empeorado gravemente, lo que hace muy probable un grave enfrentamiento militar entre ambos."	1
"El pueblo fue atacado alrededor de las 4 de la mañana."	1
"183. La información presentada en los informes anteriores examinados por la Comisión se basa principalmente en relatos de testigos recopilados mediante entrevistas a desplazados internos y refugiados."	0
"26. En diciembre, la aparición de nuevos grupos rebeldes en el oeste del país dio lugar a nuevos desplazamientos de población hacia las fronteras con Liberia y Guinea."	1
"Cada pago de rescate fomenta nuevos secuestros, creando un círculo vicioso de estímulo y financiación para Al Qaeda y sus afiliados."	1
"\"El Consejo de Seguridad sigue profundamente preocupado por las devastadoras consecuencias humanitarias, políticas y económicas de los conflictos armados; y subraya los imperativos políticos y morales primordiales de prevenir el estallido y la escalada de los conflictos armados y las crisis humanitarias, y los beneficios que de ello se derivan para la paz y el desarrollo y las relaciones de amistad entre todos los Estados."	1
"Oficialmente, la FACI los describe como aviones de \"reconocimiento\", aunque el Grupo observó que a uno de ellos se le habían añadido puntos endurecidos bajo las alas, adaptados para intentar transportar munición de especificación no OTAN para acciones militares."	1
"Hasta la fecha, ocho de las instalaciones o campamentos desalojados por la UNMIL habían sido entregados al Gobierno."	0
"La Red Siria de Derechos Humanos no pudo documentar plenamente estos casos, ya que están prohibidos y son perseguidos por las fuerzas del régimen y los grupos extremistas."	1
"\"El Consejo de Seguridad recuerda asimismo los atroces atentados terroristas que tuvieron lugar el 11 de septiembre de 2001 en Nueva York, Washington D.C. y Pensilvania, así como los otros numerosos atentados perpetrados por la red en todo el mundo."	1
"Los bienes en cuestión incluyen mobiliario y equipo de oficina, inventario, vehículos y maquinaria."	0
"Es responsabilidad de las partes garantizar que sus fuerzas militares no cometan violaciones, y yo animaría a las partes a adherirse más plenamente a las disposiciones de los acuerdos militares y a prestar su plena cooperación a la MINURSO para mantener el alto el fuego y garantizar que se respetan los principios básicos del mantenimiento de la paz."	0
"15. Toma nota de las medidas adoptadas por la MONUC para hacer frente a los casos de explotación y abusos sexuales y de la política de tolerancia cero, pide al Secretario General que siga investigando a fondo las denuncias de explotación y violencia sexuales por parte del personal civil y militar de la MONUC, que adopte las medidas adecuadas establecidas en el boletín del Secretario General sobre medidas especiales de protección contra la explotación y los abusos sexuales (ST/SGB/2003/13);"	0
"Se describen con más detalle a continuación."	0
"Según el demandante, la construcción en la obra se suspendió tras la invasión y ocupación de Kuwait por Irak y no se reanudó hasta después de la liberación de Kuwait."	0
"72. Lo que ocurrió los días 25 y 26 de marzo fue la matanza indiscriminada de civiles inocentes y la comisión de violaciones masivas de los derechos humanos."	1
"(Resolución 493 de la Cumbre, 21ª sesión ordinaria - 30 de marzo de 2009)"	0
"Alrededor del 12,5% de los bienes están destinados a la donación al Gobierno de Chad."	0
"El rápido deterioro de la economía, agravado por la persistencia del conflicto, también es motivo de preocupación."	1
"18. Decide seguir ocupándose del asunto."	0
"Este movimiento, que comenzó con menos de 100 civiles, cobró impulso y acabó por extenderse a todo el país y ganarse el apoyo de la población."	0
"388. La Comisión también encontró casos de saqueos cometidos por los movimientos rebeldes. En particular, durante los ataques contra comisarías de policía y otras instalaciones gubernamentales, en los que los rebeldes saquearon armas del Gobierno."	1
"3. Un importante dirigente de Al-Itihaad, responsable general de los campos de entrenamiento, compró fusiles de asalto AK-47, ametralladoras PKM, lanzacohetes RPG-7, granadas de mano F1, granadas de fusil y granadas de mortero en el mercado de armas de Irtogte entre el 7 y el 21 de noviembre de 2004. El mismo individuo compró 2 ametralladoras PKM, 10 ametralladoras medianas SG-43, 120 pistolas TT-33 Tokarev y 60 cargadores para fusiles de asalto AK-47 el 27 de noviembre de 2004, así como 16 ametralladoras PKM y munición para lanzacohetes RPG-7 el 15 de enero de 2005 (S/2005/153, anexo II)."	1
"\"Alrededor de las 8 de la mañana del segundo día en el wadi, me violaron por primera vez."	1
"47. Además del espectacular aumento de los flujos de armas hacia Somalia, ambas partes también están distribuyendo muy activamente armas y municiones a sus milicias, equipando a los milicianos con material de combate individual, obteniendo y almacenando alimentos, medicinas, combustible y otras necesidades para participar en combates sostenidos, organizándose en estructuras de tipo militar, intensificando el reclutamiento y entrenamiento de las milicias y diseñando estrategias y planes para derrotar militarmente a la otra parte."	1
"34. El Sr. Abed-Diam hace la siguiente exposición:"	0
"Del mismo modo, las pérdidas de financiación pueden derivarse de la utilización de los fondos recaudados para financiar tipos de pérdidas distintos de las pérdidas de bienes, como las pérdidas de ingresos públicos."	0
"2. Aplicación de la resolución 1624 (2005)"	0
"El estudio inicial de la Misión sobre la rentabilidad del uso de la opción carretera/río indica que la inversión de capital en camiones de combustible tendría que amortizarse durante dos años más antes de que la opción fuera más rentable que el suministro de combustible por vía aérea."	0
"ORIGINAL: INGLÉS CARTA DE FECHA 3 DE DICIEMBRE DE 1998 DEL REPRESENTANTE PERMANENTE"	0
"El Gobierno optó por no dar más detalles sobre el papel que quería que desempeñara la MONUSCO en Katanga."	0
"También se han logrado avances relevantes en los ámbitos de la administración pública y la aplicación de la ley."	0
"11. Todos los documentos pertinentes figuran en el anexo II."	0
"No obstante, Bin Laden ha sabido aprovechar las comunicaciones modernas para atraer a muchos musulmanes como un líder espiritual que, de alguna manera, hace que la violencia parezca gloriosa y un deber en lugar del terrorismo que es."	1
"Indohaadde tiene un \"representante especial\" que se encarga de las operaciones de las granjas de droga en su nombre y utiliza a su milicia para vigilar sus granjas de droga."	1
"Fecha de nacimiento: 27 de enero de 1959"	0
"Por ejemplo, una unidad militar, actuando bajo órdenes superiores, se dispone a detener, contraviniendo el Derecho internacional, a varios civiles enemigos. Uno de los militares, en plena acción militar, mata o tortura a uno de esos civiles."	1
"Les transmito adjuntos tres documentos:"	0
"El infractor será castigado con una pena de prisión de ocho a quince años, acompañada de la confiscación de bienes que el tribunal considere adecuada, o con una pena excepcional, si con el acto descrito en el apartado 1 causa lesiones corporales graves."	1
"3. Mediante su resolución 2140 (2014), el Consejo de Seguridad impuso la congelación de activos y la prohibición de viajar, por un periodo inicial de un año a partir de la fecha de aprobación de la resolución, a las personas y entidades que participaran en actos que amenazaran la paz, la seguridad o la estabilidad de Yemen o les prestaran apoyo."	1
"Aunque cree que el Equipo Especial sobre la Ejecución de la Lucha contra el Terrorismo tiene un papel importante que desempeñar, debe reconocerse que los comités antiterroristas del Consejo han profundizado en el trabajo sobre esta cuestión y lo han hecho más eficaz mediante regímenes de presentación de informes, misiones de evaluación y la facilitación de asistencia técnica."	0
