"en_ar_TRANSFORMERS"	"MatConf"
"وبالإضافة إلى المدنيين اللذين أصيبا بجروح بالقرب من محطة تاسي تولو الطرفية بعد ظهر يوم 28 نيسان/أبريل، أصيب مدنيان آخران بأعيرة نارية أثناء الليل."	1
"89 - على الرغم من أن لدى دول المنطقة دون الإقليمية التشريعات والمؤسسات اللازمة لمكافحة تهريب الأشخاص والأسلحة والمتفجرات، فإن التنفيذ العملي لتدابير رصد ومنع التحركات غير المشروعة عبر الحدود غير موجود."	1
"8 - وفي 7 أيار/مايو 2005، عاد الجنرال ميشال عون بعد 14 عاما في المنفى وشكل الحركة الوطنية الحرة للمشاركة في الانتخابات التشريعية التي بدأت في 29 أيار/مايو وانتهت بعد أربع جولات في 19 حزيران/يونيه."	1
"وأُبلغ أيضاً عن وقوع حوادث حبس للسكان المدنيين، مصحوبة بحالات إعدام تعسفي، فضلاً عن وقوع وفيات بين المدنيين نتيجة للهجمات الجوية العشوائية التي تشنها القوات الحكومية."	1
"ومن بين 238 ضربة قام بها النظام ضد حلب، لم يستهدف تنظيم الدولة الإسلامية سوى 14 منها."	1
"ولرؤساء هذه العناصر، على التوالي، نائب (انظر التذييل باء)."	0
"(ب) ساهمت الاضطرابات الاجتماعية المرتبطة بقضايا الاستبعاد التي طال أمدها في استمرار نمط الاحتجاجات وظهور جماعات سياسية ومسلحة في سهول تيراي الجنوبية، مما أوجد مخاطر جديدة على الأطفال، بما في ذلك التشريد والقتل والتجنيد؛"	1
"السيد كريستوفر غرينوود (المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية)"	0
"وفي إندونيسيا، يبدو أن الجماعة الإسلامية قد ابتعدت عن الأجهزة المتفجرة المرتجلة الكبيرة المحمولة على مركبات، والمؤلفة من متفجرات تجارية أو مرتجلة (كلور البوتاسيوم، ومسحوق الكبريت والألومنيوم بالاقتران مع محفز مثل TNT) على النحو المستخدم في تفجير بالي الأول في تشرين الأول/أكتوبر 2002، نحو نهج أكثر استهدافا يحمل فيه الأفراد قنابل أصغر حجما إلى المنطقة المستهدفة، كما لوحظ في هجمات بالي الثانية في تشرين الأول/أكتوبر 2005."	1
"وقد شُيِّد السجن لتوفير ظروف احتجاز إنسانية وآمنة تتماشى مع المعايير الدولية لحقوق الإنسان."	0
"وبعبارة أخرى، فإن السكان الناجين من الهجمات على القرى لا يُقتلون مباشرة في محاولة للقضاء على هذه المجموعة؛ بل يُجبرون على هجر منازلهم والعيش معا في مناطق تختارها الحكومة."	1
"وما دامت الدول لا تفرض التزاما على الأفراد المدرجين في القائمة بالتقيد بحظر السفر، فإنها قد لا ترى خطرا كبيرا في محاولة تجنبه."	1
"6 - وتعزز إنفاذ حظر توريد الأسلحة في القرار 1945 (2010)، عندما أوضح المجلس الاستثناءات من ذلك التدبير وجعل بيع أو توريد الأسلحة والأعتدة ذات الصلة إلى السودان التي لا يحظرها الحظر مرهونا بوثائق المستعمل النهائي اللازمة."	1
"وعلى الرغم من أنه لم تظهر أي حالة فعلية منذ التقرير الأخير للفريق، لا يزال هناك قلق من أن تظل الجماعات والأفراد المدرجة أسماؤهم في القائمة طموحين إلى شن مثل هذا الهجوم، إلى جانب عدد من التقارير التي تفيد بأنه لا يزال هناك إمدادات غير مشروعة من المواد الإشعاعية، بما في ذلك في المناطق التي تنشط فيها القاعدة والطالبان."	0
"في 30 تشرين الثاني/نوفمبر 2014، أطلقت الطائرات الحربية النظامية قذيفة على شارع تجاري في قرية بطلة، دير الزور، مما أسفر عن مقتل 12 شخصا، من بينهم 5 أطفال و 4 نساء، وإصابة 11 آخرين بجروح، وتدمير 6 محلات و 3 منازل."	1
"[يهيب بأطراف النـزاع المسلح أن تتخذ جميع الاحتياطات الممكنة لحماية السكان المدنيين، بمن فيهم الأطفال، من آثار الألغام الأرضية وغيرها من المتفجرات من مخلفات الحرب، ويشجع المجتمع الدولي، في هذا الصدد، على دعم الجهود القطرية المبذولة لإزالة الألغام الأرضية وغيرها من المتفجرات من مخلفات الحرب، وتقديم المساعدة لرعاية الضحايا، بمن فيهم الأشخاص ذوو الإعاقة، وإعادة تأهيلهم وإعادة إدماجهم اقتصاديا واجتماعيا؛"	0
"ويعتبر اشتراك القوات الحكومية في بعض الهجمات تطورا سلبيا للغاية."	1
"28 - جيوسيبي بونافولونتا من القناة التلفزيونية الإيطالية RAI، 16 كانون الأول/ديسمبر."	0
"128 - ومن الأساليب الأخرى التي يفضلها تنظيم القاعدة تجنيد ونشر عملاء لم يبلغوا أي وكالة لإنفاذ القانون أو وكالة أمنية، ومن ثم يمكنهم السفر دون صعوبة، والحصول على تأشيرات تجارية أو تأشيرات طلابية، والمطالبة، كضمانة أخرى، بفقدان أي وثائق تحتوي على طوابع تأشيرات تنطوي على احتمال تجريمها للحصول على بديل أصلي."	1
"ولوحظ توتر شديد بين السكان المحليين استجابة لتحصيل الضرائب والابتزاز غير المشروعين من جانب المسؤولين الأبخازيين بحكم الأمر الواقع."	1
"وتعتبر الحكومتان شريكتين أساسيتين للجنة في جهودها الرامية إلى جعل النظام أكثر فعالية وتركيزا ضد التهديد، وقدمتا العديد من الاقتراحات المفيدة فضلا عن تزويد الفريق بمعلومات مفصلة عن التطورات الأخيرة."	0
"وتبين هذه الحالة ليس فقط حدوث عمليات قتل جماعي للمدنيين، بل أيضاً الاحتجاز غير المشروع المقترن بالإعدام بإجراءات موجزة والاغتصاب وغير ذلك من التجاوزات."	1
"وأكد المحاورون الحكوميون من جديد أن تحييد الجماعات المسلحة لا يزال أولوية رئيسية، وكرروا التأكيد على أن العمليات ضد تحالف القوى الديمقراطية هي أولويته العليا، وأكدت الحكومة، اعترافا منها بالدعم الذي تقدمه بعثة منظمة الأمم المتحدة لتحقيق الاستقرار في جمهورية الكونغو الديمقراطية في العمليات التي تشنها ضد الجماعات المسلحة، ضرورة القيام بمزيد من العمليات القتالية المشتركة."	1
"وتود مجموعة الـ 77 والصين أن تؤكد من جديد موقفها بشأن هذا الموضوع."	0
"15 - منذ تقديم تقريري المؤرخ 2 كانون الثاني/يناير 2008 إلى مجلس الأمن (S/2008/1)، أزالت عملية الأمم المتحدة في كوت ديفوار جميع مراكز المراقبة البالغ عددها 17 مركزا، باستثناء مركزين من مراكز المراقبة التي أنشأتها على طول الخط الأخضر، وذلك تمشيا مع أحكام اتفاق واغادوغو."	0
":: 12 تموز/يوليه 2005، أصيب وزير الدفاع إلياس مور بجروح وقتل شخصان آخران في هجوم بسيارة مفخخة في بيروت."	1
"ويؤكد أحد الجانبين أن بعثة الأمم المتحدة للاستفتاء في الصحراء الغربية تسعى إلى فعل الكثير، بينما يؤكد الجانب الآخر أنها لا تفعل الكثير."	0
"وإنني أدرك تصميم باكستان وجهودها في البحث عن الحقيقة وتقديم جميع ممولي هذا العمل الإرهابي ومرتكبيه ومنظميه ورعاته ومتآمريه إلى العدالة حتى يحاسبوا عليه."	0
"\" ولا يزال مجلس الأمن يشعر بقلق بالغ إزاء الحالة الأمنية في جمهورية أفريقيا الوسطى."	0
"يرجى الرجوع إلى رد فييت نام على الفقرة 1-2 أعلاه."	0
"173 - وأعرب الفريق عن سروره لملاحظة أن عددا من البلدان قد أوقف أو أوقف تصدير السلع والخدمات العسكرية إلى كوت ديفوار."	1
"بشأن تنفيذ أمر التحقيق الصادر عن قاضي التحقيق الأول في المحكمة العسكرية في بيروت بشأن التحقيقات وأي شيء يمكن أن يسلط الضوء على التحقيق في الانفجار الذي تسبب في وفاة رئيس الوزراء السابق الحريري وآخرين"	0
"ويحيط المجلس علما أيضا بولاية العملية المختلطة للاتحاد الأفريقي والأمم المتحدة في دارفور ومكتب الأمم المتحدة المتكامل لبناء السلام في جمهورية أفريقيا الوسطى المتمثلة في التعاون وتبادل المعلومات على وجه السرعة فيما يتعلق بالتهديد الإقليمي الذي يشكله جيش الرب للمقاومة."	0
"وكتدبير لتحقيق الاستخدام الأمثل لوقت المجلس وبغية السماح لأكبر عدد ممكن من الوفود بأخذ الكلمة، لن أدعو المتكلمين فرديا إلى شغل مقاعد على الطاولة وأدعوهم بعد ذلك إلى استئناف مقاعدهم على الجانب."	0
"ويحدد التنظيم الخطوات اللازمة للحصول على هذا الإذن."	0
"3 - فرض مجلس الأمن بموجب قراره 2140 (2014) تجميدا للأصول وحظرا على سفر الأفراد والكيانات الضالعين في الأعمال التي تهدد السلام أو الأمن أو الاستقرار في اليمن أو الذين يقدمون الدعم لها، لفترة أولية مدتها سنة واحدة من تاريخ اتخاذ القرار."	1
"17 - 1، 1، 3 - ترنيتروزيتيدين (TNAZ) (رقم المختصر الكيميائي: 97645-24-4)؛"	0
"ونتيجة لذلك يصبح المحتجز محتجزاً في الحبس الانفرادي، ويتجاوز احتجازه أحياناً فترة 12 شهراً، دون توجيه تهم إليه، ودون تمكينه من الوصول إلى محام، ودون مثوله أمام المحكمة ودون السماح له بالزيارات."	1
"وزير الشباب في الحكومة المؤقتة"	0
"وهاجم القرية حوالي 000 3 من الجنجويد الذين كانوا يمتطون الخيول والجمال، وكان بعضهم في مركبات."	1
"48 - ولكي تكون جميع الأصول التي تستهدف فردا أو كيانا مدرجا في القائمة مجمدة، لا بد، لكي تكون فعالة، من تجميدها بمجرد إدراج اسم في القائمة."	1
"ووصف شهود عيان كيف أُخرجت عينا شاب وأُجبر مرة على الهرب ثم قُتل رميا بالرصاص."	1
"وتراجعت بشكل كبير الحوادث المتعلقة بالذخائر العنقودية التي أسقطتها منظمة حلف شمال الأطلسي نتيجة لتغيير في الاستراتيجية أدى إلى زيادة كبيرة في سرعة تطهير وحدات القنابل العنقودية التي يسهل الوصول إليها بسهولة."	1
":: لدى وحدة مكافحة الفساد، وقت كتابة هذا التقرير، القدرة على التحقيق في القضايا."	0
"أستأنف الآن مهامي بصفتي رئيسا للمجلس."	0
"ريتا آري إميل فرانسيس شور"	0
"وتشمل الخطوات الرئيسية في أي مرحلة انتقالية ما يلي:"	0
"وقد أدت الأنشطة الإرهابية التي تقوم بها جماعة بوكو حرام إلى نزوح ما يقدر بـ 000 45 لاجئ نيجيري وعودة مهاجرين إلى الكاميرون وتشاد والنيجر، من بينهم أشخاص يشتبه في أنهم متمردون."	1
"الدائم للبعثة الدائمة للبعثة الدائمة للبعثة الدائمة"	0
"وبدخول قادة كل حركة في تلك الاتفاقات نيابة عن ”حركات“ كل منهم، يتحملون المسؤولية الكاملة عن سلوك مقاتليهم أو سوء سلوكهم."	0
"42 - قام معهد الأمم المتحدة الأقاليمي لبحوث الجريمة والعدالة، بناء على طلب الفريق العامل 2 التابع لفريق الاتصال المعني بالقرصنة قبالة سواحل الصومال وبدعم من حكومة إيطاليا، بتنظيم اجتماعين غير رسميين لفريقين عاملين من الخبراء في عام 2013 لصياغة مجموعة من المبادئ التوجيهية والمعايير وأفضل الممارسات فيما يتعلق باستخدام أفراد الأمن المسلحين المتعاقد معهم من القطاع الخاص على متن السفن التجارية، لكي تستخدمها شركات القطاع الخاص والحكومات المهتمة."	0
"وفي المشاورات المغلقة التي تلت ذلك، شدد أعضاء المجلس على أهمية بذل مزيد من الجهود الرامية إلى النهوض بإصلاح قطاع الأمن وإنشاء مؤسسات وطنية ديمقراطية وفعالة."	0
"66- ترتبط الغالبية العظمى من عمليات الاختطاف والاختفاء القسري بالحرب الكورية وبالحركة المنظمة للكوريين الإثنيين من اليابان التي بدأت في عام 1959."	1
"وفي هذا السياق، يتطلع مجلس الأمن إلى مؤتمر قمة المؤتمر الدولي المعني بمنطقة البحيرات الكبرى، المقرر عقده في 31 تموز/يوليه في نيروبي، لمواصلة استعراض التطورات في المنطقة، بما في ذلك التقدم المحرز في تنفيذ إطار السلام والأمن والتعاون."	0
"وتشمل الاتجاهات الأخرى تزايد استخدام الهوية المزورة للحصول على وثائق سفر مشروعة وآمنة، وزيادة استخدام الإنترنت وغيرها من تكنولوجيات الاتصالات (سواء للتحريض على الأعمال الإرهابية أو لاجتذاب مجندين جدد)، والظاهرة الناشئة المتمثلة في عمل الإرهابيين بمفردهم أو في زنزانات صغيرة."	1
"بطاقة الهوية أو رخصة القيادة أو جواز السفر أو أي وثيقة رسمية أخرى تثبت الهوية (مع صورة فوتوغرافية)؛"	0
"كنيسة سانت نيكولاس، شتيربتشي/شتربتشي"	0
"ومن شأن عدم استقرار كوسوفو داخليا أن يزيد من صعوبة تحديد وتنفيذ وضع مستقبلي قابل للاستمرار."	1
"- حظر فتح أو تشغيل حسابات بأسماء زائفة أو وهمية أو غير صحيحة؛"	0
"2 - الحالة في كوت ديفوار."	0
"وقال إن العالم بأسره، وخاصة شعب سيراليون، سيراقب إجراءاته بعناية."	0
"20 - وفيما يتعلق بحدود لبنان مع الجمهورية العربية السورية، لا تزال هناك تقارير عن عمليات نقل الأسلحة غير المشروعة التي يُزعم أنها تجري الآن في كلا الاتجاهين، ولا تزال عدة دول أعضاء تعرب عن قلقها العميق إزاء النقل غير المشروع للأسلحة عبر الحدود البرية."	1
")أ( تعيين شخصيات المعارضة الطاجيكية الموحدة في مناصب على جميع مستويات الفرع التنفيذي - نهاية أيلول/سبتمبر؛"	0
"ولكن بعد عام 2011، كيف يمكن لأي شخص أن يقول بأمانة إن المجتمع المدني ليس من الشعوب الأصلية في الشرق الأوسط وشمال أفريقيا، وأود أن أضيف، في كل مكان."	0
"ولكن، على الرغم من أن الفريق لا يقدر أن المشورة التقنية شبه العسكرية المتاحة على شبكة الإنترنت تشكل تهديداً على قدم المساواة مع التدريب على الحياة الحقيقية، فإن هذه الإمكانية ستزداد مع تحسن نوعية المشورة."	1
"ووفقا لما ذكره الشهود، فر القرويون من القرية باتجاه الشمال باتجاه منطقة حرجية تبعد حوالي ٥ كيلومترات عن القرية."	1
"فأولا، كان هناك أكثر من مليون مشرد داخلي داخل دارفور (1.65 مليون وفقا للأمم المتحدة) وأكثر من 000 200 لاجئ من دارفور في تشاد المجاورة إلى شرق السودان."	1
"ولذلك فإن النزاع لا يرقى إلى مجرد حالة من الاضطرابات والتوترات الداخلية، أو أعمال الشغب، أو أعمال العنف المعزولة والمتفرقة، بل إن متطلبات ما يلي: (أ) وجود جماعات مسلحة منظمة تحارب ضد السلطات المركزية، (ب) سيطرة المتمردين على جزء من الإقليم، (ج) القتال المطول، لكي تعتبر هذه الحالة نزاعا مسلحا داخليا بموجب المادة 3 المشتركة بين اتفاقيات جنيف، قد استوفيت."	1
"وإذ تدرك أن حماية العاملين في مجال تقديم المساعدة الإنسانية وموظفي الأمم المتحدة والأفراد المرتبطين بها شاغل في حالات الصراع المسلح وغيرها،"	0
"وقد استحدثت معظم دول أوروبا الغربية وأوروبا الشرقية وآسيا الوسطى ومنطقة القوقاز دون الإقليمية تشريعات شاملة لمكافحة الإرهاب."	0
"ويشكل الهجوم الذي شنه النظام الإثيوبي اليوم ردا خبيثا على نداءات إريتريا."	1
"41 - وكما يرد شرحه ببعض التفصيل أدناه، تشير جميع الأدلة المتاحة إلى أن إطلاق النار الأولي الذي بدأ عمليات القتل العشوائي في صباح يوم 25 آذار/مارس كان نتيجة لعمل منسق قامت به قوات الأمن."	1
"ولم يفجر مهاجم رابع قنبلتها وألقي القبض عليه بعد بضعة أيام."	1
"وقد حسبت المملكة العربية السعودية قيمة الخسائر الإيكولوجية في مصائد الأسماك للسنوات 1990-2001 باستخدام بيانات منشورة عن الكميات المصيدة من الأربيان والمجمعات للفترة 1980 إلى 1989 ومن 1990 إلى 1996 من أجل مقارنة الاتجاهات السابقة للغزو والاتجاهات اللاحقة للغزو."	0
"إدارة الأراضي والممتلكات التي تعمل بفعالية في جميع المقاطعات"	0
"ونقد عمل المجلس واللجنة في هذا المجال ينطوي على مخاطرة تلويث كامل نظام الجزاءات المفروضة على تنظيم القاعدة/حركة الطالبان، وينبغي ألا يقوض الدعم العالمي الذي حظي به حتى الآن."	1
"وقد عبر المجتمع الدولي بوضوح عن إدانته القوية لتلك الأعمال من خلال الجمعية العامة ومجلس حقوق الإنسان ومجموعة أصدقاء سوريا، التي تحظى بمشاركة واسعة وواسعة النطاق."	0
"بيد أنه لم يتم بعد شغل تسع وظائف من أصل 33 وظيفة مخصصة لقوات التحرير الوطنية."	0
"وفي أوائل عام 2008، تم التوفيق بين المجموعتين واستئناف شراكتهما، مع إيل بوصفها القاعدة الرئيسية للعمليات."	0
"49 - وبما أن بعثة الأمم المتحدة للاستفتاء في الصحراء الغربية ليست لها ولاية محددة في مجال حقوق الإنسان، فليس لديها موظفون مكرسون لرصد حقوق الإنسان في الإقليم أو في مخيمات اللاجئين بالقرب من تندوف."	0
"ويدين المجلس جميع الانتهاكات الأخرى للقانون الدولي، بما في ذلك القانون الإنساني الدولي وقانون حقوق الإنسان وقانون اللاجئين، المرتكبة ضد الأطفال في حالات النزاع المسلح."	0
"وقد طلبنا من شعبنا الانضمام إلى قوات الدفاع الشعبي، واستجابوا بالانضمام إليها، وبدأوا في تلقي أوامر من الحكومة كجزء من الجهاز العسكري للدولة\"."	1
"وحتى الآن، لم تتلق الأمانة العامة ردا."	0
"وتلاحظ اللجنة أن نمطاً من النهب والاغتصاب من جانب الجنجويد قد ظهر بوضوح أثناء النزاع في دارفور، وهو أمر لم يكن من الممكن تجاهله من جانب من حددتهم اللجنة."	1
"وفي أغلب الأحيان، يقع المدنيون في ظروف تشتد الحاجة إليها حيث لم تنشأ عملية لحفظ السلام، وقد تتطلب هذه الحالات اهتماما عاجلا من المجلس."	1
"6 - يشير إلى ما قرره في القرار 1373 (2001) بأن تكفل جميع الدول الأعضاء تقديم أي شخص يشارك في تمويل أعمال إرهابية أو تدبيرها أو الإعداد لها أو ارتكابها أو دعمها إلى العدالة، ويقرر أن تكفل جميع الدول أن تنص قوانينها وأنظمتها الداخلية على جرائم جنائية خطيرة تكفي لتوفير القدرة على المقاضاة والمعاقبة بطريقة تعكس على النحو الواجب خطورة الجريمة:"	1
"21 - وفي منتصف تشرين الثاني/نوفمبر، حدث تصعيد في المواجهة المسلحة بين قوات الأمن الصربية وجيش تحرير بريسيفو وميدفيدا وبويانوفاتش الذي يطلق عليه اسم نفسه في منطقة السلامة البرية."	1
"وفي 1 تشرين الأول/أكتوبر 2005، بلغ قوام البعثة 121 مراقبا عسكريا و 12 ضابط شرطة (انظر المرفق)."	1
"وقد استوعبنا مناطق محظورة في مناطق قبلية أخرى في جنوب وزيرستان وخيبر ومحمد."	0
"الاعتبارات المشتركة بين الخيارات التي تنطوي على مشاركة الأمم المتحدة في الآليات القضائية الجديدة"	0
"ولا تزال معظم الدول بحاجة إلى إدراج الجرائم المنصوص عليها في الصكوك الدولية لمكافحة الإرهاب في قوانينها المحلية."	1
"13 - وسُجلت تطورات إيجابية في هيكل مكافحة الفساد، بما في ذلك إنشاء لجنة مكافحة الفساد وصياغة قانون بشأن إنشاء المحكمة العليا للإدارة والضرائب ومراجعة الحسابات المنصوص عليها في الدستور."	0
"وحسب أقواله، كان في مكتبه عندما سمع الانفجار، ولكنه اعتقد أن الضوضاء كانت نتيجة لمقاتلين جويين إسرائيليين عبروا حاجز الصوت."	1
"وبعد زيارة أنغولا وجمهورية الكونغو الديمقراطية، أصدرت ممثلتي الخاصة المعنية بالعنف الجنسي في حالات النزاع، مارغوت فالستروم، بيانا في 16 آذار/مارس دعت فيه كلا البلدين إلى التحقيق في ادعاءات العنف الجنسي فيما يتصل بعمليات الطرد واتخاذ خطوات عملية لمنع هذه الجرائم."	0
"96 - عانت دول منطقة غرب آسيا دون الإقليمية من عدد كبير من الهجمات الإرهابية، واتخذت خطوات علاجية هامة، بما في ذلك تعزيز تشريعاتها المتعلقة بمكافحة الإرهاب."	1
"وتستخدم جمهورية كوريا الشعبية الديمقراطية الدعاية أيضا للتحريض على الكراهية القومية تجاه الأعداء الرسميين للدولة، بما في ذلك اليابان والولايات المتحدة الأمريكية وجمهورية كوريا ورعاياهم."	1
"وأسفرت الاشتباكات المتكررة بين القوات المسلحة لجمهورية الكونغو الديمقراطية والجماعات المسلحة العاملة في المنطقة عن سقوط العديد من الضحايا المدنيين."	1
"6 - وفي يومي 2 و 21 حزيران/يونيه و 25 أيلول/سبتمبر 2005، على التوالي، استهدفت سيارات مفخخة في بيروت عدة شخصيات لبنانية بارزة في بيروت، مما أدى إلى مقتل سمير قصير وجورج حاوي وإصابة ماي شيدياك بجروح بالغة، وجرت محاولة اغتيال أخرى ضد إلياس مرر، وزير الدفاع اللبناني، في 12 تموز/يوليه 2005، مما أسفر عن مقتل شخص وإصابة عدة أشخاص بجروح، بمن فيهم الوزير."	1
"وفي هذا الصدد، يدين المجلس بأشد العبارات التهديدات والتخويفات المستمرة ضد عناصر البعثة."	0
"(أ) الشركة العامة الوطنية للنقل البحري"	0
"ولوحظ أيضا استخدام أسلحة أخرى، مثل السيوف، وإن كان ذلك بوتيرة أقل."	1
")أ( أن يحصل ذلك الشخص أو أي شخص آخر على مبلغ أو احتياز ذلك الشخص أو أي شخص آخر لأموال، خارج الجمهورية؛ أو"	0
"وينبغي أن تترتب على عدم الامتثال للالتزامات المنصوص عليها في الميثاق عواقب بالنسبة لأي دولة عضو، وينبغي ألا يكون السودان استثناء."	0
"غير أن نظام الجزاءات لا يستهدف صراحة هذا الجانب الحاسم من القدرة العسكرية، رغم أنه مشمول على نطاق واسع بالأنظمة القائمة المتعلقة بتصدير الأسلحة ومراقبتها التي اعتمدتها الدول الأعضاء والمؤسسات المتعددة الأطراف."	1
"ويمكن بل وينبغي تنفيذ بعض توصياته الموجهة إلى السلطات السودانية فورا، بما في ذلك منح لجنة الصليب الأحمر الدولية ومراقبي حقوق الإنسان التابعين للأمم المتحدة إمكانية الوصول الكامل ودون عوائق إلى جميع المحتجزين فيما يتعلق بالحالة في دارفور."	0
"2 - المكتب الرئيسي وفرعه"	0
"وقد تم بوضوح تحديد بقايا الصواريخ التي أطلقت من الطائرات العمودية."	1
"وأشار ممثل آخر إلى مخاطر زيادة تدفقات الهجرة، والتنقلات الجذرية، وتنشيط الشبكات الإرهابية الدولية في المنطقة المجاورة مباشرة لأوروبا، رغم أنه ذكر أنه لم يكتشف أي تهديد مباشر لإقليمه."	0
"23 - نطاق حظر توريد الأسلحة - تطلب اللجنة إلى فريق الرصد أن يعمل على إعداد وثيقة تجمع خبرات الدول في التعامل مع خطر المتفجرات المدنية والمتفجرات المرتجلة."	0
"3 - يوعز إلى اللجنة أن تحيل إلى اللجنة المنشأة عملا بالقرار 1988 (2011) جميع طلبات الإدراج في القائمة وطلبات الرفع منها والاستكمالات المقترحة للمعلومات القائمة المتصلة بالفرع ألف (”الكيانات المرتبطة بحركة الطالبان“) والفرع باء (”الكيانات وغيرها من الجماعات والمؤسسات المرتبطة بحركة الطالبان“) من القائمة الموحدة التي كانت معروضة على اللجنة حتى تاريخ اتخاذ هذا القرار، لكي يتسنى للجنة المنشأة عملا بالقرار 1988 (2011) النظر في تلك المسائل وفقا للقرار 1988 (2011)؛"	0
"وقد بدأت الإجراءات القضائية في جميع هذه القضايا."	0
"١ - تدفق الأشخاص الذين تم إجلاؤهم إلى الأردن في عامي ١٩٩٠ و ١٩٩١"	0
"' 1` فيما يتعلق بقيود السفر، عندما تقرر اللجنة أن هذا السفر له ما يبرره على أساس الحاجة الإنسانية، بما في ذلك الالتزام الديني، أو عندما تخلص اللجنة إلى أن الاستثناء من شأنه، لولا ذلك، أن يعزز أهداف هذا القرار؛"	1
"وعقب المعركة الثانية للسيطرة على بايدوا، تلقى حزب مرة أخرى دعما لوجستيا من حلفائه في مقديشو."	0
"وحتى تاريخ نهاية هذا التقرير، كان قد تم تدمير ما مجموعه 37 في المائة من النفايات السائلة من الـ DF، التي سلمتها MV Cape Ray في 30 و 31 آب/أغسطس 2014."	1
"ولم يتم توفير العلاج الطبي السليم أو النظام الغذائي السليم لبعض أولئك الذين يعانون من مشاكل صحية خطيرة."	1
"30- وأشارت إحدى الدول إلى أنه في حين يكفل دستورها الحق في حرية التعبير، فإن هذا الحق يمكن أن يخضع لقيود معقولة، بما في ذلك في حالة الكلام الذي يعتبر تحريضاً."	1
"أصحاب المطالبات الذين كانوا يحملون وثائق سفر سورية"	0
"19 - في نهاية الفترة المشمولة بالتقرير، كان هناك ثلاثة أفراد مدرجين في قائمة الجزاءات التي وضعتها لجنة مجلس الأمن المنشأة عملا بالقرار 2140 (2014)، بعد تحديد أسمائهم في 7 تشرين الثاني/نوفمبر."	1
"وتحتاج بعض الدول إلى زيادة تعزيز نظمها القضائية من أجل إجراء المحاكمات المتعلقة بالإرهاب بما يتفق تماما مع سيادة القانون."	0
"2 - الحالة في كوت ديفوار."	0
"وأفاد أيضا بأن آلية التحقق ألغت عدة بعثات بسبب المقاومة التي أبدتها قوات جنوب السودان."	1
"266- ومن الواضح أن مسألة التناسب لم تثر عندما لم تكن هناك جماعات مسلحة في القرية، لأن الهجوم استهدف المدنيين حصراً."	1
"المقرر عقدها يوم الجمعة، ١٧ كانون الأول/ ديسمبر ١٩٩٩، الساعة ٤٥/١٠"	0
"65 - الحالة في شبه القارة الهندية الباكستانية (4 كانون الأول/ديسمبر 1971؛ 27 كانون الأول/ديسمبر 1971)."	0
"وأمرت اللجنة بدراسة تمويل أنشطة الجماعة الاقتصادية لدول غرب أفريقيا بغية ضمان إتاحة الموارد الكافية للمؤسسات."	0
"\" 1 - تم تقديم المعونة إلى الحكومة الشرعية المنتخبة وبناء على طلب الحكومة الشرعية المنتخبة التي حظيت بتأييد دولي؛ \" 2 - كان هدفها هو تعزيز قدرات قوات الشرطة وتعزيز الأمن حتى يتمكن الرئيس من الانتقال إلى مقديشو العاصمة لأداء مهامه الرسمية، ولا يمكن أن يحدث ذلك ما لم يتم نزع سلاح العصابات المسلحة لصالح الحكومة الشرعية؛ \" 3 - إن مهمة نزع سلاح تلك العصابات وتوطيد قبضة السلطة الشرعية شرط لا غنى عنه لمكافحة البقاع الإرهابية في الصومال، وهو يتسق مع السياسات التي تتبعها الدول في جميع أنحاء العالم في مكافحة الإرهاب، وسيكفل عدم ظهور أي حركة طالبان جديدة في الصومال."	0
"- بتاريخ 29 تشرين الثاني/نوفمبر 2014، أسقطت الطائرات الحربية النظامية برميلين من القنابل على مدرسة وحيد اليوسف في قرية كفر سجنة، إدلب، ودمرت المدرسة تدميراً كاملاً."	1
"42 - وقبل أن تبدأ قوات الأمن أعمالها، رأى أولئك الذين تمكنوا من الوصول إلى الشوارع أن أحدا لم يشرع بعد في السير أو يتصرف بطريقة تهديدية أو استفزازية."	1
"(ب) إذا ارتكب ذلك الفعل أثناء حالة الطوارئ الوطنية أو حالة الحرب."	1
"وهذه التحالفات تمكنها من المشاركة في جهود أوسع نطاقا ترمي إلى زعزعة استقرار القارة الأفريقية."	1
"وفي حالة دارفور، يمكن العثور على هذا القصد التمييزي والاضطهادي، في مناسبات عديدة، في بعض الميليشيات العربية، وكذلك في الحكومة المركزية: فالهجمات المنتظمة على القرى التي يسكنها مدنيون (أو معظمهم مدنيون) ينتمون إلى بعض القبائل \"الأفريقية\" (الفور والمساليت والزغاوة)، والتدمير المنهجي لتلك القرى وإحراقها، والتشريد القسري للمدنيين من القرى، تشهد على وجود نية اضطهادية واضحة."	1
"303 - وهناك العديد من الحوادث التي أُبلغ فيها عن قيام القوات الحكومية، حسبما يقال، بتطويق القرى والحراسة بينما قام الجنجويد بحرقها ونهبها وارتكاب فظائع أخرى ضد السكان."	1
"ويمكن لهذه الطائرات أن تعمل بتكلفة أقل، وذلك على وجه التحديد لأنها لا تتم صيانتها أو تأمينها بشكل سليم ولأنها لا تدفع سوى رسوم تشغيل وتسجيل اسمية، إن وجدت."	0
