"en_ar_GOOGLE"	"VerCoop"
"وإذ يرحب بإنشاء مكتب أمين المظالم عملا بالقرار 1904 (2009) وتعزيز ولاية أمين المظالم في القرارين 1989 (2011) و 2083 (2012)، وإذ يلاحظ المساهمة الكبيرة لمكتب أمين المظالم في توفير المزيد من الإنصاف والشفافية، وإذ يشير إلى التزام مجلس الأمن الراسخ بضمان قدرة مكتب أمين المظالم على مواصلة الاضطلاع بدوره بفعالية، وفقا لولايته،"	1
"تمت ترجمة بعض المقالات إلى السويدية والبولندية والروسية والألمانية والليتوانية."	0
"يعترف مجلس الأمن بلجنة بناء السلام، في مجال اختصاصها، باعتبارها منتدى للتنسيق في مجال ما بعد الصراع بين منظومة الأمم المتحدة والمنظمات الإقليمية ودون الإقليمية، وفقا لقراره 1645 (2005) وقرار الجمعية العامة 60/180."	1
"وتشتمل هذه الزيارات في المجمل على ما يلي: ثماني زيارات شاملة (كمبوديا، ومصر، وجمهورية لاو الديمقراطية الشعبية، والجماهيرية العربية الليبية، والمملكة العربية السعودية، وجنوب أفريقيا، وأوغندا، وأوزبكستان)؛ زيارتان إقليميتان تغطيان ستة بلدان (بلجيكا والدانمرك ولوكسمبورغ وهولندا في أوروبا الغربية، وبوركينا فاسو والسنغال في غرب أفريقيا)؛ سبع زيارات مركزة (أستراليا، ومدغشقر، ونيوزيلندا، وبنما، وجمهورية كوريا، وسنغافورة، والمملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية)؛ وثلاث زيارات متابعة (بنغلاديش وكينيا ومالي)."	1
"قرار مجلس الأمن 1208 (1998)، منطوق القرار 4، 12"	0
"وفي حالات قليلة للغاية، أفيد أيضًا بأن المتمردين ارتكبوا أعمال نهب خلال هجوم على إحدى القرى، ولا سيما في غرب دارفور."	0
"يدعو جميع الجهات الفاعلة المشاركة، عند التفاوض على اتفاقات السلام وتنفيذها، إلى اعتماد منظور جنساني، بما في ذلك، في جملة أمور، ما يلي: (أ) الاحتياجات الخاصة للنساء والفتيات أثناء الإعادة إلى الوطن وإعادة التوطين وإعادة التأهيل وإعادة الإدماج والتعمير بعد انتهاء النزاع؛ (ب) التدابير التي تدعم مبادرات السلام النسائية المحلية والعمليات المحلية لحل النزاعات، والتي تشرك المرأة في جميع آليات تنفيذ اتفاقات السلام؛ (ج) التدابير التي تكفل حماية واحترام حقوق الإنسان للنساء والفتيات، ولا سيما فيما يتعلق بالدستور والنظام الانتخابي والشرطة والسلطة القضائية."	1
"في جلسة مجلس الأمن 6897، المعقودة في 20 كانون الأول/ديسمبر 2012، فيما يتعلق بنظر المجلس في البند المعنون &quot;بناء السلام بعد انتهاء النزاع&quot;، أدلى رئيس مجلس الأمن بالبيان التالي باسم المجلس:"	1
"32 - وترحب اللجنة أيضا بالمقترحات المعدة بالتعاون مع خبراء من الهيئات الفرعية الأخرى التابعة لمجلس الأمن ذات الصلة بمكافحة الإرهاب بشأن كيفية تبسيط تقديم التقارير وفقا للوثيقة الختامية لمؤتمر القمة العالمي لعام 2005 (انظر قرار الجمعية العامة 60/1)."	1
"2. الوضع في سيراليون"	0
"وسيتم تجهيز موقعي الأفرقة في السمارة وتيفاريتي بالمثل بحلول 30 حزيران/يونيه 2010."	0
"خامساً: إعادة هيكلة القوات المسلحة وتسريحها"	0
"وبدأ المشاركون في المنتدى عملية تحديد عناصر الاستراتيجية الوطنية بشأن مشاركة المرأة في حل النزاعات."	1
"(أ) دعوة أطراف النزاع المسلح إلى الامتثال للالتزامات المنطبقة عليها بموجب القانون الإنساني الدولي باتخاذ جميع الخطوات اللازمة لحماية المدنيين وتيسير المرور السريع ودون عوائق لشحنات الإغاثة ومعداتها وموظفيها،"	1
"وقد ينطبق أيضًا حكم المادة 95، الفقرة 1 (هـ) من القانون الجنائي."	0
"الحالة في سيراليون (انظر S/2001/15/Add.7؛ انظر أيضا S/2000/40/Add.50؛ S/2001/15/Add.4, 10, 13, 20, 26, 38, 45 و 51؛ S/2002/30/Add.2، 8، 12، 18، 20، 27، 38، 48 و49؛ و 51 و S/2004/20/Add.10 و 13 و 22 و 24 و 37 و 51)."	0
"مشرف دورة في المدرسة الوطنية للإدارة والقضاء حتى عام 1991."	0
"وإذ يؤكد الدور المركزي الذي تضطلع به الأمم المتحدة في الحرب العالمية ضد الإرهاب، ويرحب باعتماد الجمعية العامة لاستراتيجية الأمم المتحدة العالمية لمكافحة الإرهاب (A/60/288) في 8 أيلول/سبتمبر 2006 وإنشاء منظمة مكافحة الإرهاب فرقة العمل المعنية بالتنفيذ (CTITF) لضمان التنسيق والتماسك الشاملين في جهود مكافحة الإرهاب التي تبذلها منظومة الأمم المتحدة،"	1
"كما أقامت المديرية التنفيذية علاقات قوية بشكل خاص مع بعض المنظمات الإقليمية ودون الإقليمية، ولا سيما الجماعة الكاريبية، ولجنة البلدان الأمريكية لمكافحة الإرهاب في الأمريكتين التابعة لمنظمة الدول الأمريكية، والمركز الأفريقي للدراسات والبحوث المتعلقة بالإرهاب، والاتحاد الأفريقي. والجماعة الاقتصادية لدول غرب أفريقيا، والهيئة الحكومية الدولية المعنية ببرنامج بناء القدرات الإنمائية لمكافحة الإرهاب (ICPAT)، والجماعة الإنمائية للجنوب الأفريقي في أفريقيا؛ وفي أوروبا، ومجلس أوروبا، والاتحاد الأوروبي، ومنظمة الأمن والتعاون في أوروبا؛ منتدى جزر المحيط الهادئ في المحيط الهادئ؛ وبنك التنمية الآسيوي ورابطة دول جنوب شرق آسيا في آسيا."	0
"(أ) تشجيع اعتماد الصكوك والتشريعات الدولية لمكافحة الإرهاب من أجل التنفيذ الكامل للصكوك الدولية لمكافحة الإرهاب في جميع أنحاء المنطقة دون الإقليمية؛"	1
"وكما هو منصوص عليه في قرار مجلس الأمن 1535 (2004) وتقرير لجنة مكافحة الإرهاب عن تنشيطها (S/2004/124)، تتطلع اللجنة إلى إقامة علاقة وثيقة وتعاونية مع المدير التنفيذي وموظفيه مع الأمين العام للأمم المتحدة. والهدف المتمثل في تعزيز قدرة اللجنة على الرصد الفعال لتنفيذ القرار 1373 (2001) من قبل جميع الدول الأعضاء."	1
"من أجل تنفيذ برنامج العمل التاسع بشكل أكثر كفاءة، ومن أجل توجيه عمل الخبراء بشكل أكثر وضوحا وفعالية، ستعمل اللجنة على تشغيل نظام للأفرقة العاملة، مفتوح لجميع أعضاء اللجنة المنشأة عملا بالقرار 1540 ( 2004). وستركز مجموعات العمل على القضايا الهامة والمتكررة."	1
"ولضمان أن يكون لدى مقدمي الالتماسات المحتملين فهم واضح للعملية وأنهم على دراية بالخطوات التي يتعين اتخاذها ولضمان الاتساق في التنفيذ، تم تطوير الممارسات والإجراءات ونشر المعلومات المتعلقة بها لزيادة تجسيد العملية."	1
"وفي القرار 1820 (2008)، يشجع المجلس الأمين العام على أن يقوم، بالتشاور مع النساء والمنظمات التي تقودها نساء، بوضع آليات فعالة لحماية النساء والفتيات في مخيمات اللاجئين والمشردين داخليا وما حولها، ولا سيما من الأشكال الجنسية وغيرها من الأشكال. من العنف القائم على النوع الاجتماعي."	1
"وإذ تسلم بالحاجة إلى تعزيز تنسيق الجهود على المستويات الوطنية والإقليمية ودون الإقليمية والدولية، حسب الاقتضاء، من أجل تعزيز الاستجابة العالمية للتحدي والتهديد الخطيرين اللذين يشكلهما انتشار أسلحة الدمار الشامل وأسلحة الدمار الشامل التي يتعرض لها السلام والأمن الدوليان. وسائل التسليم،"	1
"نُشر الإشعار الحكومي رقم 327 في الجريدة الرسمية رقم 17226 بتاريخ 9 أبريل 2002 بإضافة كيانين (SC/7331 بتاريخ 15 مارس 2002) إلى القائمة الموحدة."	0
"(قرار القمة رقم 457 الدورة العادية الحادية والعشرون – 30 مارس 2009)"	0
"وإذ يرحب بزيادة تمثيل المرأة في البرلمان، ويشيد بالسلطات [الوطنية] ويؤكد الحاجة إلى زيادة دورها في صنع القرار فيما يتعلق بمنع النزاعات وحلها،"	1
"32 - وتشجع اللجنة المديرية التنفيذية على تكثيف حوارها مع الدول الأعضاء والمنظمات الإقليمية، بما في ذلك أثناء زيارات اللجنة، بشأن وضع استراتيجيات شاملة ومتكاملة لمكافحة الإرهاب، وتحسين وضبط الهياكل القائمة وآليات التنفيذ من أجل تعزيزها. قدرات الدول والمنظمات على صياغة الاستراتيجيات، والاستفادة الكاملة من الزيارات القطرية لتقديم المشورة للحكومات بشأن تطوير هذه الاستراتيجيات ومواصلة العمل بشكل وثيق داخل المكتب والأفرقة العاملة التابعة لفرقة العمل المعنية بالتنفيذ في مجال مكافحة الإرهاب."	1
"وفي أعقاب اجتماعه في 8 أيلول/سبتمبر 2010، اعتمد الفريق العامل استنتاجاته بشأن الأطفال والنزاع المسلح في كولومبيا (انظر S/AC.51/2010/3)."	1
"ونعتقد أنه يمكننا بالفعل استخلاص بعض الاستنتاجات."	0
"وأكدت السلطات أنه لا يوجد لاجئون أو مخيمات من كوت ديفوار في غانا."	1
"2. الوضع في الشرق الأوسط"	0
"وكان من شأن إصدار هذه التأشيرات أن يوفر وقتا طويلا في انتظار إصدار تأشيرات دخول واحدة مدتها شهر واحد، والتي كان يحصل عليها أعضاء الفريق في أديس أبابا في كل مرة تنتهي فيها تأشيراتهم."	0
"(ح) مواصلة زيادة الجهود الرامية إلى توعية البرلمانيين وغيرهم من صناع القرار الرفيعي المستوى؛"	1
":: استكشاف وتنفيذ طرق أكثر فعالية للحصول على المعلومات المفقودة"	1
"وأُرسل جنود آخرون من قوات الدفاع إلى مبنى قوات حفظ السلام السابقة وطُلب منهم أن يكونوا مستعدين."	0
"&quot;ويحث مجلس الأمن دول الساحل والمغرب العربي على تعزيز التعاون والتنسيق الأقاليمي من أجل وضع استراتيجيات شاملة وفعالة لمكافحة أنشطة الجماعات الإرهابية، ولا سيما تنظيم القاعدة في بلاد المغرب الإسلامي، بطريقة شاملة ومتكاملة&quot;. وحركة التوحيد والجهاد في غرب أفريقيا، وأنصار الدين، ومنع توسع تلك الجماعات، فضلا عن قمع انتشار جميع الأسلحة ومكافحة الجريمة المنظمة العابرة للحدود الوطنية، بما في ذلك الاتجار بالمخدرات والجريمة المنظمة. وفي هذا الصدد، يحيط علما بنتائج المؤتمر الذي نظمته المديرية التنفيذية للجنة مكافحة الإرهاب وفرقة العمل المعنية بالتنفيذ في مجال مكافحة الإرهاب في الرباط بشأن التعاون في مجال مراقبة الحدود في منطقة الساحل والمغرب العربي، وكذلك نتائج الاجتماع الوزاري بشأن تعزيز التعاون في مجالي الأمن والحماية. تفعيل هيكل السلام والأمن الأفريقي في منطقة الساحل والصحراء المنعقد في نواكشوط."	1
"ويبدو أن العلاقة بين القاعدة وطالبان وثيقة. في رسالته بالفيديو بتاريخ 19 أيلول/سبتمبر 2007، أشار الظواهري* مرة أخرى إلى الملا عمر (TI.O.4.01) باعتباره المرشد الأعلى، وبينما تستطيع طالبان دائمًا تجنيد المزيد من الجنود المشاة، فإنها تفتقر إلى القادة ذوي الخبرة ليحلوا محل العديد من الجنود المشاة لقد قتلوا، وهم يتطلعون إلى تنظيم القاعدة ليس فقط للتدريب، ولكن أيضًا لملء الفجوات."	0
"ويذكّر المجلس الدول بأنه يجب عليها ضمان امتثال أي تدابير تتخذها لمكافحة الإرهاب لجميع التزاماتها بموجب القانون الدولي، ولا سيما القانون الدولي لحقوق الإنسان والقانون الدولي للاجئين والقانون الإنساني الدولي."	0
"ولن يؤثر هذا على استنتاج اللجنة بأن حكومة السودان لم تنتهج سياسة الإبادة الجماعية في دارفور."	1
"وبالنيابة عن الجمهورية التشيكية، أود أن أشكر لجنة مكافحة الإرهاب على كل جهودها في مكافحة الإرهاب الدولي."	1
"وإنني على استعداد للعمل بشكل وثيق مع مجلس الأمن، بشكل جماعي، ومع أصحاب المصلحة الرئيسيين، بشكل فردي، لإنهاء هذه الأزمة الخطيرة، واختتام عملية السلام على وجه السرعة، وإعادة تأسيس الأنشطة الإنسانية الحيوية في إريتريا."	1
"بيان من رئيس مجلس الأمن"	0
"في جلسته 6881، المعقودة في 7 كانون الأول/ديسمبر 2012، نظر المجلس في البند المعنون &quot;الإحاطات الإعلامية التي يقدمها رؤساء الهيئات الفرعية التابعة لمجلس الأمن&quot;."	0
"يؤكد مسؤولية فرق العمل القطرية المعنية بالرصد والإبلاغ التابعة للأمم المتحدة وأفرقة الأمم المتحدة القطرية، بما يتفق مع ولاية كل منها، عن ضمان المتابعة الفعالة لقرارات مجلس الأمن المتعلقة بالأطفال والصراعات المسلحة، ورصد التقدم المحرز والإبلاغ عنه الأمين العام بالتعاون الوثيق مع ممثله الخاص المعني بالأطفال والصراعات المسلحة وضمان الاستجابة المنسقة للقضايا المتعلقة بالأطفال والصراعات المسلحة؛"	1
"ولم تكن هناك سوى قوائم قليلة للأشخاص الذين يقدمون المعدات العسكرية أو التدريب للجماعات المدرجة في القائمة، ويوصي الفريق بأن تتخذ اللجنة تدابير إضافية لتوضيح نطاق حظر الأسلحة."	1
"وكان فريق غرب دارفور يتألف من محققين اثنين ومحلل عسكري، يدعمهما خبير أو خبيران في الطب الشرعي، حسب الاحتياجات."	0
"وستخضع هاتان المسألتان المتبقيتان للأحكام الجديدة المتعلقة بالمسائل المعلقة التي أدرجتها اللجنة في مبادئها التوجيهية عملا بالفقرة 41 من القرار 1904 (2009)."	0
"يحث جميع الأطراف المعنية، بما في ذلك الدول الأعضاء وكيانات الأمم المتحدة والمؤسسات المالية، على دعم تطوير وتعزيز قدرات المؤسسات الوطنية، ولا سيما النظم القضائية والصحية، وشبكات المجتمع المدني المحلية من أجل تقديم مساعدة مستدامة ضحايا العنف الجنسي في النزاعات المسلحة وحالات ما بعد النزاع."	1
"وإذ نرحب بالخطوات المتخذة لإبرام معاهدات المناطق الخالية من الأسلحة النووية ونؤيدها، ونؤكد من جديد اقتناعنا بأن إنشاء مناطق خالية من الأسلحة النووية معترف بها دوليا على أساس ترتيبات يتم التوصل إليها بحرية بين دول المنطقة المعنية، ووفقا مع المبادئ التوجيهية لهيئة نزع السلاح التابعة للأمم المتحدة لعام 1999، وتعزيز السلام والأمن العالمي والإقليمي، وتعزيز نظام عدم الانتشار النووي، والمساهمة في تحقيق أهداف نزع السلاح النووي،"	1
"7. يؤكد من جديد أن إنهاء الإفلات من العقاب أمر ضروري إذا كان للمجتمع الذي يعيش في صراع أو يتعافى من الصراع أن يتصالح مع الانتهاكات التي ارتكبت في الماضي ضد المدنيين المتأثرين بالصراع المسلح ولمنع ارتكاب مثل هذه الانتهاكات في المستقبل، ويوجه الانتباه إلى النطاق الكامل لآليات العدالة والمصالحة التي يتعين النظر فيها، بما في ذلك المحاكم الجنائية الوطنية والدولية و&quot;المختلطة&quot;، ولجان الحقيقة والمصالحة، وتلاحظ أن هذه الآليات لا يمكن أن تعزز المسؤولية الفردية عن الجرائم الخطيرة فحسب، بل تعزز أيضا السلام والحقيقة والمصالحة وحقوق الضحايا. ;"	1
"ويشار إلى الضمانات باسم &quot;سندات الأداء&quot; في إخطارات الخصم. ولم تقدم شركة IMP inženiring أي تفسير لطبيعة هذه المطالبة وكيفية ارتباط الضمانات بمشروع قصر السجود."	0
"ويلزم اتفاق الجزائر الطرفين، في الفقرة 1 من المادة 1، &quot;بالامتناع عن استخدام القوة أو التهديد باستخدامها&quot;."	1
"47 - واستنادا إلى الروايات الواردة من شهود عيان، وكما هو مبين في البيانات العامة التي أدلى بها المدير العام للشرطة، كانت قوات الأمن قد تمركزت بالفعل في الصباح الباكر من يوم 25 آذار/مارس في عدة مناطق رئيسية في أبيدجان، وهي أبوبو، وأدجامي، ويوبوغون، أنياما وكوماسي."	0
"ولا يستثمر صندوقا النقدية المشتركان في الأدوات المشتقة أو المنتجات المدعومة بأصول أو الرهن العقاري أو الأسهم؛"	0
"(ب) العمل مع الدول وفرع منع الإرهاب التابع لمكتب الأمم المتحدة المعني بالمخدرات والجريمة من أجل الترويج لأفضل الممارسات وتيسير بناء القدرات والتدريب لأعضاء السلطة القضائية ووكالات إنفاذ القانون وغيرهم من موظفي الخدمة المدنية المعنيين في مجال إجراءات طلب وإنفاذ القانون. تقديم المساعدة في التحقيقات الجنائية والمساعدة القانونية المتبادلة ومسائل تسليم المجرمين؛"	1
"وإذ نرحب بنتائج مجلس السلام التشاوري الذي عقد في 6 حزيران/يونيه 2010، والذي شارك فيه 1600 مندوب أفغاني، يمثلون شريحة واسعة من جميع الجماعات العرقية والدينية الأفغانية، والمسؤولين الحكوميين، وعلماء الدين، وزعماء القبائل، والمجتمع المدني، واللاجئين الأفغان المقيمين. وناقشا في إيران وباكستان وضع حد لانعدام الأمن ووضعا خطة للسلام الدائم في البلاد."	1
"58 - لقد شعرت بقلق بالغ عندما أغلقت الجمهورية العربية السورية، بعد وقت قصير من انسحاب القوات السورية والأصول العسكرية وأجهزة المخابرات، حدودها مع لبنان أمام سائقي الشاحنات اللبنانيين."	0
"ويرى المنسق، ويشاطره محاوروه، أن هذا الأمر يمكن أن يصبح محور آلية وظيفية فعالة تضع معايير واضحة لتحقيق التقدم في البحث عن الأشخاص المفقودين، المشار إليه في تقريري الشامل (S/2009/190، الفقرة 16)."	1
"23 - صوان متنوع الأحجام وقطعتين فخاريتين صغيرتين بإجمالي 10 قطع من منطقة القرين (رقم 9/1975)."	0
"&quot;في الجلسة 4364، المعقودة كجلسة خاصة يوم 5 أيلول/سبتمبر 2001، نظر مجلس الأمن في الحالة المتعلقة بجمهورية الكونغو الديمقراطية."	0
"يدين بشدة تجنيد واستخدام الأطفال الجنود من قبل أطراف النزاع المسلح في انتهاك للالتزامات الدولية المنطبقة عليها، وقتل الأطفال وتشويههم، والاغتصاب وغيره من أشكال العنف الجنسي التي ترتكب في الغالب ضد الفتيات، والاختطاف والتشريد القسري، وحرمان الأطفال من الوصول إلى المساعدات الإنسانية والهجمات ضد المدارس والمستشفيات وكذلك الاتجار والعمل القسري وجميع أشكال العبودية وجميع الانتهاكات والتجاوزات الأخرى المرتكبة ضد الأطفال المتأثرين بالنزاعات المسلحة."	0
"وحتى في حالة وجود أساس قانوني للتعاون في المسائل المتعلقة بمكافحة الإرهاب بين الدول، فإن تحقيق التعاون العملي لا يزال يشكل تحديا. والأسباب ذات طبيعة تقنية وسياسية."	1
"وحيثما كان ذلك مناسبا، فإن وجود صلة أقوى بين إصلاح قطاع الأمن ورفع حظر الأسلحة قد يوفر حافزا فعالا لنجاح هذا الإصلاح. وهذا مهم أيضًا من وجهة نظر منع تكرار الصراع في الحالات الهشة بعد انتهاء الصراع."	1
"19 - وواصلت أمينة المظالم والموظفين في مكتبها التفاعل مع ممثلي فرقة العمل المعنية بالتنفيذ في مجال مكافحة الإرهاب والمديرية التنفيذية للجنة مجلس الأمن المنشأة عملا بالقرار 1373 (2001) بشأن مكافحة الإرهاب، وكذلك مع مكافحة الإرهاب. فرع الوقاية التابع لمكتب الأمم المتحدة المعني بالمخدرات والجريمة ومفوضية الأمم المتحدة السامية لحقوق الإنسان."	0
"81 - ويتولى الفريق أيضا مسؤولية مشروع فرقة العمل لإنتاج أفلام وثائقية توضح الطبيعة الحقيقية للإرهاب كما تراها من خلال أعين الجناة والضحايا."	1
"25 - وشهدت فترة إدارة الأمم المتحدة الانتقالية في تيمور الشرقية أيضا إنشاء العديد من مؤسسات الدولة الحديثة. وتشمل هذه البرلمان الوطني، ومجلس الوزراء، وهياكل الحكم المحلي، وجهاز الشرطة، وقوة الدفاع."	0
"في جلسة مجلس الأمن 5303، المعقودة في 10 تشرين الثاني/نوفمبر 2005، فيما يتعلق بنظر المجلس في البند المعنون &quot;التهديدات التي يتعرض لها السلام والأمن الدوليان نتيجة للأعمال الإرهابية&quot;، أدلى رئيس مجلس الأمن بالبيان التالي باسم المجلس:"	1
"كما أحضر الجنجويد عدة نساء أخريات من القرى المحيطة بطويلة إلى هذا المخيم بعد اختطافهن في أعقاب الهجمات على قراهن."	0
"وستظل اللجنة تركز على رصد وتعزيز تنفيذ الدول الأعضاء للقرار 1373 (2001) وعلى اتخاذ تدابير عملية لتعزيز قدرة الدول على مكافحة الإرهاب، بما في ذلك التدابير الرامية إلى تيسير المساعدة التقنية."	1
"وقد أجرينا اتصالات عديدة معهم على مختلف المستويات لحثهم على اتخاذ خطوات حازمة وسريعة لنزع سلاح هؤلاء الإرهابيين واعتقالهم وتسليمهم إلى بعثة منظمة الأمم المتحدة في جمهورية الكونغو الديمقراطية لمحاكمتهم على جرائم ضد الإنسانية ارتكبت على مر السنين."	1
"ولكن مع تجول الآلاف من الشباب الفقراء وسوء التغذية والعاطلين عن العمل في الشوارع في مختلف أنحاء البلاد، وأغلبهم من شبه الأميين أو الأميين، فإن سيراليون لا تشكل بعد مثالاً ساطعاً تحتذي به ليبيريا."	0
"وبصرف النظر عن هذه المسائل التشغيلية، وكسياسة عامة، سيعامل أمين المظالم الطلبات المقدمة على أنها سرية."	1
"بناء على طلب الرئيس، أنشأت بعثة الأمم المتحدة للتصدي لحالات الطوارئ للإيبولا مكتبا صغيرا في باماكو، بدأ تشغيله في 26 تشرين الثاني/نوفمبر، تحت قيادة مدير أزمة الإيبولا لدعم الحكومة في احتواء تفشي الإيبولا والاستجابة لحالات الطوارئ. تعزيز جاهزيتها. وفي 13 ديسمبر/كانون الأول، خرج آخر مريض معروف بالإيبولا من المستشفى."	1
"وحتى الآن، لم يتم تلقي ردود من الدول."	0
"وقد تم تحديد مشورة الأقران باعتبارها واحدة من الاستراتيجيات الهامة في هذا الصدد."	0
"(ب) حصر وتسجيل السفن ومراقبة تحركاتها بين القطاعات؛"	0
"(أ) ضمان نشر المعلومات المتعلقة بالقانون الإنساني الدولي والقانون الدولي لحقوق الإنسان وقانون اللاجئين على أوسع نطاق ممكن؛"	1
"وأعادت البعثة تقييم التزاماتها التشغيلية في ضوء التعزيزات المحدودة المأذون بها بموجب القرار."	0
"واتفاقية حقوق الطفل لعام 1989"	0
"وفي هذا الصدد، وعملا ببيان مجلس السلام والأمن الصادر في 25 تشرين الثاني/نوفمبر 2014، نطلب من المفوضية وبلدان المنطقة مضاعفة جهودها المشتركة لحشد الدعم الدولي اللازم، بما في ذلك اعتماد مجلس الأمن التابع للأمم المتحدة لقرار مجلس الأمن التابع للأمم المتحدة. قرار يدعم إنشاء ونشر قوة العمل المشتركة المتعددة الجنسيات، فضلاً عن إنشاء صندوق استئماني."	1
"إن التقارب المتزايد بين أساليب تمويل الإرهاب، وخاصة على المستوى المحلي، والأنشطة الإجرامية الأخرى، زاد من صعوبة التمييز بين إحداهما والأخرى."	0
"واعترفت الحكومة بالهجوم وعرضت تعويض الضحايا."	1
"7 - يلاحظ أن وسائل التمويل أو الدعم هذه تشمل، على سبيل المثال لا الحصر، استخدام العائدات المتأتية من الجريمة، بما في ذلك زراعة المخدرات وسلائفها وإنتاجها والاتجار بها بشكل غير مشروع؛"	0
"S/PRST/2013/15 (2013)، الفقرة. 13"	0
"38 - وبموجب النظام الانتخابي لمجموعات الدوائر، ستكون الدوائر الإدارية الاثنتا عشرة في البلاد ومنطقتان انتخابيتان بمثابة دوائر انتخابية."	0
"وسلط الممثل الخاص الضوء على التقدم السياسي المهم، لا سيما في عملية تشكيل الدولة، ورحب بعملية المصالحة الجارية وإنشاء الإدارات المؤقتة."	1
"ويشجع المجتمعات على المراقبة الذاتية ومواجهة وجهات النظر الاستقطابية دون تدخل الحكومة كوسيلة أكثر استدامة لمنع التطرف داخل المجتمعات."	1
"الجدول 14- التعويض الموصى به لمطالبة بكتل"	0
"59 - وينطوي حظر السفر على إمكانات خاصة ضد ممولي تنظيم القاعدة وحركة الطالبان، الذين قد يجدون صعوبة في استخدام هوية مزورة أو التهرب بطريقة أخرى من القيود المفروضة على تحركاتهم."	0
"وبالنسبة لنا، وبغض النظر عن التسميات المعطاة والأساس المنطقي لتعيين مبعوث خاص، فإن هذا الإجراء لا يمكن إلا أن يكون بمثابة إنشاء &quot;آلية جديدة&quot;."	1
"ويشارك الفريق أيضًا بنشاط في المنتدى العالمي لمكافحة الإرهاب."	1
"ويخصص الاتفاق 12 مقعدا في مجلس الأمة للحركات الموقعة."	0
"واتفقنا أيضا على أنه ينبغي للأطراف أن تعيد إقامة حوار حقيقي تشتد الحاجة إليه، وأن تمضي قدما، دون تأخير، نحو تفكيك الميليشيات، ونزع سلاح المقاتلين وتسريحهم وإعادة إدماجهم، وتنظيم انتخابات حرة ونزيهة وذات مصداقية."	1
"والأشخاص الخمسة المعنيون هم المذكورون في المرفق الثاني للقرار 1803 (2008)."	0
"للامتثال للمتطلبات المذكورة أعلاه، يجب على المقاول إنشاء وتطبيق نظام الرقابة الداخلية وإدارة التجارة في السلع الاستراتيجية لمساعدته على إدارة كل معاملة."	0
"ويجب أن يُفهم الإرهاب أولاً على أنه جريمة، لا يمكن تبريرها تحت أي ظرف من الظروف. ومع ذلك، فهو أيضًا مظهر من مظاهر المظالم، التي يتم التعبير عنها بطريقة غير إنسانية وبغيضة وغير مقبولة."	1
"وفي الختام، على الرغم من أن تيمور - ليشتي حققت تقدما كبيرا، إلا أنها لا تزال تواجه العديد من التحديات الخطيرة في سعيها إلى إقامة ديمقراطية مستقرة وتطوير اقتصادها."	0
"هذا هو تقريري الثاني عشر إلى الأمين العام منذ توليت منصب الممثل السامي للبوسنة والهرسك والممثل الخاص للاتحاد الأوروبي في 26 آذار/مارس 2009. ويغطي هذا التقرير الفترة من 21 نيسان/أبريل 2014 إلى 21 تشرين الأول/أكتوبر 2014."	0
"3. الوضع في قبرص (27 كانون الأول/ديسمبر 1963؛ 30 تموز/يوليه 2013)."	0
"وإذ يتصرف بموجب الفصل السابع من ميثاق الأمم المتحدة،"	0
"واعتبارًا من تاريخ بدء عمل الفرع المعني من الآلية، يكون للآلية اختصاص على هذا الشخص وفقًا للمادة 1 من نظامها الأساسي، بما في ذلك محاكمة هذا الشخص أو إحالة القضية، حسب الاقتضاء."	0
"&quot;ويشدد مجلس الأمن على المسؤولية الرئيسية التي تقع على عاتق حكومة جمهورية الكونغو الديمقراطية في تعزيز سلطة الدولة والحكم في شرق جمهورية الكونغو الديمقراطية، بما في ذلك من خلال الإصلاح الفعال لقطاع الأمن للسماح بإصلاح الجيش والشرطة، ووضع حد للإفلات من العقاب على انتهاكات حقوق الإنسان وانتهاكات القانون الدولي. والقانون الإنساني الدولي، ويحث حكومة جمهورية الكونغو الديمقراطية على معالجة قضايا الاستغلال غير القانوني للموارد الطبيعية وتهريبها."	1
"ويشدد المجلس على ضرورة تعزيز التنسيق وتبادل المعلومات عبر الحدود بين هذه البعثات، وكذلك بين جميع الجهات الفاعلة الأخرى في المنطقة، من أجل توقع تحركات جيش الرب للمقاومة والتهديدات الوشيكة بالهجوم بشكل أفضل."	1
"العقارات - 11,313,419 دولارًا أمريكيًا"	0
"الصحيفة العسكرية البلغارية الصحفي ميشو ديميتروف - بتاريخ 20 تشرين الثاني (نوفمبر) 2011"	0
"ويحذر الأمين العام بطريقة لا لبس فيها من أنه لم يتم حتى الآن استيفاء أي من المعايير الثمانية بشكل كامل."	0
"420 - يقيم القسم أدناه مدى فعالية التدابير التي اتخذتها حكومة السودان خاصة للتحقيق في الجرائم وتقديم مرتكبيها إلى العدالة."	0
