"en_es_GOOGLE"	"VerConf"
"Se nos impidió incluso condenar la violencia y respaldar un plan pacífico desarrollado por los propios vecinos de Siria."	1
"Ahora se debe conceder alta prioridad al desafío de establecer administraciones locales y regionales en las regiones recuperadas de Al-Shabaab."	1
"Abdelrahman Mouhamad Zafir al Dabidi al Jahani está asociado con Al-Qaida o cualquier célula, afiliado, grupo escindido o derivado de este por &quot;participar en la financiación, planificación, facilitación, preparación o perpetración de actos o actividades por parte de, junto con, bajo el nombre de, en nombre de, o en apoyo de&quot; y &quot;reclutamiento para&quot; Jabhet al-Nusra, también conocido como el Frente Al-Nusrah para el Pueblo del Levante (QE.A.137.14)."	1
"Es difícil identificar medidas de su éxito, y la aparente resiliencia de sus grupos destinatarios plantea dudas sobre su impacto y centra la atención en sus deficiencias."	1
"Más allá de sus consecuencias inmediatas, el ataque contra Aro Sharow y las aldeas cercanas es motivo de grave preocupación porque puede indicar el inicio de ataques deliberados contra poblaciones de desplazados internos por parte de las milicias y la incapacidad o falta de voluntad de las fuerzas gubernamentales para brindar protección efectiva a los campamentos y aldeas donde residen los desplazados internos."	1
"Ministro Consejero Fayssal Mekdad (República Árabe Siria)"	0
"Durante 2013, la Lista se transmitió el 8 de abril (SCA/2/13 (13)), el 29 de agosto (SCA/2/13 (26)) y el 30 de octubre (SCA/2/13 (35)) y se transmitirá nuevamente el 31 de diciembre."	0
"En ese sentido, quisiera recalcar una vez más que, a diferencia de otras situaciones bien conocidas que implican reivindicaciones territoriales infundadas e ilegítimas, incluidas aquellas bajo el pretexto inventado de cuidar a los grupos étnicos minoritarios, el derecho a la libre determinación y a la condición de Estado del pueblo de Palestina ha sido reconocida."	1
"Que se celebrará el lunes 17 de septiembre de 2012, a las 10.00 horas"	0
"19. Hexanitrohexaazaisowurtzitano (CAS 135285-90-4) (CL-20 o HNIW); y clatratos de CL-20;"	0
"En ese contexto, seguimos preocupados por los más vulnerables en Timor-Leste: los pobres y los desplazados."	1
"Sin embargo, instamos a que se hagan mayores esfuerzos para dar seguimiento a la información obtenida de los Estados Miembros como parte del esfuerzo contra el terrorismo."	1
"Ha establecido campos de entrenamiento militar en la zona del gran Mogadiscio, incluidos Laanta Buuro y Hiilweyne, y ha enviado a esos campos armas obtenidas en BAM."	0
"En algún momento entre las 13.15 y las 13.30 horas, el teniente coronel Ahmed Al-Assir le informó de la explosión y de que el objetivo había sido la caravana del Sr. Hariri."	1
"Tras la aprobación del Comité, la Dirección Ejecutiva dirigió en septiembre de 2008 una misión conjunta del Comité y el Grupo de Trabajo sobre la Ejecución de la Lucha contra el Terrorismo a Madagascar."	0
"En conclusión, los desafíos que enfrenta el Afganistán son enormes, pero estamos logrando avances."	1
"Esto es importante para fortalecer la capacidad de la Misión de ofrecer una protección genuina a la población civil congoleña, víctima de un evidente desastre humanitario, como subrayó el Sr. Doss, y de violaciones masivas de los derechos humanos, en particular actos de violencia dirigidos contra mujeres y niños. ."	1
"La experiencia demuestra que no existe un formato único para la constitución y el funcionamiento de cada comisión de investigación u órgano de investigación: el mandato, la situación de la investigación, los expertos o miembros independientes designados y las circunstancias que rodean el establecimiento y el funcionamiento del órgano determinarán variar cada vez."	0
"58. Me preocupé mucho cuando, poco después de la retirada de las tropas sirias, los activos militares y el aparato de inteligencia, la República Árabe Siria cerró su frontera con el Líbano a los camioneros libaneses."	0
"11. Los criterios de inclusión del régimen de sanciones contra los talibanes se establecen en los párrafos 2 y 3 de la resolución 2160 (2014) y se refieren a la asociación con los talibanes para constituir una amenaza a la paz, la estabilidad y la seguridad del Afganistán."	1
"El equipo de las Naciones Unidas en el país participa actualmente en un diálogo para revisar el plan de acción, incluidos 168 proyectos, y para institucionalizar aún más la planificación del desarrollo, incluidos los enfoques comunitarios como mecanismo de reconciliación y coexistencia pacífica y la programación de reducción de conflictos dirigida por el PNUD."	0
"Lista 10. Alienta a todos los Estados miembros a presentar al Comité establecido en virtud del párrafo 30 infra (&quot;el Comité&quot;) para su inclusión en la Lista los nombres de personas, grupos, empresas y entidades que participan, por cualquier medio, en la financiación o el apoyo de actos o actividades descritas en el párrafo 3 anterior;"	0
"Nos preocupa la falta de libertades políticas allí."	1
"Los organismos estatales encargados de hacer cumplir la ley y de seguridad de Bosnia y Herzegovina han estado haciendo esfuerzos por implementar medidas para mejorar la cooperación, y el grupo de trabajo del Tribunal establecido conjuntamente por el Gabinete del Primer Ministro y el Representante Especial/Oficina del Alto Representante de la Unión Europea continúa supervisando la implementación. de esas medidas. El 8 de agosto, el acusado Milan Lukic fue detenido en Argentina, el 25 de agosto Dragan Zelenovic fue detenido en Siberia occidental y el 13 de septiembre Sredoje Lukic se entregó a las autoridades de la República Srpska en Banja Luka."	0
"91. El Equipo de Vigilancia tiene el mandato de estudiar e informar sobre la naturaleza cambiante de la amenaza, incluso mediante el diálogo con académicos y órganos académicos pertinentes."	0
"23. El redespliegue del personal judicial y penitenciario no ha avanzado al mismo ritmo que la rehabilitación de la infraestructura debido a las persistentes preocupaciones sobre su seguridad en zonas del norte de Malí bajo el control de grupos armados, así como a la falta de equipo."	0
"23. Durante las recientes visitas sobre el terreno a campamentos de refugiados, lugares para desplazados internos y aldeas cercanas, la MINURCAT registró menos denuncias de abusos contra los derechos humanos."	0
"Sr. Musayev (Azerbaiyán) (habla en inglés): En primer lugar, quisiera pedir disculpas por pedir nuevamente la palabra. Pensamos que sería inapropiado y contraproducente pasar por alto los comentarios hechos por el representante de Armenia y su intento de engañar al Consejo de Seguridad en silencio."	1
"Algunas acusaciones que han aparecido en la prensa se basan puramente en especulaciones y es importante que la investigación se lleve a cabo con la calma que exige este tipo de situaciones."	0
"En ese sentido, deseamos ir más allá y decir que creemos que la única manera de mejorar la seguridad y la estabilidad en Somalia es empoderar a las fuerzas de seguridad somalíes para someter a los insurgentes más virulentos y permitir que el Gobierno extienda sus áreas de autoridad lo más lejos posible. posible si fracasan las negociaciones de paz."	1
"Para seguir informando al Consejo de Seguridad y a los posibles socios bilaterales sobre la amenaza a la seguridad en la región de Vakaga, he desplegado un equipo para que lleve a cabo un examen del entorno de seguridad predominante y una evaluación de las amenazas, y compartiré sus principales conclusiones con el Consejo de Seguridad. Concejo."	0
"2. La situación en el Chad, la República Centroafricana y la subregión"	0
"Todavía se busca a otros dos sospechosos."	0
"129. La mayoría de los Estados cuentan con disposiciones adecuadas en materia de asistencia jurídica mutua y extradición. Todos cuentan con procedimientos establecidos para el intercambio de información."	0
"Hecho en Kigali, el 26 de abril de 2002."	0
"Del 1 de junio al 31 de agosto, se recogieron o entregaron casi 500 armas pequeñas, más de 189.000 cartuchos de munición, 2.368 granadas de mano y minas y más de 255 kg de explosivos. panorama"	0
"Los miembros de la comisión destacaron que la historia demostraba que los Estados que cometían crímenes tan atroces contra su propio pueblo eran una fuente perpetua de inestabilidad e inseguridad para sus vecinos."	1
"El estado del Nilo Azul también sigue siendo motivo de preocupación para nosotros."	1
"32. En el párrafo 67 de su opinión, el Abogado General expone cinco razones por las que no debería aplicarse un examen minucioso en este contexto: a) el carácter preventivo de las sanciones a Al-Qaida; b) el contexto internacional del acto impugnado; c) la necesidad de equilibrar los requisitos de la lucha contra el terrorismo y los de la protección de los derechos fundamentales; (d) la naturaleza política de las evaluaciones realizadas por el Comité 1267; y (e) las mejoras en los procedimientos de exclusión de la lista dentro del Comité 1267 en los últimos años, particularmente desde la decisión Kadi de 2008 del Tribunal de Justicia."	1
"Sin embargo, la información sobre el nivel de implementación del reglamento es escasa."	1
"Sin embargo, sigo profundamente preocupado por el hecho de que los partidos, tanto los movimientos como las milicias, sigan utilizando a niños como combatientes."	1
"El único interés y la exigencia inequívoca de Uganda ha sido que los terroristas del LRA sean rápidamente desarmados, arrestados y llevados ante la justicia."	1
"169. Las pruebas que la Comisión tiene ante sí establecen que el Primer Ministro Alkatiri estaba al tanto de las acusaciones de transferencia de armas a civiles al menos el 21 de mayo."	1
"En una región tan compleja como vital para el mantenimiento de la paz y la seguridad internacionales, las autoridades encuentran grandes dificultades y limitaciones en su respuesta a las demandas y expectativas de una población ávida de reformas."	1
"Tras las consultas, el Presidente del Consejo pronunció un comunicado de prensa en el que los miembros del Consejo pidieron a las autoridades de Côte d&#39;Ivoire y a todas las partes interesadas que pusieran fin a los impedimentos a la libertad de circulación de las fuerzas imparciales e instaron a todas las partes a demostrar responsabilidad y moderación para que la próxima campaña electoral se desarrolle en un ambiente pacífico y según lo previsto."	0
"Que se celebrará el martes 13 de diciembre de 2005, a las 15.00 horas"	0
"El Consejo de Seguridad reconoce que los derechos humanos de las mujeres y las niñas corren un riesgo particular durante los conflictos armados y las situaciones posteriores a los conflictos y señala que los miembros de la sociedad civil que trabajan en cuestiones de derechos humanos de las mujeres pueden ser blanco de ataques en varias de estas situaciones."	1
"2. Reembolso al personal diplomático por pérdida de bienes personales"	0
"Convenio sobre infracciones y ciertos otros actos cometidos a bordo de aeronaves;"	0
"Si bien están fuera del mandato de UNMISET, los recientes fallos de un tribunal de apelaciones en Indonesia, al revocar cuatro condenas del Tribunal Ad Hoc de Derechos Humanos, impactan directamente en la cuestión más amplia de lograr la rendición de cuentas."	1
"67. Sigo preocupado por el continuo acceso restringido a los servicios básicos, incluidos la atención de salud y las escuelas, que enfrentan los ciudadanos comunes en todo el norte de Malí."	1
"Se deben detener y revertir las medidas que puedan socavar la confianza o perjudicar el resultado de las negociaciones."	1
"101. Desde noviembre de 2004, el Gobierno de Côte d&#39;Ivoire ha tratado de reparar, mantener y reconstruir la FACI como una declaración política de que el poder aéreo proporciona al Gobierno una ventaja militar que las FN no tienen."	0
"54. El juicio de 37 ex funcionarios del régimen, entre ellos Saif al-Islam Qadhafi y Abdullah al-Senussi, comenzó en Trípoli el 24 de marzo."	0
"La comunidad internacional ha expresado claramente su enérgica condena de esas acciones a través de la Asamblea General, el Consejo de Derechos Humanos y el Grupo de Amigos de Siria, que goza de una participación amplia y amplia."	1
"118. La información presentada para este estudio deja claro que, en opinión de muchos Estados, la incitación a cometer actos de terrorismo sigue siendo un riesgo y una amenaza graves en gran parte del mundo, aunque en distintos grados."	1
"Reafirmando la necesidad de combatir por todos los medios, de conformidad con la Carta de las Naciones Unidas, las amenazas a la paz y la seguridad internacionales causadas por actos terroristas,"	1
"Podríamos seguir y seguir, pero sería una pérdida de tiempo."	0
"El mes pasado, el aumento del número de personas afectadas por el conflicto en la crisis de Darfur continuó esta tendencia ascendente y se registraron 62.000 desplazados internos adicionales."	1
"A través de sus proyectos de atención y mantenimiento, el ACNUR proporcionó raciones de alimentos complementarios, como alimentos frescos, carne, té y levadura."	0
"Reglas de procedimiento para la importación y exportación de productos químicos mencionados en la CAQ, 21 de abril de 1994"	0
"Sra. Sifa, una agricultora de Bulinzi"	0
"Uganda cree que poner fin a la impunidad es el único elemento disuasivo creíble contra los crímenes que preocupan más gravemente a la comunidad internacional."	1
"Accountability [U]rga al Gobierno del [país afectado] a garantizar la plena implementación de su &quot;política de tolerancia cero&quot; con respecto a la disciplina y las violaciones de derechos humanos, incluida la violencia sexual y de género, cometidas por elementos del grupo [armado] fuerzas] e insta además a que todos los informes de tales violaciones sean investigados exhaustivamente, con el apoyo de [la misión], y que todos los responsables sean llevados ante la justicia a través de un proceso sólido e independiente."	1
"Sin embargo, el Equipo recomienda que el Consejo de Seguridad señale a los Estados Miembros que están obligados por el régimen de sanciones a impedir el uso de Internet para el suministro, la venta o la transferencia directa o indirecta de asesoramiento técnico, asistencia o entrenamiento relacionado con actividades militares. actividades a personas y entidades incluidas en la Lista desde sus territorios o por sus nacionales fuera de sus territorios."	1
"10. El Director Ejecutivo recomienda los siguientes cambios en la estructura de gestión de la Dirección Ejecutiva, destinados a mejorar la comunicación entre grupos temáticos, aportar mayor rigor y coherencia a los documentos e informes preparados por la Dirección Ejecutiva y, en general, hacer que la Dirección Ejecutiva sea más dinámica , eficaz y receptivo al Comité."	0
"Al considerar las recomendaciones, el Comité examinó, en particular, si las mejoras sugeridas podrían imponer una carga demasiado pesada a los Estados, y puso gran énfasis en encontrar formas concretas de implementar las recomendaciones."	0
"Al considerar la evolución del riesgo de incitación, hay que tener en cuenta que las formas y medios de comunicación han evolucionado sustancialmente desde la aprobación de la resolución 1624 (2005)."	1
"El Consejo de nivel ministerial de la Liga de los Estados Árabes,"	0
"Mi Gobierno cree no sólo que son contrarias al derecho internacional sino también que socavan el concepto del estado de derecho, que es un elemento clave en la lucha contra el terrorismo."	1
"Lugar y fecha de la 21ª sesión ordinaria del Consejo de la Liga de los Estados Árabes a nivel de cumbre"	0
"En el Artículo 15.B. &quot;mesa desnuda&quot; significa una mesa o superficie plana, sin accesorios ni accesorios."	0
"El Consejo de Seguridad recuerda su exigencia de que todas las partes en un conflicto armado cumplan plenamente con las obligaciones que les corresponden en virtud del derecho internacional relacionadas con la protección de los civiles en los conflictos armados, incluidos periodistas, profesionales de los medios de comunicación y personal asociado."	1
"Se certificó que estaban libres de Ébola y se los transfirió a instalaciones médicas apropiadas al finalizar el período de cuarentena el 6 de diciembre."	0
"(i) Los depósitos en efectivo y a plazo representan fondos en cuentas de depósito a la vista y depósitos bancarios que devengan intereses;"	0
"18. La Estrategia Global de las Naciones Unidas contra el Terrorismo exige la promoción del diálogo, la tolerancia y el entendimiento entre civilizaciones, culturas, pueblos y religiones y el establecimiento de programas pertinentes de educación y sensibilización pública."	0
"Turquía seguirá ejerciendo sus derechos que emanan del derecho internacional en pleno cumplimiento de las normas y reglamentos establecidos, a fin de proteger a sus ciudadanos y sus fronteras nacionales."	0
"No podemos enviar el mensaje de que los terroristas serán inmunes y nos contentaremos con condenas rutinarias."	1
"232. El número estimado de poblaciones afectadas por el conflicto en Darfur, combinado con los refugiados en el Chad (1,65 millones de desplazados internos, 627.000 personas afectadas por el conflicto y 203.051 refugiados) alcanza la asombrosa cifra de casi 2,5 millones de personas afectadas de una manera o otro, la gran mayoría al ser desplazados de sus hogares."	0
"La situación y el sufrimiento continuos del pueblo palestino siguen siendo una encarnación trágica de las consecuencias de la no aplicación de las resoluciones y de las decisiones del Consejo de Seguridad."	1
"Ellos emprenden todas estas acciones, y luego piden protección y garantías y las utilizan como cortina de humo para continuar con sus extorsiones y obtener más concesiones de nuestra parte."	1
"&quot;El Consejo de Seguridad alienta al AU-RTF a mantener sus operaciones contra todos los grupos del LRA, mientras trabaja con la ONU y organizaciones no gubernamentales para establecer sitios seguros de presentación de informes y proporcionar información para ayudar al LRA que demuestre un compromiso genuino con la desmovilización y el desarme."	1
"De los casos de revisión tramitados hasta la fecha, el 29 por ciento han sido fundamentados, lo que eleva el número total de nombres inscritos en el registro civil a más de 930.000."	0
"El coronel Reis y el señor Malik tuvieron un acalorado intercambio verbal."	1
"El Gobierno afgano ha instado al Comité a dar una respuesta más flexible a sus propuestas de exclusión de la lista, temiendo que su incapacidad para lograr la exclusión le priva de un sistema de recompensa esencial para los talibanes que se reconcilian, con lo que corre el riesgo de que regresen a los combates."	1
"Somalíes bien informados y otros que tienen un profundo conocimiento de los acontecimientos en ambos lados dicen, con respecto a la probabilidad de una confrontación militar, que no se trata de si, sino de cuándo."	1
"Promover la seguridad y la estabilidad sigue siendo un desafío vital."	1
"c) El saqueo por parte de soldados eritreos de viviendas privadas, empresas y otras entidades;"	0
"Reafirma... su condena en los términos más enérgicos de todos los actos de violencia o abusos cometidos contra civiles en situaciones de conflicto armado en violación de las obligaciones internacionales aplicables con respecto, en particular, a (i) la tortura y otros tratos prohibidos, (ii) las violaciones de género. violencia basada en la violencia sexual, (iii) violencia contra los niños, (iv) el reclutamiento y uso de niños soldados, (v) la trata de personas, (vi) el desplazamiento forzado y (vii) la denegación intencional de asistencia humanitaria, y exige que todas las partes pongan fin a tales prácticas."	1
"Al mismo tiempo, el Presidente Al-Bashir amenaza a la comunidad internacional con represalias y aún más crímenes."	1
"Se adjunta al presente el decimoséptimo programa de trabajo del Comité establecido en virtud del párrafo 6 de la resolución 1373 (2001) del Consejo de Seguridad (el Comité contra el Terrorismo), que abarca los meses de octubre a diciembre de 2005 (véase el anexo I)."	0
"Si bien la amenaza que plantea Al-Qaida como organización terrorista mundial ha disminuido, la amenaza que plantean sus afiliados y sus ideas contagiosas persiste."	1
"En los párrafos 1 y 2 de su resolución 2118 (2013), el Consejo de Seguridad determinó que el uso de armas químicas en cualquier lugar constituía una amenaza a la paz y la seguridad internacionales y condenó en los términos más enérgicos cualquier uso de armas químicas en la República Árabe Siria."	1
"A cambio, las autoridades de Belgrado deben poner fin a su táctica de obstrucción, que impide a los serbios de Kosovo participar en las instituciones públicas de Kosovo. La &quot;política de sillas vacantes&quot; entraña grandes riesgos de que la historia de Kosovo se escriba sin los serbios de Kosovo."	1
"&quot;Informe del Secretario General sobre la Operación Híbrida de las Naciones Unidas de la Unión Africana en Darfur (S/2013/22)&quot;."	0
"Se toma nota de la preocupación por la aplicación del comunicado conjunto de 2 de abril de 2009, al que se alude en el informe."	1
"La Federación de Rusia expresa su profundo pesar y preocupación por la información sobre la violencia actual en Darfur."	1
"&quot;El Consejo observa con preocupación los desafíos en el ámbito del desarrollo social y económico, ya que se ha producido un marcado deterioro del nivel de vida de la gran mayoría de los haitianos."	1
"Igualmente preocupante es la información sobre el aumento de la tensión entre los partidos gubernamentales y la oposición en el marco de cuestiones decisivas para el futuro de Kosovo, así como la persistencia de elementos dispuestos a recurrir a la violencia."	1
"Reafirma que poner fin a la impunidad es esencial para que una sociedad en conflicto o que se recupera de un conflicto acepte los abusos cometidos en el pasado contra civiles afectados por conflictos armados y prevenga tales abusos en el futuro."	1
"i) Ataques de las fuerzas armadas del Gobierno y los Janjaweed 241. Sobre la base de su análisis de otras fuentes y de su propia labor de investigación, la Comisión concluyó que los ataques a aldeas de Darfur llevados a cabo por las fuerzas armadas del Gobierno del Sudán y los Janjaweed ocurrieron durante todo el año. el conflicto, con picos de intensidad durante ciertos períodos."	0
"El 4 de marzo, instó a que se dictaran órdenes de detención contra funcionarios del Estado, lo que provocó indignación popular y socavó las esperanzas de paz y estabilidad."	1
"Convencido de que es inaceptable en principio que cualquier persona, en cualquier lugar del mundo, eluda la responsabilidad por un acto de terrorismo por cualquier motivo, incluso por su propia obstrucción de la investigación o por no cooperar de buena fe,"	1
"36. África y la región de Asia y el Pacífico representaron el 53 por ciento de los secuestros registrados en todo el mundo en 2012, un aumento con respecto al 18 por ciento en 2004. El Oriente Medio representó el 19 por ciento de los secuestros registrados en todo el mundo en 2012, un aumento con respecto al 4 por ciento ciento en 2008."	0
"El Consejo de Seguridad condena todas las violaciones del derecho internacional, incluido el derecho internacional humanitario, el derecho de los derechos humanos y el derecho de los refugiados, cometidas contra civiles en situaciones de conflicto armado."	1
"Además, el Consejo de Seguridad condena el terrorismo en todas sus formas y manifestaciones, independientemente de cómo y quienquiera que lo cometa."	1
"Desde marzo de 2005 están en vigor las normas pertinentes."	0
"Exsecretario general del Club de Juristas Senegaleses."	0
"Durante este período se reforzó la base de apoyo de la Comisión y se instalaron nuevos programas de software que hicieron más operativa la base de datos."	0
"Bosnia y Herzegovina expresa su preocupación por el actual estancamiento político en el establecimiento de un nuevo Gobierno y la definición de un proceso claro de reforma constitucional."	1
"Expresamos nuestra grave preocupación por la difícil situación de los palestinos en la Franja de Gaza."	1
"▪ La prohibición de la violencia contra la vida y las personas, en particular el asesinato, la mutilación, los tratos crueles y la tortura; desapariciones forzadas; atentados a la dignidad personal; y violación, esclavitud sexual, prostitución forzada, embarazo forzado, esterilización forzada y cualquier otra forma de violencia sexual."	1
"Sin embargo, la información disponible no presenta una imagen clara de la implementación de las medidas de seguridad aérea, marítima o de carga, los controles fronterizos o los programas de aplicación de la ley establecidos para garantizar que las armas pequeñas no caigan en manos de personas no autorizadas."	1
"68. La Comisión aplica las mismas técnicas de análisis de comunicaciones utilizadas en el caso Hariri a los otros 18 casos."	0
"&quot;El Consejo de Seguridad sigue gravemente preocupado por las actividades de organizaciones terroristas en la región del Sahel, incluidas Al-Qaida en el Magreb Islámico y el Movimiento por la Unidad y la Jihad en África occidental, y reitera su enérgica condena de los recientes ataques terroristas perpetrados en la región."	1
"Producción de petróleo (barriles/día): 2,36 millones (2001)"	0
"Los Estados deben garantizar que la aplicación de la legislación antiterrorista respete plenamente los derechos humanos."	0
"El Consejo expresa su profunda preocupación porque los civiles siguen representando la mayoría de las víctimas de actos de violencia cometidos por partes en conflictos armados, incluso como resultado de ataques deliberados, uso indiscriminado y excesivo de la fuerza, uso de civiles como escudos humanos y de violencia sexual y de género, así como todos los demás actos que violen el derecho internacional aplicable."	1
"En Egipto, seguimos instando a una pronta y pacífica transferencia del poder a un gobierno civil."	1
"Dinamarca, como actual miembro del Consejo de Seguridad, ha propuesto que el Comité establezca un mecanismo de revisión independiente, en la forma de un defensor del pueblo, que podría aceptar peticiones directamente de las partes incluidas en la Lista que afirman haber sido incluidas injustamente en la Lista y no poder obtener eliminado de la lista."	0
"La República de Armenia ratificó la Convención sobre la protección física de los materiales nucleares el 22 de junio de 1993."	0
"Condené tales restricciones a la libertad de movimiento del personal de mantenimiento de la paz de las Naciones Unidas."	1
"Nos preocupa que la situación de seguridad siga siendo problemática."	1
"14 Fuerzas Terrestres (artillería) – 117.587.631 dólares"	0
"El vuelo fue cancelado y se evitó una crisis sólo después de que el comandante de la fuerza Licorne, general Irastorza, telefoneó al jefe del Estado Mayor de las FANCI, general Mangou, para decirle que tal vuelo se consideraría una acción hostil."	0
"Además, el Cáucaso incluye Estados sin litoral y Estados productores de petróleo."	0
"29. Se lograron avances notables en el marco legislativo y de políticas general para el sector de la seguridad, en particular con la promulgación por el Presidente de las leyes de seguridad nacional, defensa nacional y seguridad interna el 21 de abril."	0
"Recuerda la prohibición del desplazamiento forzoso de civiles en situaciones de conflicto armado en circunstancias que violen las obligaciones de las partes en virtud del derecho internacional humanitario."	0
"Primero, han creado una emergencia humanitaria en curso que amenaza la paz y la estabilidad de Haití."	1
"Informe del Secretario General sobre la situación en Somalia"	0
"a) El número de pasaporte o número de documento de viaje de la persona incluida en la lista;"	0
"Los niños de esas zonas reciben ahora los servicios de salud y educación de los que disfrutan los niños de otras partes del país."	0
"Por eso condenamos el terrorismo."	1
"Estaban armados y todos nos apuntaban con sus armas."	0
"Debo decir que el tema elegido para nuestro debate de hoy, si bien cautivador, plantea un gran desafío."	1
"Por lo tanto, es importante que los Estados no pierdan de vista este elemento del embargo. El Comité tal vez desee recordárselo cuando surja la oportunidad, alentándolos a presentar para la inclusión en la lista los nombres de quienes brindan &quot;asesoramiento técnico, asistencia o capacitación relacionada con actividades militares&quot; (resolución 1617 (2005), párr. 1 c). ) en violación de las medidas."	1
"El tipo competitivo estaba disponible para las importaciones de bienes y servicios no cubiertos por el tipo oficial básico."	0
"También se buscarán oportunidades para llegar a la sociedad civil y al público en general, según corresponda."	0
"La pérdida se valora utilizando una combinación de enfoques, incluidos cálculos basados en costos históricos y de reemplazo."	0
"95. La reunión pública concluyó y, alrededor de las 17.10 horas, la Sra. Bhutto bajó las escaleras de madera y entró en su Land Cruiser."	0
"d) Adopte un enfoque de la trata de personas centrado en las víctimas y basado en los derechos humanos, incluso proporcionando a las víctimas el derecho a permanecer en el país y acceso a protección jurídica y servicios básicos, como tratamiento médico, educación y oportunidades de empleo equivalentes. a los otorgados a sus propios ciudadanos;"	0
"En lugar del famoso logo de la Copa del Mundo de 2014, en el que tres manos victoriosas sostienen el globo, creando juntas el prestigioso trofeo, la caricatura de la Autoridad Palestina muestra un &quot;trofeo&quot; de tres manos que sostienen a tres personas con las manos en alto en señal de rendición."	1
"Debemos rechazar cualquier intento de socavar la soberanía y la integridad territorial de Somalia."	1
"Por nuestra parte, vinculamos la cuestión de la legitimidad directamente con la celebración de las elecciones, cuyos preparativos están en marcha en el Órgano Conjunto de Gestión Electoral."	1
"Sin embargo, la naturaleza misma de la mayoría de los crímenes internacionales implica, como regla general, que son cometidos por funcionarios del Estado o con su complicidad; Por lo tanto, a menudo es mejor dejar su procesamiento en manos de otros mecanismos."	1
"La Fiscal Adjunta Bensouda centró sus comentarios en el papel y el impacto de la Corte Penal Internacional en el refuerzo de la investigación y el enjuiciamiento de delitos graves que preocupan a la comunidad internacional."	0
"Hablemos con franqueza: estos relatos de la prensa, los grupos de derechos humanos y los civiles sobre el terreno plantean graves preocupaciones sobre la naturaleza y la escala del conflicto."	1
"51. El éxito de la transición se vería amenazado si las elecciones en la República Democrática del Congo no se celebraran antes del 30 de junio de 2006."	1
"De conformidad con el artículo 15 del estatuto, el Registrador es responsable de la administración y los servicios de las sucursales del Mecanismo."	0
"Pero no se equivoque; Mi país está igualmente dispuesto a resistirse incesantemente a la UDI mientras no aparezca ningún compromiso en el horizonte."	1
"14. Todas las víctimas, incluidas las de demolición de viviendas y expulsiones, deben recibir una reparación completa y adecuada."	0
"Se desconoce la calidad de dichos equipos."	0
"30. El 18 de marzo, los comandantes de la Guardia Presidencial y del Grupo de Seguridad Presidencial dirigieron una carta al Ministro de Seguridad Interior y decretaron que las zonas alrededor del palacio presidencial se considerarían una &quot;zona roja&quot; donde cualquier persona capturada sería visto como un combatiente enemigo y tratado como tal, es decir, fusilado, sin previo aviso."	1
"El informe señala una serie de casos, especialmente en el sector de la seguridad, que son motivo de gran preocupación."	1
"Los participantes coincidieron en que la presencia de AlQaida en la Península Arábiga en el Yemen planteaba un importante desafío para una transición pacífica y subrayaron la necesidad de que se prestara apoyo internacional específico al Yemen para combatir el terrorismo."	1
"También es importante reconocer que más de la mitad de los refugiados y desplazados internos no viven en campamentos. Por lo tanto, el debate también abordará los roles de liderazgo de las mujeres en entornos distintos de los campamentos, donde tanto llegar a los desplazados internos y refugiados como brindar servicios plantean desafíos adicionales."	0
"Por ejemplo, fue imposible introducir algunos nombres de la Lista en la base de datos electrónica &quot;Pasajero&quot; del Departamento de Tropas Fronterizas."	0
"Condeno enérgicamente cualquier uso de productos químicos tóxicos en el conflicto sirio, por parte de cualquiera de las partes."	1
"c) Responsable de los obstáculos a la libertad de circulación de la ONUCI y de las fuerzas francesas que la apoyan;"	1
"Que se celebrará el miércoles 29 de junio de 2005, a las 10.00 horas"	0
"S/RES/1979 (2011) El Consejo de Seguridad,"	0
"49. Aún quedan muchos desafíos en la lucha contra la impunidad, particularmente en vista de la capacidad limitada de las autoridades judiciales civiles y militares para llevar a cabo investigaciones independientes y exhaustivas y brindar protección a las víctimas y testigos."	1
"El Viceministro de Relaciones Exteriores del Afganistán dijo que había sido un año de hitos importantes, pero que los logros habían tenido un precio. Subrayó que el terrorismo seguía siendo una fuerte amenaza."	1
"Además, la brecha entre las posiciones del Presidente Gbagbo y su partido gobernante, por un lado, y las de las fuerzas de la oposición, por el otro, sigue siendo amplia."	1
"Además, muchas víctimas informaron a la Comisión de que tenían poca confianza en la imparcialidad del sistema de justicia sudanés y en su capacidad para llevar ante la justicia a los autores de los graves crímenes cometidos en Darfur."	1
"El ejercicio transcurrió bien, sin incidentes de seguridad importantes ni desafíos logísticos prohibitivos."	0
"20. Aún no se ha puesto en marcha el programa de servicio cívico previsto, que pretende absorber un número de casos de 20.000 excombatientes y 20.000 jóvenes en situación de riesgo."	0
"Está prevista una segunda misión una vez que se fije la fecha de una mesa redonda."	0
"Si bien el mando de las F-FDTL ha subrayado la importancia de la cadena de mando jerárquica para examinar las denuncias, parece que no ha habido ningún procedimiento detallado y establecido que regule cómo podrían examinarse y examinarse formalmente las denuncias."	1
"Destacando que las sanciones son un instrumento importante en virtud de la Carta de las Naciones Unidas para el mantenimiento y restablecimiento de la paz y la seguridad internacionales, y destacando a este respecto la necesidad de una aplicación firme de las medidas previstas en el párrafo 1 de la presente resolución como instrumento importante para combatir actividad terrorista,"	1
