"en_ar_TRANSFORMERS"	"MatCoop"
"وأضاف أن مبادئ الأمم المتحدة لحفظ السلام، وهي موافقة الأطراف والحياد وعدم استخدام القوة إلا في حالة الدفاع عن النفس والدفاع عن الولاية، قد لا تنطبق دائما على الجماعات الإجرامية المسلحة في البعثات المعاصرة، وأن تطبيقها يمكن استعراضه وتعديله وفقا للتهديدات المعاصرة ولسياق العنف الذي يواجهه المدنيون الأبرياء وأفراد حفظ السلام في مناطق النزاع."	1
"وتم الاضطلاع بمبادرات أخرى مؤخرا: أنشئت لجنة مؤقتة للمصالحة الوطنية في آب/أغسطس 2011، وتوصلت حكومة غينيا ولجنة بناء السلام التابعة للأمم المتحدة إلى اتفاق في أيلول/سبتمبر بشأن استراتيجية مشتركة لتعزيز المصالحة الوطنية وإصلاح قطاع الأمن، في جملة أمور."	1
"قرار مجلس الأمن 2109 (2013)، الفقرة 10 من المنطوق"	0
"وفي الشهر الماضي، استمرت الزيادة في عدد الأشخاص المتضررين من النزاع في أزمة دارفور في هذا الاتجاه التصاعدي حيث سُجل 000 62 شخص إضافي من المشردين داخليا."	0
"ولا يبدو الجمع بين قدرات عدة وكالات خيارا مرغوبا فيه."	0
"قرار مجلس الأمن 2062 (2012)، الفقرة 13 من المنطوق"	0
"ووقعت أيضا 51 اتفاقا مع وحدات الاستخبارات المالية في الدول الأجنبية لتبادل المعلومات بشأن المعاملات المتصلة بتمويل الإرهاب."	1
"وسيتعين الإعلان عن حملة أسهم الشركة."	0
"إنشاء آليات للمساءلة القضائية وغير القضائية في البلدان الخارجة من صراعات، بما في ذلك، حسب الاقتضاء، فيما يتعلق بالجرائم المرتكبة ضد المرأة؛ ودعم إنشاء فريق من القضاة أو المفوضين في المحاكم أو لجان التحقيق يكون متوازناً جنسانياً."	1
"تقديم المساعدة التقنية لصياغة وإنفاذ تشريعات مناهضة لخطاب الكراهية."	1
"ويجوز التماس استثناءات من هذه القاعدة من الحكومة فيما يتعلق بالمناطق الزراعية السكنية ضمن هذا الحد."	0
"وقد اتخذ ما مجموعه 12 دولة خطوات لتنظيم إنتاج الأسلحة والمتفجرات وبيعها ونقلها، على الرغم من أن دولتين فقط نفذتا هذه التدابير تنفيذا كاملا."	1
"يقر بما لانتشار الأسلحة، ولا سيما الأسلحة الصغيرة، من أثر ضار على أمن المدنيين من خلال تأجيج الصراع المسلح، ويشجع [البعثة] على مواصلة جهودها في تقديم المساعدة إلى حكومة [المنطقة المتضررة] فيما يتعلق بعملية نزع سلاح المدنيين، ولا سيما عن طريق تعزيز قدرة السلطات المحلية على ردع الصراعات بين القبائل ورصد مبادرات نزع سلاح المدنيين القسري سعيا إلى تفادي عمليات نزع السلاح التي يمكن أن تزيد من حدة انعدام الأمن في [المنطقة المتضررة]."	1
"فعلى سبيل المثال، يصف الحكم الصادر في قضية تعرف باسم جاغري الهادي المكبول وآخرين كيف أن مزيجا من قوات الشرطة والقوات الشعبية المسلحة التي يبلغ عددها 39 فردا ترك سكان ثابت تحت رحمة مجموعة كبيرة من مهاجمي الفرسان."	0
"والجهود المبذولة في هذه المجالات، التي تكملها أنشطة الأفرقة العاملة المنشأة لتنفيذ الاتفاقات التي تم التوصل إليها بين رئيسي الاتحاد الروسي وجورجيا في سوتشي في آذار/مارس 2003 (انظر S/2003/412، الفقرة 5)، تسعى إلى معالجة الشواغل الملحة للطرفين، وبذلك تعزز الثقة بينهما بهدف نهائي هو إجراء مفاوضات بشأن تسوية سياسية شاملة للصراع، باستخدام الورقة المعنونة \"المبادئ الأساسية لتوزيع الاختصاصات بين تبليسي وسوخومي\" ورسالة الإحالة الخاصة بها، كنقطة انطلاق (انظر S/2002/88، الفقرة 3)."	1
"وتألف الفريقان الخاصان من فريقين للمحاكمة وفريق استئناف واحد، يتألف كل منهما من قاضيين دوليين وقاض من تيمور الشرقية."	0
"ومرفق بهذا الرد قائمة بالطائرات المسجلة في رواندا حتى 20 كانون الثاني/يناير 2005."	0
"ويحدد التقرير، وفقا لاختصاصاته، الوقائع والظروف المتصلة بالحوادث التي وقعت في 28 و 29 نيسان/أبريل ومن 23 إلى 25 أيار/مايو والأحداث أو المسائل الأخرى ذات الصلة التي أسهمت في الأزمة؛ ويوضح المسؤولية عن الأحداث ويوصي بتدابير المساءلة."	1
"وكانت هذه الحالات أيضا موضع تحقيقات أجراها الفريق المشترك لتقصي الحقائق، الذي يتألف من الطرفين، وبعثة مراقبي الأمم المتحدة في جورجيا، وقوة حفظ السلام التابعة لرابطة الدول المستقلة، وهو مكلف بالتأكد مما إذا كانت حوادث العنف تشكل انتهاكا لاتفاق موسكو لعام 1994."	1
"21 - وأُحرز تقدم في برنامج التسجيل والفرز ومنح الشهادات للشرطة الوطنية، حيث حصل 944 2 ضابطا (من بينهم 565 امرأة)، أو 94 في المائة من الخدمة، على شهادة كاملة حتى 20 أيلول/سبتمبر."	1
"1 - يقرر أن تمتنع جميع الدول عن تقديم أي شكل من أشكال الدعم للجهات الفاعلة غير الحكومية التي تحاول استحداث أسلحة نووية أو كيميائية أو بيولوجية ووسائل إيصالها، أو احتياز هذه الأسلحة والوسائل أو صنعها أو امتلاكها أو نقلها أو تحويلها أو استعمالها؛"	1
"6 - يقرر أن تكون ولاية عملية الأمم المتحدة في كوت ديفوار على النحو التالي:"	0
"وفي آب/أغسطس، وعملا باتفاق أبرم في وقت سابق من عام 2010 بين الحكومة وجماعة المعارضة المسلحة التشادية المسماة حركة الديمقراطية والعدالة في تشاد، تم جمع شمل 58 طفلا، من بينهم 10 فتيات، مع أسرهم."	1
"579 - ثالثا، يتعلق التحقيق والمقاضاة بالأشخاص الذين يتمتعون بالسلطة والهيبة في البلد ويسيطرون على جهاز الدولة، ويبدو من غير المرجح إنشاء محكمة خاصة بالاتفاق بين الحكومة الفعلية والأمم المتحدة للتحقيق مع أعضاء تلك الحكومة ومحاكمتهم."	1
"ومن الواضح أن ذلك يرجع إلى أن الدول المعنية رفضت تدابيره."	0
"36 - خلال الفترة المشمولة بالتقرير، واصلت البعثة جهودها الرامية إلى تعميم الوعي بفيروس نقص المناعة البشرية/الإيدز."	1
"وأشارت أيضا إلى سوابق هامة وضعها المجلس، ولا سيما إنشاء لجان تحقيق بشأن البوسنة ورواندا ودارفور، مما مهد الطريق للمحكمة الدولية ليوغوسلافيا السابقة والمحكمة الجنائية الدولية لرواندا، وإحالة المجلس للحالة في دارفور إلى المحكمة الجنائية الدولية."	1
"عنوان البريد الإلكتروني لفريق الخبراء"	0
"وحذر من أن دعوة مجموعة من الأصدقاء، بما في ذلك غير الأعضاء في المجلس، للمشاركة في عملية صنع القرار في المجلس يمكن أن يسبب أوجه قصور."	0
"ولكفالة المساءلة عن الجرائم المرتكبة خلال الأحداث الأخيرة، من الحيوي أن تجري التحقيقات والملاحقات والمحاكمات، وأن يُنظر إليها على أنها تجري بنزاهة وخالية من أي تدخل سياسي."	1
"وفي حالة أزمة الغذاء، وكذلك في حالات أخرى، يمكن للمفوضية أن توفر طبقات حيوية من المعلومات التي يمكن أن تعزز الفعالية على أرض الواقع وتساعد على تحقيق مزيد من الاتساق في استجابات السياسات."	1
"ولا يدفع الساكنون الإيجار على نطاق جماعي، ويشمل هؤلاء الساكنون منظمات دولية (منظمة الأمن والتعاون في أوروبا وقوة كوسوفو وغيرهما)."	0
"وتحسنت بشكل كبير إمكانية وصول المساعدات الإنسانية إلى دارفور بسبب الرفع التدريجي للقيود المفروضة على إيصال المساعدات الإنسانية منذ الصيف الماضي."	1
"وقد مكّنت الحلقة الدراسية، التي عُقدت في مقر الأمم المتحدة، المدعين العامين المشاركين من استبانة التحديات المشتركة في الملاحقة القضائية للجرائم الإرهابية وتبادل النجاحات في تقديم الإرهابيين إلى العدالة بفعالية مع احترام سيادة القانون وحقوق الإنسان."	1
"ويجري تقديم الدعم المنسق من البعثة وفريق الأمم المتحدة القطري في جميع جوانب تنفيذ القانون، بما في ذلك إلى وزير الدولة لتعزيز المساواة، الذي يقود عملية وضع خطة التنفيذ، وإلى المجتمع المدني، من أجل التوعية بالقانون."	1
"ورأت بعثة تقصي الحقائق أنه ينبغي إجراء تحقيق دولي مستقل لإثبات الحقيقة، نظراً إلى التشكيك في مصداقية السلطات اللبنانية التي تجري التحقيق."	1
"إحاطة يقدمها الرئيس إلى المجموعة الإقليمية الآسيوية"	0
"ونظر أعضاء المجلس أيضا في تقرير الأمين العام (S/2000/632) الذي يشير إلى إحراز تقدم هام على الجبهتين السياسية والعسكرية، ولكن لا تزال هناك تحديات كثيرة تواجه حكومة غينيا - بيساو لاستعادة السلام الدائم والاستقرار والتنمية المستدامة."	1
"ومن شأن إيجاد نقطة انطلاق للمناقشات بشأن التحديات المعلقة التي تجد مجتمعات الشرق الأوسط نفسها أمامها، والاستقراء بشأن الفرص المستقبلية الناشئة عن تلك التحديات، أن يكون مهمة شاقة."	0
"وستتاح أموال كبيرة لدعم التعمير وإعادة التأهيل."	0
"وربما كان من شأن اتباع نهج أكثر تنسيقا أن يسمح بزيادة استخدام الموارد الجماعية لمكتب الأمم المتحدة في تيمور - ليشتي في التدخل."	1
"المقرر عقدها يوم الخميس، ٢٧ آب/أغسطس ١٩٩٨، الساعة ٣٠/١٥"	0
"وأجرى الفريق أيضا مناقشات متكررة مع فريق الخبراء المنشأ لدعم اللجنة المنشأة عملا بالقرار 1540 (2004) لكفالة وجود تآزر مناسب بين عمل الفريق بشأن حظر توريد الأسلحة وعمل خبراء القرار 1540 بشأن عدم انتشار أسلحة الدمار الشامل إلى الجهات الفاعلة من غير الدول."	0
"وتدير مراكز تبادل المعلومات الثلاثة المنشأة في صنعاء ومومباسا (كينيا) ودار السلام (جمهورية تنزانيا المتحدة) شبكة من مراكز التنسيق في جميع أنحاء المنطقة، بما في ذلك الصومال، تقدم معلومات عن أنشطة القرصنة وتحركات الشوائب."	1
"212- وقد أدركت اللجنة أثناء التحقيق الذي أجرته أهمية نظام العدالة التقليدي في تيمور - ليشتي وكذلك مثال الشكل المعدل للعدالة التقليدية المنصوص عليه من خلال عملية المصالحة المجتمعية التي تقوم بها لجنة الاستقبال والحقيقة والمصالحة فيما يتعلق بالجرائم الجنائية \"الأقل خطورة\"."	1
"ويشمل ذلك تجنب استخدام مصطلحات يبدو أنها تقبل ادعاءات تنظيم القاعدة بالتبرير الديني؛ ويواصل الفريق القول بأن استخدام المعلقين والسياسيين من غير المسلمين للمصطلحات الدينية عند وصف تنظيم القاعدة، مهما كانت ملائمة أو عادية أو حسنة النية، يجعل من الأصعب تقويض رسالته وعزله عن الجماعة المستهدفة."	0
"المقرر عقدها يوم الثلاثاء، 30 آب/أغسطس 2005، الساعة 20/12"	0
"غير أن مجلس الأمن واللجنة قد أدخلا تغييرات كثيرة على إجراءاتهما على مر السنين، مما أدى إلى تحسين الشفافية والاعتراف بمعايير الإنصاف الأساسية التي يمكن تطبيقها إذا كانت قراراتهما قضائية."	1
"وتبلغ نسبة تمثيل الأقليات حاليا في دائرة شرطة كوسوفو 17 في المائة، بينما تبلغ نسبة تمثيل الإناث 22 في المائة."	1
"وفي السياقات التي تفتقر فيها النظم القضائية الوطنية إلى القدرات ولا تزال تعاني من الضعف بسبب النزاع، يبدو أن الآليات شبه القضائية المخصصة تشكل حلاً مناسباً - إن لم يكن ضرورياً - للتعامل بنزاهة مع تدفق المطالبات المتصلة بالنزاعات وتمكين الأفراد من الحصول على أشكال معينة من الجبر."	1
"8 - وفي حين أن تنظيم القاعدة كمنظمة لم يتطور ولم يتمكن قادته الأساسيون من تركيز أنصارهم على المسائل التنفيذية الرئيسية أو توجيههم نحو اتخاذ إجراءات محددة، فإن تنظيم القاعدة كحركة ما زال يزدهر مستلهما رسالة عامة بمقاومة الظلم الفعلي أو المتصور."	0
"وإذ تضع في اعتبارها الطابع الخاص للقرار 1373 (2001)، واستمرار الأخطار التي تهدد السلام والأمن بسبب الإرهاب، والدور الهام الذي يجب أن تواصل الأمم المتحدة ومجلس الأمن القيام به في المكافحة العالمية للإرهاب، والحاجة إلى تعزيز اللجنة بوصفها الهيئة الفرعية لمجلس الأمن المسؤولة في هذا المجال، ودون أن يشكل ذلك سابقة للهيئات الأخرى التابعة لمجلس الأمن،"	1
"5 - الحالة في تيمور - ليشتي (15 كانون الأول/ديسمبر 1975؛ 26 شباط/فبراير 2009)."	0
"1 - قرر مجلس الأمن، في الفقرة 4 من قراره 1977 (2011)، أن تقدم اللجنة المنشأة عملا بالقرار 1540 (2004) برنامج عمل سنويا إلى المجلس قبل نهاية كل أيار/مايو."	1
"الموقع: صندوق بريدي 16785-195، طهران، إيران"	0
"وإذ يشدد على الدور المركزي الذي تضطلع به الأمم المتحدة في مكافحة الإرهاب على الصعيد العالمي، وإذ يرحب باعتماد الجمعية العامة استراتيجية الأمم المتحدة العالمية لمكافحة الإرهاب (A/RES/60/288) المؤرخة 8 أيلول/سبتمبر 2006 وإضفاء الطابع المؤسسي على فرقة العمل المعنية بالتنفيذ في مجال مكافحة الإرهاب وفقا لقرار الجمعية العامة 64/235 المؤرخ 24 كانون الأول/ديسمبر 2009 الذي سيزيد من تعزيز الجهود التي تبذلها فرقة العمل لضمان التنسيق والاتساق عموما في الجهود التي تبذلها منظومة الأمم المتحدة في مجال مكافحة الإرهاب، بما في ذلك في الميدان، والدعوة إلى تعزيز مشاركة الدول الأعضاء في أعمال فرقة العمل المعنية بالتنفيذ في مجال مكافحة الإرهاب (A/64/97)،"	1
"إنشاء وحدة للشؤون الجنسانية والتنمية في المقر وشبكة لمنسقي الشؤون الجنسانية على الصعيدين القطري والإقليمي."	1
"المقرر عقدها يوم الأربعاء، 7 آذار/مارس 2007، الساعة 50/11"	0
"ولم يقدم سوى عدد قليل من الدول المبلِّغة معلومات عن التدابير التي اتخذتها لمنع إساءة استغلال المؤسسات الخيرية أو غيرها من المنظمات غير الربحية، ولكن 63 دولة تطلب من المنظمات غير الربحية الحصول على ترخيص أو التسجيل."	1
"وتبين سجلات الشرطة الوطنية أن القائد العام للشرطة الوطنية لتيمور - ليشتي وقّع على مدفع رشاش آلي كامل من طراز F2000 و 000 2 طلقة ذخيرة إلى وزير الداخلية."	1
"33 - واصلت البعثة توعية الموظفين بقواعد وأنظمة الأمم المتحدة ذات الصلة بمنع الاستغلال والاعتداء الجنسيين."	0
"وتُستخدم أيضا سواتل أخرى ذات استبانة مكانية جوفية."	0
"44 - وفي تشرين الثاني/نوفمبر وكانون الأول/ديسمبر 2007، استعادت الحكومة حوالي 100 مليون فرنك بوروندي اختلسها أفراد مختلفون."	0
"توفير التدريب على التوعية بحقوق الإنسان وحقوق المرأة والطفل لجميع الموظفين الآخرين."	1
"ووفقا للعديد من الروايات والشهادات، فإن هذا الدعم للقوات الموازية يأتي من داخل القصر الرئاسي."	1
"وإذ يحث حكومة السودان وحركة التحرير والعدالة وحركة العدل والمساواة - محمد بشار على الوفاء بالالتزامات المتعهد بها في وثيقة الدوحة، وإذ يحث جميع الأطراف، ولا سيما الحركات المسلحة الأخرى التي لم توقع بعد على وثيقة الدوحة، على المشاركة فورا ودون شروط مسبقة وبذل كل جهد للتوصل إلى تسوية سلمية شاملة على أساس وثيقة الدوحة، وعلى الاتفاق على وقف دائم لإطلاق النار دون مزيد من التأخير،"	0
"أما التدابير الرامية إلى منع إساءة استخدام إجراءات اللجوء فهي تُطوَّر وتُنفَّذ بالكامل في دولة واحدة فقط."	1
"101 - ومنذ تشرين الثاني/نوفمبر 2004، تسعى حكومة كوت ديفوار إلى إصلاح القوات المسلحة لكوت ديفوار وصيانتها وإعادة بنائها كبيان سياسي يفيد بأن القوة الجوية توفر للحكومة ميزة عسكرية لا تتمتع بها القوات الجديدة."	0
"وتشكل حرية تنقل القوة وأمن أفرادها وسلامتهم جزءا لا يتجزأ من التنفيذ الفعال لولاية القوة."	1
"وإذ يكرر طلبه إلى الطرفين وإلى دول المنطقة أن تتعاون على نحو أكمل مع الأمم المتحدة ومع بعضها بعضا، وأن تعزز مشاركتها من أجل وضع حد للمأزق الحالي وإحراز تقدم نحو إيجاد حل سياسي،"	1
"وفي حين أن مناطق التنقل الحر، مثل الجماعة الاقتصادية لدول غرب أفريقيا، تحبذ النمو الاقتصادي والفرص الاقتصادية، فإن الأفراد المدرجين في القائمة يمكن أن يتحركوا داخل هذه الأماكن مع قيود قليلة أو معدومة نظرا لعدم وجود نقاط تفتيش منتظمة."	1
"وتهدف هذه الخطة، منذ إطلاقها في كانون الثاني/يناير 2003، إلى وقف التجارة في الماس الممول للصراعات عن طريق كفالة أن تكون جميع أنواع الماس الخام التي يتم الاتجار بها بين المشاركين فيها (42 دولة والجماعة الأوروبية) مصحوبة بشهادة صالحة لعملية كيمبرلي."	0
"(ن) رصد تنفيذ التدابير المفروضة بموجب الفقرة 1 من القرار 1807 (2008)، بالتعاون، حسب الاقتضاء، مع الحكومات المعنية ومع فريق الخبراء المنشأ بموجب القرار 1533 (2004)، بما في ذلك القيام، حسب الاقتضاء ودون إخطار، بتفتيش شحنات الطائرات وأي مركبة نقل تستخدم الموانئ والمطارات والمطارات والقواعد العسكرية والمعابر الحدودية في كيفو الشمالية وكيفو الجنوبية وفي إيتوري؛"	1
"ومن المهم، في رأينا، أن المؤتمر أبرز بوضوح أهمية القيادة الأفغانية، وفي نهاية المطاف، ملكية الجهود الرامية إلى التصدي للتحديات الرئيسية التي تواجه أفغانستان - الأمن، والافتقار إلى القدرات المؤسسية، والفساد، والمخدرات."	0
"وتشارك الوحدة في فرق عمل متعددة الوكالات أنشئت للتحقيق في غسل الأموال والجرائم الأصلية، بما في ذلك تمويل الإرهاب."	1
"يقرر بموجب هذا إنشاء محكمة دولية لغرض وحيد هو محاكمة الأشخاص المسؤولين عن الانتهاكات الجسيمة للقانون الإنساني الدولي المرتكبة في إقليم [الدولة المتأثرة] بين [التاريخي."	1
"وينطوي التنفيذ الفعال لمهام الحماية على طائفة واسعة من الجهات الفاعلة، وهو يتطلب إجراء مشاورات وثيقة، بما في ذلك بين مجلس الأمن والأمانة العامة والبلدان المساهمة بقوات وبأفراد شرطة، قبل إنشاء بعثات حفظ السلام وطوال دورة حياتها."	1
"ومن المتوقع صدور الحكمين في محاكمتي سيمبا وسيرومبا في وقت لاحق من هذا العام."	0
"' 3` تحسين قدرة السلطات [الوطنية] في [المنطقة المتأثرة بالعنف]، بما في ذلك وكالات إنفاذ القانون الوطنية، والجهاز القضائي ونظام السجون، على توفير الأمن اللازم للاجئين والمشردين داخليا والمدنيين والعاملين في مجال تقديم المساعدة الإنسانية مع احترام المعايير الدولية لحقوق الإنسان."	1
"وإذ لا يزال يساوره بالغ القلق إزاء التهديد الذي يشكله الإرهاب وخطر حيازة الجهات الفاعلة من غير الدول للأسلحة النووية والكيميائية والبيولوجية ووسائل إيصالها أو استحداثها أو الاتجار بها أو استعمالها،"	0
"واستحدثت موريشيوس نظاما جديدا لمراقبة الحدود في عام 2009، مع تسجيل بيانات المسافرين في قاعدة بيانات فور وصولهم أو مغادرتهم المطار الدولي."	1
"97 - وختاما، أود أن أعرب عن تقديري للخدمة المتفانية التي قدمها ممثلي الخاص للسودان، هايلي منكريوس، وكذلك لجميع الأفراد العسكريين وأفراد الشرطة والموظفين المدنيين العاملين في بعثة الأمم المتحدة في السودان."	0
"وتخضع هذه الجرائم للولاية القضائية العالمية، وبما أنها لم تحاكم من قبل النظام القضائي الجزائري، يجوز عرضها على أي محكمة وطنية أو دولية أخرى."	1
"تحرك الفريق من فندق نينوى في الموصل في الساعة 00/9 ووصل إلى موقع مشروع سد صدام."	0
"تقرير الأمين العام عن بعثة الأمم المتحدة في جمهورية أفريقيا الوسطى وتشاد (S/2010/409)."	0
"تمكين الأسرة العربية من أن تصبح:"	0
"وإذا ثبت أن هذا الشخص مذنب، فعليه واجب معاقبته وتوفير سبيل انتصاف وجبر فعالين للضحايا."	1
"ويحاصر اليرموك منذ حزيران/يونيه 2013."	0
"ويمكن للموارد الساكنة، على وجه الخصوص، التي يمكن للكوادر المقاتلة الوصول إليها مباشرة (بدلا من الوصول إليها من خلال تسلسلها القيادي)، أن تطيل أمد الصراع عن طريق خلق مشاكل انضباط تجعل من الصعب على القادة فرض تسوية على أتباعه."	0
"37 - منطقة وسط أفريقيا (24 تشرين الثاني/نوفمبر 2003؛ 19 آذار/مارس 2010)."	0
"وبموجب القرار 1425 (2002)، أنشأ المجلس فريق الخبراء المعني بالصومال، الذي خلفه فريق الرصد المنشأ بموجب القرار 1519 (2003)."	1
"(ج) منع توريد وبيع ونقل الأسلحة وما يتصل بها من أعتدة بجميع أنواعها، بما في ذلك الأسلحة والذخائر والمركبات والمعدات العسكرية والمعدات والمعدات شبه العسكرية وقطع غيارها إلى هؤلاء الأفراد والجماعات والمؤسسات والكيانات، بصورة مباشرة أو غير مباشرة، انطلاقا من أراضيها أو من جانب رعاياها الموجودين خارج أراضيها، أو باستخدام السفن أو الطائرات التي ترفع أعلامها، أو باستخدام تلك السفن أو الطائرات؛"	1
"”ويؤكد مجلس الأمن من جديد أهمية مبدأ عدم الإعادة القسرية، وحق اللاجئين في العودة الطوعية إلى سوريا، ويشجع البلدان المجاورة لسوريا على حماية جميع الفارين من العنف في سوريا، بمن فيهم الفلسطينيون."	1
"وترصد عملية الأمم المتحدة عن كثب حالات التحريض على الكراهية والعنف في وسائط الإعلام الإيفوارية، وتقدم تقارير شهرية إلى مجلس الأمن، وستواصل تعزيز قدرتها على الرصد والتحليل في وسائط الإعلام في الفترة المؤدية إلى الانتخابات."	1
"في آسيا والشرق الأوسط"	0
"المقرر عقدها يوم الخميس، 20 أيار/مايو 2010، الساعة 00/10"	0
"وفي 20 تموز/يوليه، اجتمع المجلس في مناقشة مفتوحة (الجلسة 4174) للنظر في دوره في منع نشوب الصراعات المسلحة."	1
"ونشر ما مجموعه 72 في المائة من أفراد الشرطة المخططين (5 في المائة منهم من النساء)."	0
"ويقيد جرد هذه الممتلكات غير المستهلكة بالتكلفة التاريخية؛"	0
"والدول مدعوة إلى فحص بصمات الأصابع الواردة في النسخ المقيدة للإخطارات عن طريق قواعد بيانات الشرطة الخاصة بها للتحقق من وجود مباريات داخل نظمها الخاصة (الفرع السادس - جيم، الفقرة 80)"	1
":: ينبغي أن تكون المنظمات الإقليمية ودون الإقليمية جزءا من نهج متكامل لمكافحة الإرهاب."	1
"ويأتي هذا النهج في أعقاب الالتزام الذي تعهد به وزراء التعاون الاقتصادي لآسيا والمحيط الهادئ في تشرين الثاني/نوفمبر 2005 بإجراء تقييم قبل نهاية عام 2006 لمدى تعرض المطارات للهجوم بواسطة منظومات الدفاع الجوي المحمولة."	1
"11 - وخلال الفترة المشمولة بالتقرير، اضطلعت القوات المسلحة للكيانين بأنشطة تدريبية عادية، امتثالا للأحكام العسكرية لاتفاق دايتون للسلام."	1
"8 - الاستعراض عملا بالفقرة 6 (ط) من المبادئ التوجيهية للجنة."	0
"(ب) حرية الوصول إلى جميع الأماكن والمنشآت ذات الصلة بعمل اللجنة؛"	1
"وخلافا للإشاعات المستمرة، لا يوجد دليل على أن ضباط الشرطة الوطنية لتيمور - ليشتي، بمن فيهم الأفراد المسلحون والزي الرسمي للقوات المسلحة التيمورية، كانوا ضالعين في إطلاق النار."	0
"ويقدر أنه سيكون هناك 300 عاصفة ترابية كل سنة في السنوات العشر القادمة."	0
"15 - واضطلعت الميليشيات الموالية للحكومة بدور هام في الجهود الأمنية الحكومية في كوت ديفوار، ولا سيما في غرب البلد."	1
"4 - بطاريات مضادة للطائرات في كيندو."	0
"31 - أنشأت لجنة مكافحة الفساد، بمساعدة من برنامج الأمم المتحدة الإنمائي وبتمويل من صندوق بناء السلام، أمانة لإدارة تنفيذ الاستراتيجية الوطنية لمكافحة الفساد."	1
"71 - الحالة في جورجيا (8 تشرين الأول/أكتوبر 1992؛ 15 حزيران/يونيه 2009)."	0
"إن القرار والتحرك المتزامن للنظر في ما يسمى \"بمسألة حقوق الإنسان\" لجمهورية كوريا الشعبية الديمقراطية في مجلس الأمن هما أكثر مظاهر السياسة العدائية السافرة التي تنتهجها الولايات المتحدة ضد جمهورية كوريا الشعبية الديمقراطية، فضلا عن محاولة خطيرة ذات دوافع سياسية لتمهيد الطريق لغزو جمهورية كوريا الشعبية الديمقراطية تحت ذريعة حقوق الإنسان."	0
"وفي الوقت الراهن، يعتقد أن نحو 47 جماعة مسلحة من غير الدول \"كانت تمتلك أو تحتجز\" منظومات دفاع جوي محمولة."	0
"وأشارت شركة هيتاشي إلى أن هذه المركبات ستستخدم لنقل الأمونيا بمجرد أن يبدأ إنتاج المصنع."	0
"وقدمت اللجنة سلسلة من التوصيات لاتخاذ خطوات فورية لوضع حد لانتهاكات حقوق الإنسان ومعالجة الشواغل المتعلقة بحقوق الإنسان التي أثارتها اللجنة، بما في ذلك توصيات محددة موجهة إلى مجلس الأمن، مما يستدعي اهتمام المجلس ونظره."	1
"وأرحب بالجهود التي تبذلها الدول لضمان محاكمة المشتبه فيهم محاكمة عادلة وأن تكون ظروف سجنهم إنسانية وآمنة، وفقا للمعايير الدولية لحقوق الإنسان."	1
"26 - واصلت اللجنة تعاونها مع المنظمة الدولية للشرطة الجنائية (الإنتربول)، بوسائل منها إصدار إخطارات خاصة مشتركة بين الإنتربول ومجلس الأمن التابع للأمم المتحدة بهدف تنبيه السلطات الوطنية المعنية لإنفاذ القانون المسؤولة عن تنفيذ الجزاءات المفروضة على الأفراد أو الكيانات الخاضعين لتدابير الجزاءات التي يفرضها المجلس (انظر الفقرتين 32 و 34 أدناه)."	1
"الدعم الذي تقدمه الأمم المتحدة في مرحلة التوطيد"	0
"ومع ذلك، هناك مجندون من الشرطة، بقدر ما يمكن أن يكون من أديس أبابا، ناهيك عن روما أو لاهاي، الذين سمعوا عن المحكمة الجنائية الدولية وكانوا قلقين بشأن مسؤوليتهم الجنائية قبلها."	0
"\" ويؤكد مجلس الأمن من جديد كذلك ضرورة مكافحة الأخطار التي تهدد السلام والأمن الدوليين من جراء الأعمال الإرهابية بجميع الوسائل، وفقا لميثاق الأمم المتحدة."	0
"22 - الحالة في غينيا - بيساو (6 تشرين الثاني/نوفمبر 1998؛ 26 تموز/يوليه 2012)."	0
"(أ) بالإشارة إلى مرحلتين مختلفتين: المقبولية والدراسة المتعمقة للمسألة؛"	0
"وقد نجحت الاستراتيجية حتى الآن."	0
"وكما لاحظ الأمين العام، في العديد من الصراعات، فإن غياب المساءلة، والأسوأ من ذلك، عدم وجود أي توقع لها في كثير من الحالات، هو إلى حد كبير الذي يسمح بازدهار الانتهاكات."	0
"36 - ويشجع المجلس سلطات بوروندي على العمل مع الممثل الخاص للأمين العام لوضع آلية لوضع حد للإفلات من العقاب وتعزيز المصالحة."	1
"افتتحت الجلسة الساعة 20/13."	0
"الأقنعة الغازية (س 600 303 1 ريال سعود)"	0
"إن نظام روما الأساسي، الذي اعتمد في وقت سابق من ذلك العام بالذات، يمثل خطوة هائلة إلى الأمام من خلال إدراج العنف الجنسي، مثل الاغتصاب والاستعباد الجنسي والإكراه على البغاء والحمل القسري، لأول مرة وبشكل صريح في إطار قانوني دولي، وقد فعل ذلك بطريقة تجعل من ملاحقتهم القضائية إمكانية عملية."	0
"وفي 5 أيار/مايو 2005، عادت نفس الشاحنات، التي تنقل الأسلحة والمواد الغذائية، إلى الصومال عبر بلدة ييد الحدودية، منطقة باكول، وفي 7 أيار/مايو 2005، وصلت الشاحنات التي تحتوي على الأسلحة إلى الحدور، عاصمة منطقة باكول، وخزنت الأسلحة مؤقتا في مخفر شرطة هودور."	1
