"en_es_GOOGLE"	"MatCoop"
"54. Después de la retirada de la República Árabe Siria del Líbano, también es un momento en que la redefinición de la relación entre los dos vecinos históricamente cercanos apenas ha comenzado."	1
"Radio France, periodista francesa Valérie Crova -- 1 de febrero de 2012"	0
"Según el Índice Global del Hambre de 2011 del Instituto Internacional de Investigación sobre Políticas Alimentarias, más del 50 por ciento de la población está desnutrida."	0
"Durante el período que abarca el informe, más de 300 miembros de grupos armados de oposición chadianos regresaron del Sudán al Chad."	1
"... señalando la importancia de realizar revisiones continuas de tácticas y procedimientos y revisiones e investigaciones posteriores a las acciones en cooperación con el ... Gobierno en los casos en que se hayan producido víctimas civiles y cuando el ... Gobierno considere apropiadas estas investigaciones conjuntas, ya que así como continuar la cooperación con las [fuerzas de seguridad nacionales] hacia una mayor institucionalización de la protección de los civiles, especialmente las mujeres y las niñas,"	1
"Además, el Grupo de Expertos sobre la República Democrática del Congo recomendó que el Comité del Consejo de Seguridad establecido en virtud de la resolución 1533 (2004) informara sin demora al Grupo y a la Misión de las Naciones Unidas en la República Democrática del Congo (MONUC) de las notificaciones que recibe de los Estados que suministran armas a la República Democrática del Congo en virtud de las exenciones del embargo de armas (S/2008/43), y que el Gobierno de la República Democrática del Congo informe a la MONUC de esos envíos de armas entrantes."	1
"La UNAMA sólo podrá desempeñar su papel si se le proporcionan importantes recursos adicionales."	0
"24. El Comité, con la asistencia de su Dirección Ejecutiva, organizó una serie de eventos especiales con Estados Miembros y organizaciones internacionales y regionales sobre cuestiones de interés común y actual, incluida la lucha contra el terrorismo mediante el uso de nuevas tecnologías de la información y las comunicaciones."	1
"Como mínimo, debería atenuar su sufrimiento obligando al Estado sudanés a reparar el daño causado."	1
"Que se celebrará el martes 24 de enero de 2006, a las 10.00 horas"	0
"No obstante, la UNCC parece ser un ejemplo excepcional en el que todos los miembros del Consejo pudieron llegar a un acuerdo y, posiblemente incluso más importante, se estableció un mecanismo para garantizar fondos para el pago de la compensación como resultado de la capacidad de las Naciones Unidas para controlar las exportaciones de petróleo de Irak."	1
"82. En seguimiento de las resoluciones del Consejo de Seguridad sobre los niños afectados por los conflictos armados, en particular la resolución 1612 (2005), se ha establecido una sólida asociación entre las Naciones Unidas y la organización no gubernamental NOVIB Somalia para iniciar la presentación de informes de base comunitaria. y seguimiento de las violaciones de los derechos y la protección de los niños."	1
"15 de julio de 1999 a. Publicación de la primera parte de la lista provisional de personas autorizadas para votar."	0
"10. Cuadro resumen de la Administración General de Aduanas 73"	0
"Dispuestos a seguir ayudando al Líbano en la búsqueda de la verdad y a hacer que los responsables de este acto terrorista rindan cuentas por su crimen,"	1
"Los Estados deben garantizar que su legislación y orientación sean lo suficientemente flexibles y sólidas para cubrir nuevas amenazas y mantener su función preventiva."	1
"60. Muchas zonas siguen siendo en gran medida inaccesibles."	0
"11. De una investigación de dos vías, un libanés, una ONU, surgió una investigación complementaria y unificada llevada a cabo en conjunto por la Comisión y las autoridades libanesas."	1
"Como usted sabe, el 12 de diciembre de 2000 fui testigo de la firma del acuerdo entre el Gobierno del Estado de Eritrea y el Gobierno de la República Democrática Federal de Etiopía, que tuvo lugar en Argel en una ceremonia oficial patrocinada por el Presidente Abdelaziz Bouteflika. ."	1
"Los procedimientos de asilo están protegidos contra abusos por parte de terroristas en siete Estados y parcialmente en uno."	1
"Embajador Omar al-Rifai, Delegado Permanente, Reino Hachemita de Jordania"	0
"Las regalías del Gobierno sobre estos envíos ascendieron a 55.448 dólares."	0
"161. Además, en 1995, en su sentencia en Tadić (Apelación Interlocutoria), la Sala de Apelaciones del Tribunal Internacional para la ex Yugoslavia sostuvo que el cuerpo principal del derecho internacional humanitario también se aplicaba a los conflictos internos como cuestión de derecho consuetudinario, y que además, las violaciones graves de dichas normas constituyen crímenes de guerra."	1
"Hasta ahora, la estrategia ha tenido éxito."	0
"Se han establecido en gran medida mecanismos de rendición de cuentas para abordar las irregularidades y garantizar que se sigan la legislación y los procedimientos establecidos. Sin embargo, no ofrecen una protección adecuada."	1
"Como se explica más adelante, la Comisión ha reunido material muy sustancial que considera que corrobora el uso del término Janjaweed, en el contexto limitado del mandato de la Comisión, como término genérico para describir a las milicias árabes que actúan, bajo la autoridad, con el apoyo, la complicidad o tolerancia de las autoridades del Estado sudanés y que gozan de impunidad por sus acciones."	1
"2. El presente informe abarca el período comprendido entre el 1 de julio y el 31 de diciembre de 2014. Ofrece un panorama general de la evolución y las tendencias en África occidental y describe las actividades realizadas por la UNOWA en las esferas de buenos oficios, mejorando las capacidades subregionales para abordar las cuestiones transfronterizas y amenazas transversales a la paz y la seguridad, y promover la buena gobernanza, el respeto del Estado de derecho, los derechos humanos y la incorporación de la perspectiva de género."	1
"Pero si bien el método es relativamente simple, los explosivos resultantes son, a diferencia de los explosivos militares, inestables y poco confiables."	0
"La discriminación sigue siendo un medio importante para que los líderes mantengan el control contra las amenazas percibidas, tanto internas como externas."	0
"6. El Comité también opinó que en los casos en que se confirma que una persona ha fallecido y se establece que la persona no poseía ningún activo o que ningún beneficiario de activos aparece en la Lista, el Comité debería proceder a eliminar de la lista a esa persona (párr. 19)."	1
":: Ley de Protección Fitosanitaria Nº 15 de 2005"	0
"(i) 1.000 AK-47 (versión corta);"	0
"Nombramiento de un Fiscal y un Fiscal Adjunto"	0
"r) Ratifique sin demora la Convención Internacional para la protección de todas las personas contra las desapariciones forzadas, la Convención sobre los derechos de las personas con discapacidad, el Estatuto de Roma de la Corte Penal Internacional y los convenios fundamentales de la Organización Internacional del Trabajo;"	1
"La policía de la KFOR y la UNMIK cooperaron en la gestión de la seguridad de los principales eventos públicos, contrarrestando la violencia política y proporcionando medidas de seguridad especiales para las comunidades minoritarias amenazadas."	1
"11. Decide seguir ocupándose del asunto."	0
"A lo largo del año pasado, no menos del 94 por ciento de las 982 supuestas operaciones antiterroristas del régimen sirio han tenido como objetivo a fuerzas de oposición moderadas."	0
"Desde enero, se desmovilizaron 444 combatientes de las FDLR, entre ellos 259 ruandeses y 185 congoleños."	1
"Se han cumplido los requisitos para la retirada de las tropas y los activos militares sirios, así como para la celebración de elecciones legislativas libres y creíbles."	1
"18. Durante el período que abarca el informe, los ataques de grupos extremistas en el norte de Malí y la escalada de violencia en el noreste de Nigeria tuvieron efectos adversos en la seguridad y la estabilidad de la región. De particular preocupación ha sido el impacto de la violencia relacionada con Boko Haram en la parte sur del Níger y en el extremo norte del Camerún."	0
"El grupo salió del Hotel Canal a las 8.50 horas y se dirigió a la empresa estatal Mu&#39;tasim, que pertenece a la empresa estatal Rashid, una empresa del MIT."	0
"Tomando nota de los recientes acontecimientos e iniciativas a nivel internacional, regional y subregional para prevenir y reprimir el terrorismo internacional, tomando nota de la labor del Foro Mundial contra el Terrorismo (GCTF), en particular su reciente adopción de un conjunto integral de buenas prácticas para abordar el tema de los combatientes terroristas extranjeros. fenómeno, y su publicación de varios otros documentos marco y buenas prácticas, incluso en las áreas de lucha contra el extremismo violento, justicia penal, prisiones, secuestros para pedir rescate, prestación de apoyo a las víctimas del terrorismo y actuación policial orientada a la comunidad, para ayudar a los Estados interesados a la aplicación práctica del marco jurídico y normativo de las Naciones Unidas contra el terrorismo y complementar la labor de las entidades pertinentes de las Naciones Unidas contra el terrorismo en esas esferas,"	1
"Sin embargo, estas variaciones de producción/tiempo tienen un efecto significativamente menor sobre el valor en dólares de las exportaciones que los actuales diferenciales de precios del petróleo crudo."	0
"Periódico chipriota The Irish Times, periodista Michael Jansen -- 3 de febrero de 2012"	0
"7. La Dirección Ejecutiva seguirá intensificando su cooperación con los órganos pertinentes de las Naciones Unidas, incluido el Equipo de Apoyo Analítico y Vigilancia de Sanciones establecido en virtud de la resolución 1526 (2004) del Consejo de Seguridad y el grupo de expertos que asisten al Comité del Consejo de Seguridad establecido en virtud de la resolución 1540 (2004), así como con diversas organizaciones internacionales, regionales y subregionales, incluso en el contexto de las visitas del Comité a los Estados."	1
"594. En el momento en que se estableció por primera vez esta obligación internacional, y tal vez incluso en 1949, cuando se redactaron y aprobaron los Convenios de Ginebra, se concebía claramente como una obligación de cada Estado contratante hacia cualquier otro Estado contratante interesado."	1
"La Unión Europea también apoya la misión de verificación aérea de la OTAN y agradecería la participación de la Federación de Rusia y otros países no pertenecientes a la OTAN."	0
"94. Al comprobarse la existencia de milicias y de las llamadas fuerzas paralelas, el Presidente de la República y el Gobierno de Reconciliación Nacional tienen la obligación de adoptar todas las medidas necesarias para poner fin a sus actividades."	0
"96. El Equipo de Vigilancia ha examinado la aplicación del embargo de armas con referencia a los métodos utilizados por Al-Qaida y los talibanes al organizar sus ataques."	1
"El Equipo también siguió desempeñando un papel activo en el desarrollo de medidas para contrarrestar la financiación del terrorismo mediante su participación en reuniones plenarias del GAFI y reuniones de órganos regionales similares al GAFI."	1
"Por esta razón, los rebeldes dirigieron sus ataques contra instalaciones gubernamentales y evitaron deliberadamente atacar a las tribus árabes."	0
"Los medios y métodos de operaciones están más especificados en la alianza."	0
"Terrorismo químico, biológico, radiológico y nuclear"	0
"1.7 Actualmente la legislación irlandesa no prevé el uso de técnicas especiales de investigación."	0
"La Unión Europea espera que esto sea posible antes de finales de 2005, pero subraya que para ello es necesario llegar a un acuerdo sobre la reforma policial."	0
"34. El Gobierno de Nepal ha logrado algunos avances en el cumplimiento de sus obligaciones en virtud del Acuerdo General de Paz de prever la rehabilitación de los niños anteriormente asociados con fuerzas y grupos armados."	1
"&quot;El Consejo de Seguridad subraya que un acuerdo político inclusivo y el despliegue exitoso de la UNAMID son esenciales para restablecer la paz y la estabilidad en Darfur."	1
"4. El Grupo inició su examen de la decimoquinta serie el 30 de enero de 2002."	0
"Establecer mecanismos de rendición de cuentas judiciales y no judiciales en países que salen de conflictos, incluidos, según corresponda, los delitos contra las mujeres; apoyar el establecimiento de un panel de jueces o comisionados con equilibrio de género en los tribunales o comisiones de investigación."	1
"Como se indicó anteriormente, distintas fuentes han confirmado que los niños van uniformados y portan armas."	0
"389. En conclusión, y de conformidad con la mayoría de los incidentes informados por otras fuentes, la Comisión concluyó que la mayoría de los casos de saqueo fueron llevados a cabo por los Janjaweed y en unos pocos casos por las fuerzas gubernamentales."	0
"19. Decide seguir ocupándose del asunto."	0
"Sin embargo, Onshore Production no cumplió con estas solicitudes."	0
"También continuó su participación en grupos de trabajo sobre prevención del delito y ayudó a la fundación de una Asociación de Mujeres Policías en la región. La UNOMIG entregó a los organismos encargados de hacer cumplir la ley de Zugdidi equipo donado por el Gobierno de Suiza, y se reservó una cantidad similar de equipo para los organismos encargados de hacer cumplir la ley de Gali."	1
"Hasta la fecha, no ha habido casos de cuentas o activos de personas o entidades identificadas que hayan sido identificadas en Vanuatu."	0
"No se dispone de cifras oficiales sobre la existencia estimada de servicios de envío de dinero/transferencia de valor."	0
"(c) Tres (3) fotografías tamaño pasaporte;"	0
"▪ Las necesidades de las mujeres y las niñas durante la repatriación y el reasentamiento y para la rehabilitación, la reintegración y la reconstrucción posconflicto."	1
"Para lograr un retorno sostenible y comunidades minoritarias viables, será necesario un proceso de descentralización más amplio."	1
"Ibíd., puntos 9, 10 y 11"	0
"Se necesitaría un batallón y medios de apoyo del cuartel general para proteger el aeropuerto de Kalemie; proporcionar un entorno seguro para el proceso electoral; vigilar el embargo de armas en el aeropuerto y los puertos del lago Tanganica-Moba; disuadir el movimiento de elementos armados de Kivu del Sur a Katanga; vigilar a los Mayi-Mayi en el norte y el centro de Katanga y alentarlos a unirse al proceso de integración o desarme, desmovilización y reintegración; y proporcionar capacidad de extracción para la MONUC y otro personal de las Naciones Unidas ubicado en el norte de Katanga y los Kasais."	0
"B. Sentencias por desacato dictadas en el período comprendido entre el 16 de noviembre de 2013 y el 15 de mayo de 2014"	0
"44. En noviembre y diciembre de 2007, el Gobierno recuperó unos 100 millones de francos burundeses que habían sido malversados por diversos individuos."	0
"A partir de estos ejemplos, se puede concluir que hay situaciones en las que el Consejo de Seguridad, enfrentado a horribles crímenes contra los derechos humanos, actúa en nombre de la justicia."	1
"En muchos casos, los Estados carecen de los recursos necesarios o no son lo suficientemente activos en materia de patrullaje, inspección y operaciones conjuntas con Estados vecinos, así como en la aplicación de medidas policiales comunitarias a nivel local. La introducción de tales medidas a lo largo de fronteras abiertas y la aplicación de formas innovadoras de cooperación y asistencia para abordar estas preocupaciones ayudaría a aumentar la eficacia de los controles fronterizos."	1
"a. Cámaras ambientales capaces de simular todas las siguientes condiciones de vuelo:"	0
"El equipo, formado por 10 inspectores, salió del Hotel Canal a las 9.45 horas hacia el emplazamiento de Muthanna de la empresa estatal Tariq (filial del MIC), situado a 50 kilómetros al norte de Bagdad."	0
"La Oficina ya ha comenzado a trabajar en al menos siete casos."	1
"Que se celebrará el viernes 29 de junio de 2012, a las 9.45 horas"	0
"Establecimiento y asistencia de medios de comunicación e información locales e internacionales, en apoyo de las operaciones de paz."	1
"Sin embargo, también contenían términos importantes sobre la prevención del mal uso y la mala disciplina de las FARDC."	0
"41. Las Naciones Unidas también impartieron capacitación a la Asociación de Mujeres de los Medios de Comunicación para que pudiera generar conciencia pública sobre los derechos humanos y el VIH/SIDA."	1
"Sigo preocupado porque la combinación de desconfianza entre las partes y la presencia continua de milicias pueda generar tensiones y una posible inseguridad e inestabilidad en el Líbano y más allá."	0
"39. El 10 de abril de 2013 escribí a los Ministros de Asuntos Exteriores de Marruecos y de la República Árabe Saharaui Democrática."	0
"Subrayando el papel central de las Naciones Unidas en la lucha mundial contra el terrorismo y acogiendo con beneplácito la adopción por la Asamblea General de la Estrategia global de las Naciones Unidas contra el terrorismo (A/RES/60/288) de 8 de septiembre de 2006, la institucionalización de la -Grupo de Tareas sobre la Ejecución del Terrorismo (CTITF), de conformidad con la resolución 64/235 de la Asamblea General, de 24 de diciembre de 2009, que mejorará aún más los esfuerzos del CTITF para garantizar la coordinación y coherencia generales en los esfuerzos antiterroristas del sistema de las Naciones Unidas, incluido el ámbito, y el llamamiento a una mayor participación de los Estados miembros en la labor del CTITF (A/64/297),"	1
"1.1 El retorno a la legitimidad constitucional"	0
"Estas personas correrán con los gastos que se deriven."	0
"19. La Ombudsman y el personal de su Oficina siguieron interactuando con representantes del Equipo Especial sobre la Ejecución de la Lucha contra el Terrorismo y la Dirección Ejecutiva del Comité del Consejo de Seguridad establecido en virtud de la resolución 1373 (2001) relativa a la lucha contra el terrorismo, así como con el Comité contra el Terrorismo. Subdivisión de Prevención de la Oficina de las Naciones Unidas contra la Droga y el Delito y Oficina del Alto Comisionado de las Naciones Unidas para los Derechos Humanos."	1
"Cada vertedero podría construirse por debajo del nivel del suelo para garantizar que, una vez cerrado, no sea visible."	0
"El Consejo expresa grave preocupación por las situaciones en las que fuerzas y grupos armados persisten en cometer violaciones y abusos contra niños expuestos y afectados por conflictos armados y situaciones posteriores a conflictos, en abierto desprecio del derecho internacional aplicable y de las resoluciones del Consejo sobre esta cuestión."	0
"Actuando en virtud del Capítulo VII de la Carta de las Naciones Unidas,"	0
"La Misión continuó sus actividades de sensibilización en el marco de la estrategia &quot;UN Cares&quot;."	1
"94. Todos los Estados menos uno, respecto del cual falta información, han elaborado estrategias y estructuras institucionales para combatir el terrorismo, y existe una coordinación total o parcial entre los organismos encargados de hacer cumplir la ley que se ocupan de cuestiones de lucha contra el terrorismo."	1
"Desarrollar un conjunto de políticas, directrices y procedimientos para la planificación, implementación y seguimiento de programas de DDR, conocidos como Estándares Integrados de DDR, e integrar perspectivas de género."	1
"18. Toma nota de la entrada en vigor de la Convención sobre el empleo, almacenamiento, producción y transferencia de minas antipersonal y su destrucción, de 1997, y del Protocolo enmendado sobre prohibiciones o restricciones del empleo de minas, armas trampa y otros dispositivos (Protocolo II) anejo a la Convención sobre prohibiciones o restricciones del empleo de ciertas armas convencionales que pueden considerarse excesivamente nocivas o de efectos indiscriminados, de 1980, recuerda las disposiciones pertinentes contenidas en ella y señala el efecto beneficioso que su aplicación tendrá sobre la seguridad de los civiles;"	1
"17. A pesar del desarme de 15.600 excombatientes en Ituri, la Comisión Nacional de Desmovilización y Reinserción sigue enfrentando dificultades para cumplir sus responsabilidades, en particular el pago de subsidios de desmovilización a los excombatientes, lo que ha provocado un mayor descontento entre ellos. Los subsidios deben pagarse urgente y regularmente."	1
"Decidió regresar inmediatamente a Timor-Leste. El 29 de abril de 2006, alrededor de las cuatro de la tarde, asistió a una reunión en la residencia del Primer Ministro con todos los que habían estado presentes a las seis de la tarde del día anterior. Se tomó la decisión de retirar las fuerzas de las F-FDTL de la ciudad a las afueras de Dili, pero continuar las patrullas conjuntas de la Policía Militar y la PNTL dentro de la ciudad."	1
"En su resolución 2122 (2013), el Consejo se comprometió a prestar más atención a las cuestiones de las mujeres, la paz y la seguridad en todas las áreas temáticas de trabajo pertinentes de su programa, incluida en particular la protección de los civiles en los conflictos armados, la consolidación de la paz después de los conflictos, la promoción y fortalecimiento del estado de derecho en el mantenimiento de la paz y la seguridad internacionales, la paz y la seguridad en África, las amenazas a la paz y la seguridad internacionales causadas por actos terroristas y el mantenimiento de la paz y la seguridad internacionales."	1
"Se prevén exenciones para los suministros de armas y material letal conexo a las fuerzas de seguridad de Côte d&#39;Ivoire, destinados únicamente a apoyar o utilizar en el proceso de reforma del sector de la seguridad en Côte d&#39;Ivoire, según se haya notificado con antelación al Comité."	1
"B. Desminado en la zona de amortiguación"	0
"Las Islas Caimán, Bermudas y Gibraltar están implementando su propia legislación correspondiente a las Leyes de 2000 y 2001."	0
"i) Contribuir a proteger a los civiles en peligro, en particular los refugiados y las personas desplazadas;"	1
"Se han intensificado los esfuerzos de aplicación de la ley para combatir la delincuencia transnacional y podrían adaptarse para luchar contra el terrorismo según sea necesario."	1
"Que se celebrará el lunes 13 de julio de 1998, a las 12.20 horas"	0
"Las Secciones de Servicios Generales han identificado espacio de oficinas apropiado para el personal del Mecanismo Residual y están brindando servicios de viajes, visas, correo y transporte."	0
"Teniendo presente su responsabilidad primordial en virtud de la Carta de las Naciones Unidas de mantener la paz y la seguridad internacionales, y subrayando la importancia de adoptar medidas encaminadas a prevenir y resolver los conflictos,"	1
"Muchos Estados también han tomado medidas para fortalecer el papel y la eficacia de sus poderes judiciales, que son fundamentales para garantizar una respuesta basada en el estado de derecho a la amenaza terrorista."	1
"Actuando en virtud del Capítulo VII de la Carta de las Naciones Unidas,"	0
"Subraya que está plenamente preparado para imponer medidas específicas contra personas... que estén determinadas a ser, entre otras cosas:..."	0
"1. Decide que las disposiciones del párrafo 4 b) de la resolución 1267 (1999) y los párrafos 1 y 2 a) de la resolución 1390 (2002) no se apliquen a los fondos y otros activos financieros o recursos económicos que hayan sido determinados por el Estado o los Estados pertinentes:"	0
"Durante los últimos tres meses, la Unidad Especial Conjunta de Investigación de la MINUSTAH ha investigado al menos cuatro casos de presuntas ejecuciones sumarias."	1
"Realizar una evaluación integral de las actividades de asociaciones e instituciones benéficas."	0
"Los ocupantes no pagan el alquiler en masa. Entre esos ocupantes se encuentran organizaciones internacionales (OSCE, KFOR y otras)."	0
"Algunos partidos del sur, además del SPLM, también se han unido al Gobierno de Unidad Nacional."	0
"La Unión Europea ahora pide al Gobierno de Unidad Nacional que avance rápidamente con otros aspectos de la implementación del acuerdo integral de paz, incluido como primer paso el establecimiento de la Comisión de Valoración y Evaluación para monitorear el progreso en este asunto."	1
"Una propuesta que aún no ha sido suficientemente explorada por el Comité es el suministro de datos biométricos sobre las personas incluidas en la lista."	0
"Dio comisiones rogatorias y estipuló el tipo de medidas a llevar a cabo, especialmente la preservación de la escena del crimen."	1
"De hecho, muchas de las leyes vigentes en el Sudán hoy contravienen las normas básicas de derechos humanos."	0
"Las alfombras estaban respaldadas por dos facturas anteriores a la invasión de este proveedor que identificaban claramente cada artículo."	0
"Si las misiones no cumplen con sus responsabilidades de protección de los civiles, socavan otras tareas que tal vez se les haya encomendado, por no hablar de la pérdida de vidas y el sufrimiento que se derivan."	0
"&quot;El Consejo de Seguridad toma nota de los mandatos de la MONUSCO y de la Misión de las Naciones Unidas en Sudán del Sur (UNMISS) para ayudar a proteger a los civiles en las zonas afectadas por el LRA y apoyar el desarme, la desmovilización y la reintegración de los combatientes del LRA en sus respectivos países."	1
"Muchos Estados no están seguros de qué alternativa al certificado de defunción podría satisfacer al Comité y el Equipo recomienda que el Comité brinde más orientación sobre lo que se requiere para considerar la eliminación de una persona de la Lista a causa de su muerte."	0
"Como señaló un tercer orador, sin una colaboración comprometida entre los miembros permanentes y electos, el Consejo se encontraría continuamente en un punto muerto, dado que las resoluciones requieren nueve votos para ser adoptadas."	0
"1 La primera serie de preguntas."	0
"Recientemente, la Dirección Ejecutiva llevó a cabo, en colaboración con el ICPAT, un taller para funcionarios de policía, aduanas y relaciones exteriores de los países de la subregión sobre la cuestión del control fronterizo."	1
"Embajadora Samantha Power (Estados Unidos de América)"	0
"Desmantelamiento y desarme de todos los grupos armados, incluidas las llamadas fuerzas paralelas, teniendo debidamente en cuenta la posible integración de miembros de esas fuerzas en las estructuras regulares de seguridad del Estado, basándose en su reentrenamiento y su pleno cumplimiento de las normas internacionales de derechos humanos y normas internacionales aplicables. derecho humanitario;"	1
"a) Encontrar formas de intensificar y acelerar el intercambio de información operativa, especialmente en relación con acciones o movimientos de personas o redes terroristas; documentos de viaje falsificados o falsificados; tráfico de armas, explosivos o materiales sensibles; uso de tecnologías de las comunicaciones por parte de grupos terroristas; y la amenaza que plantea la posesión de armas de destrucción masiva por parte de grupos terroristas;"	1
"14. Decide que los Estados Miembros, a fin de impedir que Al-Qaida y otras personas, grupos, empresas y entidades asociadas con ella obtengan, manipulen, almacenen, utilicen o busquen acceso a todo tipo de explosivos, ya sean militares, civiles o improvisados, , así como a las materias primas y componentes que puedan utilizarse para fabricar artefactos explosivos improvisados o armas no convencionales, incluidos (pero no limitados a) componentes químicos, cuerdas detonantes o venenos, adoptarán medidas apropiadas para promover el ejercicio de la vigilancia por parte de sus nacionales, personas sujetas a su jurisdicción y empresas constituidas en su territorio o sujetas a su jurisdicción que participen en la producción, venta, suministro, compra, transferencia y almacenamiento de dichos materiales, incluso mediante la emisión de buenas prácticas, y alienta además a los Estados Miembros que los Estados compartan información, establezcan asociaciones y desarrollen estrategias y capacidades nacionales para contrarrestar los artefactos explosivos improvisados;"	1
"Tras su reunión del 8 de septiembre de 2010, el Grupo de Trabajo adoptó sus conclusiones sobre los niños y el conflicto armado en Colombia (véase S/AC.51/2010/3)."	0
"Realizar investigaciones para identificar los determinantes de las diferencias de género en los mecanismos de alerta temprana y desarrollar indicadores en consecuencia."	1
"El General de Brigada Taur Matan Ruak rechazó la solicitud del Presidente Gusmão de asistir a la marcha y en su lugar envió al Coronel Lere Annan Timor, Jefe de Estado Mayor de las F-FDTL."	0
"k) Establecer las directrices que sean necesarias para facilitar la implementación de las medidas antes impuestas;"	1
"Se cree que los pagos generados por la liberación de barcos, cargamentos y tripulaciones incautados pueden utilizarse para financiar actividades o grupos terroristas."	0
"30. La iniciativa de vigilancia comunitaria de la UNMIK ha fortalecido los vínculos con la comunidad local."	1
"Ahora comprendemos mejor el alcance de los desafíos que antes sólo podíamos adivinar."	0
"La situación entre Eritrea y Etiopía (véanse S/1998/44/Add.25; S/1999/25/Add.3, 5 y 7; S/2000/40/Add.18, 19, 30, 32, 36, 45 y 46; S/2001/15/Add.6, 11, 16, 20, 37 y 46; S/2003/40/; Add.10, 28 y 36; S/2004/20/Add.10 y 37; y S/2005/15/Add.10, 36, 39, 46 y 48; ; y S/2005/15/Add.9, 35 y 41)"	0
"El documento, que fue redactado por el Grupo de Trabajo sobre Retornos con el aporte del ACNUR, se presentó a los principales Estados de asilo. En el periódico, la UNMIK pidió una moratoria sobre la repatriación forzada e inducida durante los meses de invierno."	1
"Reclamación consolidada (reclamación ante la CMNU Nº 5000062)"	0
"Los protocolos se transmitían diariamente al general Azar y al jefe del ejército, el general Michel Suleyman."	0
"Se recomienda que las contribuciones de las Naciones Unidas a la agenda de estabilización se alineen y armonicen como parte de la próxima revisión del Marco de Asistencia de las Naciones Unidas para el Desarrollo (MANUD)."	1
"El 20 de julio, el Consejo se reunió en un debate abierto (4174ª sesión) para considerar su papel en la prevención de conflictos armados."	1
"Sin embargo, en los próximos años veremos una gran incertidumbre."	0
"Otro testimonio destacó las ejecuciones sumarias de personas que supuestamente habían cometido robos en zonas controladas por el MPCI."	0
"1. Un grupo formado por 10 inspectores salió del Hotel Canal a las 08.40 horas. A las 9.40 horas llegó a la Facultad de Medicina Veterinaria de la Universidad de Bagdad, en Abu Ghraib, a unos 15 kilómetros al oeste de Bagdad."	0
"Retorno y reintegración seguros, voluntarios y dignos Exhorta a todas las partes interesadas a garantizar que todos los procesos y acuerdos de paz y la planificación de la recuperación y reconstrucción posconflicto tengan en cuenta las necesidades especiales de las mujeres y los niños e incluyan medidas específicas para la protección de los civiles, incluidas ... (iii) la creación de condiciones propicias para el retorno voluntario, seguro, digno y sostenible de los refugiados y desplazados internos."	1
"Observa que la acumulación excesiva y el efecto desestabilizador de las armas pequeñas y ligeras suponen un obstáculo considerable para la prestación de asistencia humanitaria y pueden exacerbar y prolongar los conflictos, poner en peligro a los civiles y socavar la seguridad y la confianza necesarias para volver a la paz y la estabilidad ..."	0
"Durante este período, la Comisión continuaría su investigación del crimen y ayudaría a las autoridades libanesas a avanzar la investigación."	1
"16. El Director Ejecutivo velará por que todas las organizaciones internacionales, regionales y subregionales pertinentes tengan un punto de contacto dentro de la Oficina de Evaluación y Asistencia Técnica, incluida la necesidad de establecer enlaces con la Oficina del Alto Comisionado de las Naciones Unidas para los Derechos Humanos y otras organizaciones competentes. en asuntos relacionados con los derechos humanos y la lucha contra el terrorismo."	1
"Se llevan a cabo operaciones específicas para recoger armas y municiones entregadas voluntariamente, en condiciones de amnistía o, si es necesario, en operaciones más dirigidas."	1
"17. El brote de Ébola se contuvo rápidamente en Senegal (un caso) y Nigeria (20 casos)."	0
"21. Artículos y equipos para esquí, golf, buceo y deportes acuáticos."	0
"Comenzaré refiriéndome a estos tres aspectos."	0
"k) A la luz de los gastos pasados por los dirigentes, el ejército y el aparato de seguridad, realinear las prioridades y dedicar los recursos puestos a disposición para garantizar, según sea necesario, la libertad contra el hambre y otras normas mínimas esenciales para los ciudadanos, incluidos los ciudadanos que sirven en Las fuerzas armadas;"	1
"Esta opción no es factible en esta etapa, ya que se estima que un censo completo tardará hasta cinco años, incluido el tiempo de preparación."	0
"Que se celebrará el lunes 25 de junio de 2007, a las 10.20 horas"	0
"El papel de las Naciones Unidas será fundamental para el éxito de estos esfuerzos."	0
"Treinta graduados del primer programa de capacitación a mediano plazo de cuatro semanas para altos funcionarios municipales recibieron capacitación en derecho, economía, finanzas públicas, gestión de recursos humanos y resolución de conflictos."	1
"69. El Grupo sí examinó el aterrizaje de un avión AN-124 que transportaba un cargamento de 392 toneladas procedente de Belarús el 16 de octubre de 2004, justo antes del embargo. Este vuelo continuó hasta Lomé, Togo y estaba vinculado a la compañía Darkwood (ver el estudio de caso uno a continuación)."	1
":: Proporcionar una perspectiva integral y garantizar que los esfuerzos de seguridad y desarrollo a nivel nacional estén dirigidos a abordar las causas profundas del conflicto."	1
"Los avances respecto de la solicitud del Presidente Kabila de que la MONUSCO ayude a entrenar, equipar y guarnecer a 20 unidades de policía, o a equipar tres batallones de policía militar, siguen siendo limitados debido a la falta de apoyo complementario de los donantes para proporcionar el equipo básico necesario (véase S/ 2010/164)."	1
"La inclusión financiera tiene múltiples propósitos, tanto para reducir el flujo de dinero no regulado como para aumentar la capacidad de las autoridades encargadas de hacer cumplir la ley y de los organismos reguladores nacionales para &quot;seguir el dinero&quot;."	0
