"en_ar_GOOGLE"	"MatConf"
"القرار 1923 (2010)، الفقرة الرابعة من الديباجة."	0
"وقد أعربت آليات حقوق الإنسان التابعة للأمم المتحدة، على سبيل المثال، عن قلقها إزاء الخطوات التي اتخذتها بعض الدول للحد من أنشطة جماعات دينية معينة أو أعضائها، وفي بعض الحالات تجريمها."	0
":: مكتب تنسيق الشؤون الإنسانية، &quot;البقاء والإنجاز: الممارسات الجيدة للعاملين في المجال الإنساني في البيئات الأمنية المعقدة&quot; (2011). ويحدد هذا التقرير بيئة العمل المتزايدة الصعوبة للعاملين في المجال الإنساني، ويقدم توصيات بشأن استجابات السياسات ومراجع للوثائق القانونية ذات الصلة."	0
"وفي حالات أخرى، يتم تقديم الوساطة ومساعدة الأطراف على فهم مزاياها."	0
"وفي الصومال، ومنذ بداية عام 2007، أعلنت حركة الشباب، وهي غير مدرجة في القائمة، مسؤوليتها عن العديد من التفجيرات والهجمات الانتحارية التي تتبع ممارسات الجماعات المرتبطة بتنظيم القاعدة في العراق أو أفغانستان."	1
"الحالة في تيمور الشرقية (انظر S/11593/Add.50 و 51؛ و S/11935/Add.15 و 16؛ و S/1999/25/Add.17، 22، 25، 30، 33-36، 42 و 50)"	0
"ولا تفصل هذه الدول بالضرورة الإجراءات المتخذة ضد المدرجين في القائمة عن الإجراءات المتخذة بشكل عام ضد جميع من تعتبرهم إرهابيين."	1
"وبناء على ذلك، تم انتشال 317 مجموعة من الرفات من الأراضي العراقية. تم التعرف على رفات 232 أسير حرب كويتي عثر عليهم في الأراضي العراقية (تم التعرف على أربعة أسرى آخرين في موقع دفن صبحان في الكويت). للحصول على معلومات."	1
"ومع ذلك، فإن توقعات أرباح Geosonda لا تأخذ في الاعتبار تكاليف التمويل المحتملة لشركة Geosonda."	0
"8. في غياب أي اعتراض من المجلس، أنوي المضي قدمًا على النحو المبين أعلاه."	0
"وبعد إجراء كل التحليلات والمناقشات للحقائق التي جمعناها، توصلنا إلى استنتاج مفاده أنه على الأرجح انفجار فوق الأرض."	1
"شهادة المستخدم النهائي قائمة حكومة ليبيريا"	0
"رسالة مؤرخة 17 أيار/مايو 2004 موجهة إلى رئيس مجلس الأمن من الممثل الدائم لليمن لدى الأمم المتحدة (S/2004/393)."	0
"وزارت البعثة بعض هذه المناطق وشعرت بالألم عندما شاهدت منازل مدمرة وسيارات محترقة وترك الناس في حالة من الفقر المدقع."	1
"إن قرار وزارة العدل الذي يخفف هذا الشرط لتسجيل شكاوى الاغتصاب ليس معروفاً لدى معظم وكالات إنفاذ القانون في دارفور."	0
"ويوجد اثنان من المشتبه بهم في الهجوم محتجزين في السجن الذي تم بناؤه في إطار برنامج الجرائم البحرية التابع لمكتب الأمم المتحدة المعني بالمخدرات والجريمة."	1
"وأثناء اجتماعاتها مع الرئيس غباغبو ووزيري الدفاع والأمن الداخلي، أُبلغت اللجنة بأن قرار تعبئة القوات المسلحة الوطنية كان يهدف إلى إخماد المظاهرة ومنع تنظيمها."	1
"وبعبارة أخرى، ينظر الضحايا إلى المهاجمين على أنهم أشخاص ينتمون إلى جماعة مختلفة ومعادية."	1
"وتفيد التقارير بأن أعمال التدمير الوحشية، التي تتجاوز بكثير أي ضرورة عسكرية، قد ارتكبت على يد القوات الحكومية في معظمها."	1
"وقد أحرزت الدول تقدما جيدا في إنشاء أنظمة لمكافحة غسل الأموال/مكافحة تمويل الإرهاب، ولكن هناك حاجة إلى مزيد من التعاون الإقليمي على المستوى العملي."	0
"أ- الأشخاص قيد المحاكمة حتى 16 مايو 2013"	0
"30 - وتشمل المخاطر المحتملة التي قد تعترض جلب الأطراف غير الموقعة إلى طاولة المفاوضات إصرار الأطراف على فرض شروط مسبقة غير واقعية للمفاوضات. وهناك خطر آخر يتمثل في تعنت الأطراف تجاه المفاوضات وأثناء المفاوضات. ويمكن التخفيف من حدة هذه المخاطر من خلال اتخاذ مواقف موحدة في صفوف المجتمع الدولي فيما يتعلق بعملية السلام والحفاظ على حوار وثيق مع الأطراف. وهناك خطر آخر يتمثل في إنشاء مبادرات موازية لعملية السلام من قبل الشركاء الإقليميين و/أو الدوليين، مما يؤدي إلى تقويض هذا العنصر من الإطار."	0
"وعلى سبيل المثال، أُبلغت اللجنة أنه أثناء الهجوم على كتم في شمال دارفور في 1 آب/أغسطس 2003، هاجم المتمردون المحكمة الجنائية ومنازل القضاة، ونهبوا محتوياتها."	1
"رسالة مؤرخة في 11 تشرين الأول/أكتوبر 1999 من رئيس لجنة مجلس الأمن المنشأة بموجب قرار مجلس الأمن رقم 864 (1993) بشأن"	0
"وكل هذا يتطلب معركة حازمة للغاية ضد الجهات الفاعلة غير الرسمية الراسخة، التي يشكل وجودها تهديدا وعقبة أمام الممارسة الكاملة لسيادة الدولة الأفغانية."	0
"وتمكن خبراء الطب الشرعي التابعون للجنة من التحقق من أن بعض العسكريين دفنوا في الخنادق التي كانت موجودة حول المعسكر، وأن جميع المدنيين دفنوا في مقابر متعددة في مقبرة البلدة."	1
"في الجلسة 4132، المعقودة كجلسة خاصة يوم 25 نيسان/أبريل 2000، نظر مجلس الأمن في الحالة المتعلقة بجمهورية الكونغو الديمقراطية."	0
"يتم إجراء جرد للسجلات مرة واحدة في السنة."	0
"إن مجلس جامعة الدول العربية على المستوى الوزاري،"	0
"129 - واللجنة مقتنعة بأن أوان كياك ورجاله متورطون في جرائم ضد الأشخاص والحياة عند حاجز الطريق الذي أقيم بالقرب من ميركادو لاما بعد ظهر يوم 25 أيار/مايو، كما هو موضح في الفقرة 87 أعلاه."	1
"وبالإضافة إلى ذلك، فبينما أعرب الضحايا في كثير من الأحيان عن عدم ثقتهم في قدرة الحكومة واستعدادها لحمايتهم، كثيرا ما يُستشهد بالشرطة باعتبارها استثناء لهذا الاتجاه."	1
"27 - يشير إلى قراره الذي يقضي بأن الأفراد والكيانات الذين يطلبون رفع أسمائهم من القائمة دون رعاية دولة عضو يحق لهم تقديم هذه الطلبات إلى آلية جهة التنسيق المنشأة بموجب القرار 1730 (2006)؛"	0
"محطة سي إن إن الصحفي البريطاني دومينيك روبرتسون - بتاريخ 8 كانون الثاني/يناير 2012"	0
"وكان أحد المعتقلين هو السائق والحارس الشخصي لماجد حمدان، شقيق مصطفى حمدان، الذي يدير شركة يقال إنها توفر الأمن لفندق سان جورج."	1
"35 - ومن المتوخى أن يُعرض مشروع القانون المتعلق بالنظام الانتخابي على مستوى المقاطعات على البرلمان في الأسابيع المقبلة."	0
"ويدعو الأمين العام للأمم المتحدة إلى مواصلة مساعيه الحميدة واستكشاف المزيد من الآليات الدبلوماسية رفيعة المستوى، عند الاقتضاء، لتسهيل تعزيز الحوار بين الأطراف المعنية، بما في ذلك بشأن الأسباب الكامنة وراء الصراع."	0
"ويحقق الفريق كذلك في الدعم المالي المقدم إلى تحالف القوى الديمقراطية والروابط المحتملة مع حركة الشباب."	0
"5. تمت الإجابة على هذا السؤال في الفقرة 1."	0
"47 - واستنادا إلى الروايات الواردة من شهود عيان، وكما هو مبين في البيانات العامة التي أدلى بها المدير العام للشرطة، كانت قوات الأمن قد تمركزت بالفعل في الصباح الباكر من يوم 25 آذار/مارس في عدة مناطق رئيسية في أبيدجان، وهي أبوبو، وأدجامي، ويوبوغون، أنياما وكوماسي."	1
"وكان لجميع هذه التطورات أثر ضار على التقدم والنتائج المحرزة فيما يتعلق بالسلام والأمن والمصالحة والاستقرار بشكل عام."	1
"63 - وتحقيقا لهذه الغاية، قد يرغب مجلس الأمن في النظر في اتخاذ إجراءات صارمة ضد أولئك الذين يحاولون عرقلة تنفيذ هذه الأحكام وغيرها من الأحكام الرئيسية في اتفاق بريتوريا، ولا سيما من خلال فرض الجزاءات المحددة الهدف المنصوص عليها في قرار مجلس الأمن 1572 ( 2004)."	1
"وفي وادي الحجام سرقوا أسلحة من الشرطة."	1
"وقد سلم السيد برالو، الذي اتهمته المحكمة الدولية ليوغوسلافيا السابقة بارتكاب جرائم حرب، نفسه في 10 تشرين الثاني/نوفمبر وتم نقله إلى لاهاي في 11 تشرين الثاني/نوفمبر 2004."	0
"20 - وفي هذا الصدد، من المهم أن يشجع مجلس الأمن، في قراره 1963 (2010)، المديرية التنفيذية للجنة مكافحة الإرهاب على أن تناقش مع الدول الأعضاء، بموافقتها، إمكانية وضع خطة وطنية شاملة ومتكاملة لمكافحة الإرهاب. استراتيجيات الإرهاب التي تتضمن الاهتمام بالعوامل المؤدية إلى الأنشطة الإرهابية، وفقا لالتزاماتها بموجب القانون الدولي. ومن الأمور ذات الصلة أيضا تأكيد المجلس في قراره 1963 (2010) على الدور الذي يمكن أن تؤديه المنظمات الإقليمية ودون الإقليمية في مكافحة الإرهاب، ولا سيما من خلال تعزيز قدرات الدول الأعضاء على التنفيذ الكامل للقرار 1373 (2001) وتيسير عملية مكافحة الإرهاب. تقديم المساعدة التقنية."	0
"وكانت التدابير التي اتخذتها الحكومة حتى الآن لمعالجة الأزمة غير كافية وغير فعالة على الإطلاق، مما ساهم في خلق مناخ يكاد يكون شبه كامل من الإفلات من العقاب على انتهاكات حقوق الإنسان في دارفور."	1
"واتخذت الحكومة الترتيبات اللازمة لهذا الغرض."	0
"ولم يتحسن إجمالي إمدادات الطاقة على مستوى النظام، وانخفضت الموثوقية الإجمالية، بسبب التدهور المستمر وزيادة الطلب على الحمل الأقصى خلال أشهر الصيف."	0
"وبالإضافة إلى ذلك، ووفقاً للجنة الدولية للصليب الأحمر، لا تزال هناك 3476 حالة من حالات المفقودين من كوسوفو دون حل، منهم حوالي 600 شخص ينتمون إلى العرق الصربي والغجر."	1
"العديد من ضحايا الهجمات في نفس المنطقة، الذين عرفوا مهاجميهم بأنهم من الجنجويد، وصفوا للجنة المهاجمين الذين كانوا يرتدون نفس الزي الرسمي، ويستخدمون نفس الانتشار أثناء الهجوم ويستخدمون نفس الأسلحة التي تستخدمها قوات الدفاع الشعبي المحلية."	1
"وذكرت الضحية أنها تعرف 19 من النساء اللاتي تعرضن للاغتصاب ولكن هناك الكثير غيرهن. وأعربت عن اعتقادها أن هناك حوالي 50 في المجموع."	1
"3.2.4 اتفاقيات المساعدة القانونية المتبادلة"	0
"ومن بين القتلى: 4 مدرسين، 1 طبيب، 1 ممرض، 3 طلاب جامعيين، 1 مهندس، 1 رياضي، 1 محامي، 1 ناشط إعلامي، 1 سيدة و2 فردين من نفس العائلة."	1
"وقد رفض اعتقال علي كوشيب وأحمد هارون."	0
"206 ـ وبعد دراسة الملف عن كثب، يمكن للجنة أن تسلط الضوء على النقاط التالية:"	0
"علاوة على ذلك، حافظت حركة طالبان على قدرتها على استيراد الأسلحة والعتاد والقوى العاملة، ويكمن مفتاح النجاح العسكري في تحييد خطوط إمدادها وحرمانها من المناطق الآمنة حيث يمكن لمقاتليها التعافي بين العمليات وتدريب المجندين الجدد."	1
"وفي العقد الذي انقضى منذ هجوم عام 2003 في بغداد، تضاعفت الخسائر في صفوف عمال الإغاثة ثلاث مرات، لتصل إلى أكثر من 100 حالة وفاة سنوياً."	1
"للامتثال للمتطلبات المذكورة أعلاه، يجب على المقاول إنشاء وتطبيق نظام الرقابة الداخلية وإدارة التجارة في السلع الاستراتيجية لمساعدته على إدارة كل معاملة."	0
"تظهر الأبحاث أنه عندما لا تؤدي التدخلات الخارجية في الصراعات الداخلية إلى نصر عسكري سريع، فمن المرجح أن تجعل الصراعات الداخلية تستمر لفترة أطول."	1
"ثالثا. التعاون مع المنظمات الإقليمية وإنشاء نظام للرصد"	0
"في البند 15.ب. &quot;الطاولة العارية&quot; تعني طاولة مسطحة، أو سطح، بدون تركيبات أو تركيبات."	0
"وفي وقت لاحق، قام المتمردون بإلقاء القبض على قائد للقوات الجوية واحتجزوه لمدة ثلاثة أشهر تقريبًا."	1
"وكانت مواصفات أجهزة الكمبيوتر منخفضة للغاية (486-DX)، وكان 8 في المائة منها فقط مزودًا بقدرات الوسائط المتعددة (قرص مضغوط)، مما يجعلها غير فعالة فعليًا في البيئة التعليمية."	0
"65 - وفي أواخر عام 2007، بدأت الإدارة الإقليمية في جوهر (شبيلي الوسطى) عملية تسريح على نطاق صغير."	0
"على الرغم من التقدم الملحوظ، لا تزال البيئة السياسية والأمنية والاقتصادية المعقدة تشكل تحديات هائلة للقادة المنتخبين المكلفين بتطبيع بلدنا."	0
"قُتل ستة رجال ودُفنوا في قبور فردية."	1
"23 - وواصلت إحدى الدول جهود مكافحة التطرف بين الجماعات المسلحة ودعمت إنتاج هذه الجماعات لمنشورات تتصدى للإيديولوجية المتطرفة. وقد تم توزيع هذه المنشورات، بما فيها المنشور الذي ينكر تنظيم القاعدة، على الصعيد الدولي، بما في ذلك على مواقع الإنترنت."	0
"24 - تعتمد جميع دول المنطقة دون الإقليمية اقتصاداتها على النقد، مما يزيد من خطر حدوث تمويل للإرهاب عن طريق النقل المادي عبر الحدود للعملات وغيرها من الصكوك لحاملها، والتحويلات غير الرسمية للأموال والقيمة من خلال نظم التحويلات البديلة."	1
"وقيل لي فيما بعد أن والدي وأخي الأصغر قد قُتلا. كما قُتل أربعة أشخاص آخرين."	1
"وأفاد وكيل الأمين العام كذلك أن أعمال العنف وانتهاكات حقوق الإنسان تتواصل يوميا. وشمل ذلك استخدام التعذيب والقتل والاغتصاب والاستعباد من قبل تنظيم الدولة الإسلامية، والعقوبات والهجمات على الخدمات المدنية من قبل جماعات المعارضة بما في ذلك الجماعات الإرهابية المحددة، والهجمات الجوية، بما في ذلك البراميل المتفجرة، من قبل الحكومة ضد المناطق المدنية ومخيمات النازحين داخليا والأماكن العامة. المرافق المدنية."	1
":: النظر في كيفية تأثير العدد غير المسبوق من الأزمات العنيفة على التشرد وحقوق النساء والفتيات وحمايتهن، مع الإشارة على وجه الخصوص إلى الكيفية التي يسهم بها التهديد المستمر الناجم عن التطرف العنيف في التشرد وفي الانتهاكات الجسيمة التي تعاني منها النساء والفتيات"	1
"552 - يتضح من عرض الانتهاكات المبينة في الجزء الأول من هذا التقرير أن الانتهاكات الخطيرة لحقوق الإنسان والقانون الإنساني قد ارتكبت على نطاق واسع من قبل القوات الحكومية أو الميليشيات الخاضعة لسيطرة الحكومة."	1
"50- وحتى خلال أسوأ فترات المجاعة الجماعية، أعاقت الدولة إيصال المعونة الغذائية بفرض شروط لا تستند إلى اعتبارات إنسانية."	1
"وتشمل التدابير الأخرى التي ساهمت في استقطاب المجموعتين الصراع الذي دار بين عامي 1987 و1989 حول الوصول إلى المراعي ومصادر المياه بين البدو من أصل عربي وقبيلة الفور المستقرة."	1
"&quot;ويدرك مجلس الأمن كذلك أن المنظمات الإقليمية ودون الإقليمية في وضع يسمح لها بفهم الأسباب الجذرية للعديد من الصراعات وغيرها من التحديات الأمنية القريبة منها، والتأثير على منع نشوبها أو حلها، نظرا لمعرفتها بالمنطقة."	0
"عام في 6 يوليو 2010، كان لدى بعثة الاتحاد الأوروبي 2746 موظفًا (1633 موظفًا دوليًا و1100 موظفًا محليًا)."	0
"وقد أنشأت خمس منها ولاية قضائية مناسبة للجرائم ذات الصلة في تشريعاتها."	0
" حظر العنف ضد الحياة والأشخاص، ولا سيما القتل والتشويه والمعاملة القاسية والتعذيب. الاختفاء القسري؛ والاعتداء على الكرامة الشخصية؛ والاغتصاب، والاستعباد الجنسي، والدعارة القسرية، والحمل القسري، والتعقيم القسري، وأي شكل آخر من أشكال العنف الجنسي."	0
"أقل من 5 كجم ولكن أكثر من 1 كجم"	0
"وقد دفعها إلى القيام بذلك الحاجة إلى ضمان أن تظل الإجراءات التي يتخذها مجلس الأمن ضد تنظيم القاعدة وحركة الطالبان ذات صلة بالتهديد وأن أهداف الجزاءات محددة بشكل جيد بما فيه الكفاية للسماح للدول الأعضاء باتخاذ الإجراء المطلوب ضدهم."	1
"طوال العام الماضي، استهدف ما لا يقل عن 94 في المائة من عمليات مكافحة الإرهاب المزعومة التي قام بها النظام السوري والبالغ عددها 982 عملية، قوات المعارضة المعتدلة."	1
"28. بعد وقت قصير من 1 مارس 2009:"	0
":: إعادة بناء أعمال السيد الحريري ومكان وجوده قبل الانفجار"	1
"تشعر باكستان بقلق بالغ إزاء الاستنتاج الذي خلص إليه التقرير بأن التحديات الإنسانية والاقتصادية التي تواجه منطقة الساحل قد تفاقمت بسبب تداعيات الأزمة الليبية."	0
"وندعو السلطة الفلسطينية إلى بذل كل ما في وسعها لوقف تلك الهجمات."	0
"وتشير التحقيقات التي أجرتها بعثة الأمم المتحدة لتحقيق الاستقرار في هايتي والشرطة الوطنية الهايتية في عملية الاختطاف والقتل اللاحق إلى أن الجريمة كانت ذات دوافع سياسية، لكنها لم تتمكن من تحديد المسؤولية بشكل قاطع."	1
"10- وجود حسابات غير متناسبة مع الأنشطة التجارية وإجراء تحويلات بين تلك الحسابات. إجراء معاملات دون أغراض تجارية واضحة، ودفع مبالغ لأشخاص ليس لديهم علاقة مفتوحة مع الشخص أو الشركة المعنية."	0
"جبل مون، غرب دارفور، أكتوبر 2006"	0
"وطلب أعضاء مجلس الأمن أيضا من رئيس المجلس أن ينقل إلى الممثل الدائم لجمهورية الكونغو الديمقراطية قلقهم إزاء طرد مدير مكتب الأمم المتحدة المشترك لحقوق الإنسان وأن يدعو الحكومة إلى مواصلة المشاركة في مكافحة الإفلات من العقاب وفي تعزيز احترام حقوق الإنسان وسيادة القانون."	0
"وستركز الدراسة أيضًا على الاستراتيجيات المحتملة لضمان التحاق 30 في المائة من الأطفال غير الملتحقين حاليًا بالمدارس."	0
"العقارات (9,360,486 ريال سعودي)"	0
"كما أعرب المجلس عن أسفه لاعتماد جمعية كوسوفو للقرار المذكور، واتفق مع الممثل الخاص في أن مثل هذه القرارات والمقررات التي اتخذتها الجمعية بشأن مسائل لا تدخل في مجال اختصاصها، باطلة وباطلة."	0
"تم تقديم التقرير إلى لجنة مجلس الأمن المنشأة عملا بالقرار 1267 (1999) بشأن تنظيم القاعدة وحركة الطالبان وما يرتبط بهما من أفراد وكيانات في 22 شباط/فبراير 2011 وفقا لقرار مجلس الأمن 1904 (2009)، وينظر فيه حاليا من قبل اللجنة."	0
"وإذا أصبحت أفغانستان أقل جاذبية من حيث الأهداف بالنسبة للجماعات المسلحة، فقد تعيد تركيز جهودها على بلدانها أو على بلدان أخرى."	1
"S/PRST/2013/2 (2013)، إثبات المفهوم، الفقرة. 15"	0
"14 - وستعزز المديرية التنفيذية تعاونها مع المنظمات الدولية والإقليمية ودون الإقليمية في جميع أنحاء العالم لمساعدتها في إعداد و/أو تنفيذ خطط العمل ذات الصلة لمكافحة الإرهاب وإشراكها بشكل مباشر أكثر في معالجة احتياجات الدول. احتياجات بناء القدرات، على النحو الذي حددته اللجنة من خلال تقييمات التنفيذ الأولية والزيارات القطرية."	0
"وقد لاحظ مراقبو منظمة الأمن والتعاون في أوروبا استمرار القتال في العديد من المواقع في منطقتي دونيتسك ولوغانسك، حيث غالبًا ما أصاب القصف المدفعي وقذائف الهاون المناطق السكنية، مما تسبب في سقوط ضحايا بين السكان المدنيين."	1
"19. لا تمتلك المكاتب القنصلية &quot;قواعد بيانات مرجعية&quot; تتضمن القائمة الموحدة."	0
"يقوم البرنامج بجمع معلومات على المستوى الوطني عن جميع الأشخاص الذين تم القبض عليهم أو المشتبه في تورطهم في عمليات احتيال مصرفية أو بطاقات ائتمان منخفضة المستوى، أو جرائم تتعلق بوثائق السفر."	0
"وترتكز هذه القدرات على عقيدة/رؤية أساسية ويُنظر إليها على أنها مستدامة على المستوى الوطني على المدى الطويل."	0
"أما العامل الثالث فهو الحضور الضعيف للشرطة. أما العامل الرابع فهو تدخل الجهات الأجنبية في الوضع في دارفور."	1
"ولم تتمكن الشبكة السورية لحقوق الإنسان من توثيق هذه الحالات بشكل كامل، حيث أنها محظورة وملاحقة من قبل قوات النظام والمجموعات المتطرفة."	1
"ويوجد في سيراليون الآن 49 صحيفة يومية و39 محطة إذاعية، 32 منها مملوكة للقطاع الخاص."	0
"وتظهر الهجمات المتكررة على الدبلوماسيين الدوليين في بنغازي وطرابلس مثل هذا الوجود."	1
"وبينما استهدفت الغارات الجوية للنظام المناطق المدنية، فرضت القوات المسلحة السورية حصاراً على مدن بأكملها."	1
"تركز هذه الإستراتيجية على كيفية توجيه دفاعات الدولة ضد الإرهاب لحماية البنى التحتية الحيوية والمواطنين، وكيف سترد الدولة على هجوم إرهابي بهدف التخفيف من آثار مثل هذا الحادث، ومساعدة الضحايا، واستعادة النظام العام. ."	1
"وذلك يوم الخميس 15 يوليو 2010 الساعة 10 صباحا"	0
"وفي حوالي الساعة الخامسة مساء من نفس اليوم، لاحظ شهود من أنكا وجود ما بين 300 إلى 400 من الجنجويد سيرًا على الأقدام، و100 آخرين من الجنجويد يمتطون الجمال والخيول، وهم يتقدمون نحو أنكا من اتجاه باري."	1
"الإجراءات التي تتخذها الدول في حوض نهر مانو"	0
"يهيب بجميع أطراف النزاع المسلح أن تحترم الطابع المدني والإنساني لمخيمات ومستوطنات اللاجئين، وأن تأخذ في الاعتبار الاحتياجات الخاصة للنساء والفتيات، بما في ذلك في تصميمها."	0
"أما اشتراط أن يكون الهجوم &quot;منهجيا&quot; فيتطلب طبيعة منظمة للأفعال وعدم احتمال حدوثها عشوائيا."	1
"105 - لم تبلغ أي دولة اللجنة عن أي محاولة لخرق حظر الأسلحة، لكن الفريق لاحظ عدة حالات يكون فيها التنفيذ الفعال لحظر الأسلحة معقدا بسبب عوامل مثل وجود كيانات مرتبطة بتنظيم القاعدة في مرحلة ما بعد الحرب العالمية الثانية. منطقة الصراع أو في المناطق الخارجة عن سيطرة الحكومة، على سبيل المثال في الصومال وأفغانستان."	1
"وبالإضافة إلى ذلك، لا تزال المنطقة دون الإقليمية تواجه تحديات تتعلق بإنفاذ القانون وسيادة القانون واحترام حقوق الإنسان."	1
"وتتحمل البلاد المخالفات الفظيعة للحرب."	1
"وفي هذا الصدد، أرفق طيه البيان الصادر عن تلك الجلسة (انظر المرفق)."	0
"ومن أجل تسمية أشخاص معينين كمرتكبين مشتبه بهم، من الضروري تحديد الجرائم الدولية التي قد يتحملون المسؤولية عنها."	1
"69 - ويدخل تقليص حجم البعثة الآن عامه الثالث."	0
"وكما هو منصوص عليه في السوابق القضائية ذات الصلة، فإن المسؤولية عن جريمة غير تلك المتفق عليها في الخطة المشتركة لا تنشأ إلا إذا كان من المتوقع، في ظل ظروف القضية، أن يرتكب مثل هذه الجريمة فرد أو آخر من أعضاء الجماعة قامت المجموعة والمتهم بتحمل هذه المخاطرة عن طيب خاطر."	1
"1. حققت الجماعات التابعة لتنظيم القاعدة مكاسب في شمال مالي في عام 2012، مما أدى إلى أزمة سياسية وتدخل دولي."	1
"3. يقرر إبقاء المسألة قيد نظره."	0
"وقد أدت النزاعات العرقية والحدودية التي لم يتم حلها إلى صراعات تقوض الجهود الرامية إلى تطوير استجابة إقليمية متماسكة لمكافحة الإرهاب."	0
"وكما يظهر من ضميمة هذه الرسالة، كانت قوات النظام وحشية بشكل خاص في مدينة الرقة، حيث استغلت غطاء الضربات الجوية التي قادتها الولايات المتحدة على داعش لذبح المدنيين الأبرياء على نطاق غير مسبوق."	1
"وتبلغ ميزانية عام 2010 حوالي 637 مليون دولار."	0
"الأمين العام الأسبق لنادي الحقوقيين السنغاليين."	0
"ولا يزال مجهولا من يقف وراء الهجوم."	1
"وهناك عوامل عديدة تعمل ضدهم، ولكن إذا نجحوا فإن التهديد الإرهابي سوف يتزايد أكثر فأكثر."	1
"تحرك الفريق من فندق قصر نينوى في الساعة التاسعة صباحا ووصل إلى شركة غاز الشمال التابعة لوزارة النفط في محافظة التأميم."	0
"وتتورط هذه الجماعات المسلحة في أنشطة إجرامية، بما في ذلك الاستغلال غير المشروع للموارد الطبيعية، والاتجار بالأسلحة والذخيرة، والتهريب، وفرض الضرائب غير القانونية."	1
"ب. التزامات دول المنطقة"	0
"&quot;ويدرك مجلس الأمن أن الإرهاب لن يُهزم بالقوة العسكرية وتدابير إنفاذ القانون والعمليات الاستخباراتية وحدها، ويشدد على ضرورة معالجة الظروف المؤدية إلى انتشار الإرهاب، على النحو المبين في الركيزة الأولى من خطة الأمم المتحدة لمكافحة الإرهاب على الصعيد العالمي. - استراتيجية الإرهاب (A/RES/60/288)، ويؤكد من جديد الحاجة إلى معالجة العوامل التي تدفع إلى التجنيد والتطرف الذي يؤدي إلى الإرهاب، ويدرك علاوة على ذلك أن هناك حاجة إلى نهج شامل لهزيمة الإرهاب يشمل العمل الوطني والإقليمي ودون الإقليمي والمتعدد الأطراف."	1
"ويوجد حالياً ما لا يقل عن 70 عضواً رئيسياً في المؤتمر الشعبي محتجزين دون تهمة أو محاكمة، وقد فر عدد منهم من السودان إلى المنفى."	1
"وقُتل بعض جنود الحكومة بإجراءات موجزة."	1
"وكخطوة أولى، طلبت من السيد فان فالسوم إقامة اتصالات مع الطرفين والدول المجاورة للتأكد من وجهات نظرهما بشأن كيفية المضي قدما."	0
"وظهر الجنجويد في بعض الحوادث وهم يساهمون في التدمير، لا سيما من خلال إلحاق الأذى بالسكان المدنيين ومن خلال عمليات النهب واسعة النطاق أثناء المعركة أو بعدها."	1
"وبالإضافة إلى ذلك، يؤكد المجلس من جديد دعوته إلى تعميم مراعاة المنظور الجنساني على نطاق أوسع في جميع عمليات حفظ السلام، ويرحب بسياسات عمليات الأمم المتحدة لحفظ السلام الرامية إلى تعزيز وحماية حقوق المرأة ومراعاة المنظور الجنساني على النحو المنصوص عليه في القرار 1325 (2000)."	0
"12- يقرر إبقاء المسألة قيد نظره."	0
"تنفيذ سياسة التوازن بين الجنسين من خلال نظام مراقبة لضمان تحقيق هدف 50-50."	0
"29- يقرر إبقاء المسألة قيد نظره."	0
"ويشارك فريق الأمم المتحدة القطري حاليا في حوار لاستعراض خطة العمل، بما في ذلك 168 مشروعا، ولمواصلة إضفاء الطابع المؤسسي على التخطيط الإنمائي، بما في ذلك النهج المجتمعية مثل آلية المصالحة والتعايش السلمي وبرمجة الحد من الصراعات التي يقودها برنامج الأمم المتحدة الإنمائي."	0
"6 - بدأ تسليط الضوء على العلاقة بين الجريمة عبر الحدود والإرهاب في أعقاب التفجيرات التي قام بها تنظيم القاعدة لسفارتي الولايات المتحدة في جمهورية تنزانيا المتحدة وكينيا في عام 1998."	1
"أود أن أمنح مجلس النواب الثقة بشأن موقفنا بشأن هذه المسألة."	0
"2. الوضع في سيراليون."	0
"وذكّر الفريق أحمد المجلس بأن قادة القوات يقودون أكثر من 90 ألف جندي من أصل 105 آلاف جندي، وأن هذا العدد مرشح للنمو في الفترة المقبلة."	1
"1. مجلس الشراكة الأوروبية الأطلسية (EAPC)، 1992"	0
"تأخذ المناهج الدراسية في الاعتبار السمات الخاصة للتعليم الذي سيتم توفيره لمختلف المجموعات اللغوية والثقافية، وتؤكد على تنوع الثقافة الفنلندية الناجم عن الهجرة من ثقافات مختلفة."	0
"(ج) تشجيع الدول على تعزيز أمن الحدود عند نقاط الدخول من أجل منع الحركة غير القانونية للأشخاص والبضائع والأسلحة/المتفجرات عبر الحدود، فضلا عن النقل المادي عبر الحدود للعملة وغيرها من الصكوك لحاملها. أمريكا الجنوبية"	0
"وفي عام 1993، كانت تلك الرؤية ضبابية في أحسن الأحوال. في ذلك الوقت، كان من المستحيل تحديد أهداف نهائية تقترب من تلبية اهتمامات الشعبين."	0
"كما أن الحالة الاقتصادية المتدهورة بسرعة، والتي تفاقمت بسبب الصراع المستمر، هي أيضاً مدعاة للقلق."	1
"ثانيا. لجنة مجلس الأمن المنشأة عملا بالقرار 1160 (1998)"	0
"المقرر عقدها يوم الأربعاء، 17 أيار/مايو 2000، الساعة 10 صباحا"	0
