"en_es_TRANSFORMERS"	"VerCoop"
"También observaron que la mayor disponibilidad de información sobre los efectos perjudiciales de la piratería había dado lugar a cambios positivos en antiguos focos de piratería."	1
"Según la jurisprudencia internacional, la planificación implica que una o varias personas contemplan la concepción de la comisión de un delito en las fases preparatoria y ejecutoria."	0
"Sr. Musayev (Azerbaiyán) (habla en inglés): Ante todo, quisiera pedir disculpas por haber pedido la palabra de nuevo y pensamos que sería inapropiado y contraproducente pasar por alto las observaciones formuladas por el representante de Armenia y su intento de engañar al Consejo de Seguridad en silencio."	0
"El Secretario General y su Coordinador Especial para el Líbano han emitido declaraciones en las que condenan enérgicamente las acciones criminales de Fatah al-Islam como ataques contra la estabilidad y la soberanía del Líbano."	0
"12. Subraya que el TNP reconoce en el artículo IV el derecho inalienable de las Partes en el Tratado a desarrollar la investigación, la producción y la utilización de la energía nuclear con fines pacíficos sin discriminación y de conformidad con los artículos I y II, y recuerda en este contexto el artículo III del TNP y el artículo II del Estatuto del OIEA;"	1
"Observa que la abrumadora mayoría de los desplazados internos y otros grupos vulnerables en situaciones de conflicto armado son civiles y, como tales, tienen derecho a la protección que se brinda a los civiles en virtud del derecho internacional humanitario vigente."	0
"5. Mi reciente visita a la región del Sahel reforzó mi creencia en la importancia de considerar la paz, la seguridad, el desarrollo y los derechos humanos de manera interconectada."	1
"\"El Consejo de Seguridad espera con interés el informe del Grupo de Alto Nivel sobre la coherencia en todo el sistema de las Naciones Unidas en las esferas del desarrollo, la asistencia humanitaria y el medio ambiente, y espera que esto contribuya a garantizar un enfoque coordinado de las Naciones Unidas respecto de la mujer y la paz y la seguridad."	1
"h) Presentar al Consejo, por conducto del Comité, una reunión informativa de mitad de período dentro de los 90 días siguientes a su establecimiento;"	1
"c) Exhorta además a todas las partes enumeradas en los anexos del informe del Secretario General sobre los niños y los conflictos armados a que se ocupen de todas las demás violaciones y abusos cometidos contra los niños y asuman compromisos y medidas concretos a este respecto;"	1
"Su intención y capacidad para planificar ataques se pusieron de manifiesto en Argelia y el Níger en 2013."	0
":: Todas las transferencias deben justificarse y autorizarse por adelantado; esto también se aplica a los préstamos y las inversiones en el extranjero;"	0
"6.A.2.a.3. \"Conjuntos de plano focal\" calificados no espaciales...;"	0
"38. Alienta a todos los Estados Miembros, en particular a los Estados proponentes y a los Estados de residencia o nacionalidad, a que presenten al Comité información adicional de identificación y de otra índole, junto con documentación justificativa, sobre las personas, grupos, empresas y entidades incluidos en la Lista, incluida información actualizada sobre la situación operacional de las entidades, grupos y empresas incluidos en la Lista, el movimiento, el encarcelamiento o la muerte de las personas incluidas en la Lista y otros acontecimientos importantes, a medida que se disponga de esa información;"	1
"Los efectos negativos de la situación en Libia seguirán aumentando, lo que representa una amenaza sostenida para la paz y la estabilidad en la región, y China expresa su grave preocupación a este respecto."	0
"36. Las amenazas y la intimidación también impiden el acceso de los niños a las escuelas."	0
"2. La situación en el Oriente Medio (18 de julio de 1960; 30 de junio de 2011)."	0
"- El 23 de noviembre de 2014, aviones de combate del régimen lanzaron dos misiles contra la mezquita de Harwiel, en el barrio de Aradi, en Deir ez-Zor, que causaron daños a la mezquita y a las casas cercanas."	0
"Toma nota de la elaboración de la política de diligencia debida en materia de derechos humanos, alienta a [la Misión] a que la siga aplicando plenamente y pide al Secretario General que incluya los progresos realizados en la aplicación de la política en sus informes al Consejo;"	1
"Muchos Estados no están seguros de qué alternativa a un certificado de defunción podría satisfacer al Comité, y el Equipo recomienda que el Comité proporcione más orientación sobre lo que necesita para considerar la posibilidad de retirar a una persona de la Lista a causa de su fallecimiento."	1
"2. Congelación de activos financieros y económicos"	0
"Un Estado no ha establecido ni una estrategia de lucha contra el terrorismo ni las estructuras organizativas necesarias."	0
"8. Remisión a la Sala de Apelaciones"	0
"Comunicado de prensa emitido por el Gobierno de Eritrea sobre"	0
"En el contexto de la posible imposición de sanciones por violación y otros actos de violencia sexual, el Consejo ha pedido a las misiones y órganos pertinentes de las Naciones Unidas que compartan toda la información pertinente con los comités de sanciones pertinentes del Consejo de Seguridad."	0
"No existen sistemas alternativos de transferencia de divisas."	0
"Monto obtenido de la venta de equipo y materiales diversos"	0
"La Comisión también ha establecido que las fuerzas armadas del Gobierno, el aparato de seguridad del Estado y los servicios de inteligencia militar son responsables del confinamiento y la detención ilegales de civiles."	0
"El Comité también mantuvo un intercambio de opiniones sobre tres propuestas de designación presentadas por un Estado Miembro el 31 de octubre."	1
"En julio de 2005, el 93% de los detenidos se encontraban en prisión preventiva, y la cifra podría ser aún mayor."	0
"Reafirmando la necesidad de combatir por todos los medios, de conformidad con la Carta de las Naciones Unidas y el derecho internacional, incluidos los derechos humanos, el derecho de los refugiados y el derecho humanitario aplicables, las amenazas a la paz y la seguridad internacionales causadas por actos terroristas, destacando a este respecto la importante función que desempeñan las Naciones Unidas en la dirección y coordinación de esa labor,"	1
"El Representante Especial destacó los importantes progresos políticos, en particular en el proceso de formación del Estado, y acogió con beneplácito el proceso en curso de reconciliación y establecimiento de administraciones provisionales."	1
"El programa no se aplicará a las personas consideradas delincuentes o terroristas internacionales, como los miembros de Al-Qaida."	0
"m) Estudiar la naturaleza cambiante de la amenaza de Al-Qaida y los talibanes y las mejores medidas para hacerle frente, e informar al Comité al respecto, incluso mediante el establecimiento de un diálogo con los estudiosos y los órganos académicos pertinentes, en consulta con el Comité;"	1
"Otro problema en curso es el estancamiento político dentro del Parlamento Federal de Transición."	0
"5. Pide al Grupo de Supervisión que informe al Comité establecido en virtud de la resolución 1267 (1999), incluso mediante reuniones informativas con expertos del mecanismo de vigilancia sobre la labor del mecanismo de vigilancia establecido en el párrafo 3 supra, y pide también al Equipo de Apoyo a la Aplicación de las Sanciones que informe por lo menos una vez al mes al Grupo de Supervisión;"	1
"17. La situación en la región de los Grandes Lagos (1 de noviembre de 1996; 25 de julio de 2013)."	0
"Exhorta a todas las partes en conflicto armado en el [país afectado], incluidos los elementos [de grupos armados específicos], a que emitan órdenes claras contra la violencia sexual, y exhorta además a esas partes a que asuman y cumplan compromisos concretos sobre la investigación oportuna de los presuntos abusos a fin de que los autores rindan cuentas de sus actos, de conformidad con su resolución 1960 (2010), y faciliten el acceso inmediato de las víctimas de violencia sexual a los servicios disponibles;"	1
"En el caso de los 22 jeeps, los procedimientos estándar se retiraron rápidamente."	0
"Se trata de indicadores cuantitativos y cualitativos tales como:"	0
"Aunque el Comité tiene la intención de abordar la cuestión de la cooperación con las organizaciones internacionales y regionales pertinentes a fondo en abril de 2007, apoyó la recomendación del Equipo de Vigilancia de invitar, caso por caso, a representantes de esas organizaciones a reunirse con el Comité para un intercambio de opiniones mutuamente beneficioso."	1
"484. En las conversaciones con la Comisión sobre la metodología de los comités de violación, se hizo mucho hincapié en la amplia difusión del mandato de los comités."	1
"Kosovo también tiene recursos naturales valiosos y no explotados, en particular reservas de lignito y otras reservas mineras, así como un importante potencial agrícola."	0
"b) Colaborar con los Estados y la Subdivisión de Prevención del Terrorismo de la Oficina de las Naciones Unidas contra la Droga y el Delito para promover las mejores prácticas y facilitar el fomento de la capacidad y la capacitación de los miembros del poder judicial, los organismos encargados de hacer cumplir la ley y otros funcionarios públicos pertinentes en los procedimientos para solicitar y prestar asistencia en materia de investigaciones penales, asistencia judicial recíproca y extradición;"	1
"Que se celebrará el lunes 13 de septiembre de 2010, a las 10.10 horas"	0
"Por último, es preciso abordar la cuestión de las circunstancias en que una operación de mantenimiento de la paz está autorizada a utilizar la fuerza, que van desde la legítima defensa hasta la imposición de la paz y el mantenimiento de la paz sólido, y la manera en que se ajusta a la ejecución del mandato de protección de los civiles de la operación."	1
"El compromiso de la comunidad internacional de luchar contra el terrorismo y la determinación de erradicarlo se han demostrado principalmente mediante la adopción de varios instrumentos jurídicos y el establecimiento de instituciones especializadas."	0
"Decide que todos los Estados adopten las medidas necesarias para impedir la venta o el suministro a [el Estado afectado], por sus nacionales o desde su territorio o utilizando buques o aeronaves de su pabellón, de armas y material conexo de todo tipo, incluidas armas y municiones, vehículos y equipo militares, equipo paramilitar y piezas de repuesto para los mencionados artículos, procedan o no de sus territorios."	1
"En la 5903a sesión del Consejo de Seguridad, celebrada el 2 de junio de 2008, en relación con el examen por el Consejo del tema titulado \"Amenazas a la paz y la seguridad internacionales causadas por actos terroristas\", el Presidente del Consejo de Seguridad formuló la siguiente declaración en nombre del Consejo:"	1
"Exhortar a las partes en los conflictos armados a que adopten medidas apropiadas para respetar y garantizar el respeto del derecho internacional humanitario y las normas de derechos humanos, en particular:"	1
"Insto en particular a la parte abjasia a que cumpla sus compromisos anteriores y permita la apertura de una suboficina de derechos humanos en Gali, permita la enseñanza de los jóvenes locales en su idioma georgiano nativo y acepte el despliegue de oficiales de policía de la UNOMIG en el distrito de Gali."	1
"Para orientar los nuevos compromisos contraídos por los donantes este año, la UNMIK preparó Kosovo: Reconstrucción 2000: un programa público de reconstrucción e inversión que orientaba a los donantes hacia las prioridades de la Estructura Administrativa Mixta."	0
"Nuestros propósitos y fines no son diferentes."	0
"Esa decisión estableció a partir de esa fecha una prohibición de los vínculos comerciales, económicos, financieros, de transporte y de otra índole con Abjasia a nivel estatal."	0
"El Consejo de Seguridad reitera que el fin de la impunidad es clave para la reconciliación nacional en Haití."	1
"Además, las fuerzas de seguridad sirias han seguido llevando a cabo operaciones a lo largo de la frontera sirio-libanesa, parte de las cuales han sido minadas en los últimos meses."	0
"Sin embargo, el Equipo recomienda que el Consejo de Seguridad señale a los Estados Miembros que están obligados por el régimen de sanciones a impedir el uso de Internet para el suministro, la venta o la transferencia directos o indirectos de asesoramiento técnico, asistencia o capacitación relacionados con actividades militares a personas y entidades incluidas en la Lista desde sus territorios o por sus nacionales fuera de sus territorios."	0
"Un Estado ha llevado a cabo actividades de lucha contra la radicalización entre grupos militantes y ha apoyado la producción por esos grupos de publicaciones contra la ideología extremista, entre ellas una que repudió a Al-Qaida, que se han distribuido a nivel internacional, incluso en sitios de Internet."	1
"15. Indica su disposición a considerar la conveniencia y viabilidad de establecer zonas de seguridad temporales y corredores seguros para la protección de los civiles y la prestación de asistencia en situaciones caracterizadas por la amenaza de genocidio, crímenes de lesa humanidad y crímenes de guerra contra la población civil;"	1
"c) Kisangani I fue un claro intento del EPR y sus aliados de la CCD (Goma) de poner fin al proceso de verificación sancionado por la región para determinar si la CCD Kisangani existía independientemente de la CCD (Goma) con estructuras políticas y militares separadas y apoyo político/seguimiento en los territorios liberados;"	1
"Por último, algunos han sostenido que un órgano de examen fuera del Consejo de Seguridad, incluso si fuera nombrado por el Comité o por el propio Consejo de Seguridad, socavaría la autoridad del Consejo, incluso si el mandato del órgano de examen se limitara a sanciones selectivas."	0
"\"El Consejo de Seguridad acoge con beneplácito la creación del Equipo Técnico del Programa Fronterizo de la Unión Africana (AUBP TT) para determinar de manera concluyente la línea central de la Zona Fronteriza Desmilitarizada Segura (SDBZ) sobre el terreno, y reitera que la línea central de la SDBZ no prejuzga en modo alguno el estatuto jurídico actual o futuro de la frontera, las negociaciones en curso sobre las zonas disputadas y reclamadas y la demarcación de la frontera."	1
"Las FARDC siguen estando mal equipadas y sostenidas y la MONUC cree que se necesitaría una mayor presencia militar para ayudar a asegurar las elecciones en varias zonas clave de Katanga."	0
"DECLARACIÓN DEL PRESIDENTE DEL CONSEJO DE SEGURIDAD"	0
"42. El Instituto Interregional de las Naciones Unidas para Investigaciones sobre la Delincuencia y la Justicia, a petición del Grupo de Trabajo 2 del Grupo de Contacto sobre la piratería frente a las costas de Somalia y con el apoyo del Gobierno de Italia, organizó dos reuniones oficiosas de grupos de trabajo de expertos en 2013 para elaborar un conjunto de directrices, normas y mejores prácticas con respecto a la utilización de personal de seguridad armado de contratación privada a bordo de buques mercantes, para uso de empresas del sector privado y gobiernos interesados."	1
"Algunas delegaciones destacaron la importancia de las conversaciones entre las seis partes para encontrar una solución a la cuestión nuclear en la península de Corea y pidieron que se trabajara para crear condiciones favorables para la reanudación de las conversaciones entre las seis partes."	1
"Reafirmará la política de tolerancia cero, la necesidad de que los Estados que aportan contingentes adopten las medidas disciplinarias y judiciales necesarias y la necesidad de atender plenamente a las víctimas."	1
"7. Exhorta a todos los Estados a que actúen estrictamente de conformidad con las disposiciones de la presente resolución, independientemente de la existencia de cualesquiera derechos u obligaciones conferidos o impuestos por cualquier acuerdo internacional o contrato celebrado o cualquier licencia o permiso concedido antes de la fecha de entrada en vigor de las medidas impuestas en virtud del párrafo 4 supra;"	1
"Se pide indemnización por un total de 100.968 libras chipriotas."	0
"El Equipo de Vigilancia tiene el mandato de estudiar la naturaleza cambiante de la amenaza e informar al respecto, incluso mediante el diálogo con los estudiosos y los órganos académicos pertinentes."	1
"El Grupo también tiene conocimiento de Michel Kapylou, que se hace llamar asesor del Ministerio de Defensa de Belarús y del Ministerio de Defensa de la República de Côte d'Ivoire."	0
"El Gobierno de Australia, que actualmente preside el Acuerdo de Wassenaar, ha introducido una iniciativa de reducción de amenazas sobre el uso de estos sistemas en el Foro Regional de la Asociación de Naciones del Asia Sudoriental (ASEAN)."	1
"Otros sistemas de transporte son propiedad de los países de tránsito y sus asociados."	0
"Se cambió a un formato de grupo en el que los representantes del Gobierno Federal de Somalia y las autoridades regionales de lucha contra la piratería entablaron un debate con órganos de las Naciones Unidas y de la Unión Europea y con Oceans Beyond Piracy."	1
"Actividades del Gobierno de Sierra Leona"	0
"172. El SLM/A y el JEM, al igual que todos los insurgentes que han alcanzado un cierto umbral de organización, estabilidad y control efectivo del territorio, poseen personalidad jurídica internacional y, por consiguiente, están obligados por las normas pertinentes del derecho internacional consuetudinario sobre los conflictos armados internos a que se hace referencia anteriormente, lo mismo es probablemente aplicable también al NMRD."	1
"Sobre la base del examen inicial realizado por la MINURSO, se desplegaron un equipo de examen de personal y, posteriormente, un equipo de evaluación de la gestión del Departamento de Operaciones de Mantenimiento de la Paz para ultimar las recomendaciones encaminadas a reestructurar la estructura civil a fin de apoyar mejor las actividades previstas en el mandato, asegurar una mayor integración entre los componentes militar y civil y mejorar la gestión de la MINURSO."	1
"En segundo lugar, hay temores sobre el deterioro de la confianza entre la oposición y el partido gobernante."	0
"Esas posiciones pueden considerarse una participación indirecta en el engaño de la opinión pública y el desprecio de la posición del Gobierno sirio con respecto a los acontecimientos ocurridos en su propio territorio, ya que constituyen una incitación irresponsable a todo tipo de actos de violencia, que encubren internacionalmente los actos terroristas internacionales cometidos por grupos terroristas contra Siria, sus intereses y su pueblo."	0
"Haití se encuentra en una coyuntura crítica."	0
"h) Durante la fase de diálogo, el Ombudsman examinará seriamente las opiniones de los Estados proponentes, así como de otros Estados Miembros que presenten la información pertinente, en particular los Estados Miembros más afectados por actos o asociaciones que dieron lugar a la designación original."	1
"Exhorta a [el Estado afectado a que facilite] el socorro internacional para el desastre humanitario mediante una moratoria de todas las restricciones que puedan obstaculizar la prestación de asistencia humanitaria y el acceso a las poblaciones afectadas."	0
"Las visitas a Fiji de yates o aeronaves privadas (por ejemplo, para reabastecer de combustible) pueden plantear cuestiones en relación con el apartado g) del párrafo 2 de la resolución. ¿Cómo aborda Fiji esas cuestiones?"	0
"Habida cuenta de la escala y la magnitud de los incidentes relacionados con el conflicto de Darfur, la determinación de los hechos y la reunión de elementos probatorios fidedignos para la identificación de los presuntos autores son tareas difíciles que no deben tomarse a la ligera."	1
"Se declara abierta la sesión a las 10.05 horas."	0
"La Dirección Ejecutiva fortalecerá su colaboración con las organizaciones internacionales, regionales y subregionales de todas las partes del mundo a fin de ayudarlas a preparar y/o aplicar los planes de acción pertinentes contra el terrorismo y hacer que participen más directamente en la atención de las necesidades de los Estados en materia de fomento de la capacidad, determinadas por el Comité mediante las evaluaciones preliminares de la aplicación y las visitas a los países."	1
"560. Es necesario añadir que la noción de responsabilidad superior se aplica también a los conflictos armados internos, como lo han sostenido con autoridad los Tribunales Internacionales, y la opinión jurídica de los Estados tiene el mismo efecto."	1
"Que se celebrará el miércoles 20 de mayo de 1998, a las 13.15 horas"	0
"38. El Equipo recomienda que el Consejo de Seguridad y el Comité alienten a los Estados a que designen o establezcan mecanismos nacionales para identificar y seleccionar a personas y entidades para su inclusión en la Lista consolidada sobre la base de una autoridad jurídica claramente identificable y distinta del proceso penal."	1
"Reiterando su enérgica condena de los ataques contra la UNAMID y su llamamiento al Gobierno del Sudán para que investigue rápidamente esos ataques y lleve a sus autores ante la justicia, y reiterando además su llamamiento a todas las partes en Darfur para que cooperen plenamente con la misión, y reafirma sus profundas condolencias a los gobiernos y a las familias de los muertos,"	0
"La aprobación por consenso de la resolución 57/145 de la Asamblea General (\"Respuesta a las amenazas y los desafíos mundiales\"), de 16 de diciembre de 2002, iniciada por la Federación de Rusia, reafirma el reconocimiento de la comunidad internacional de la necesidad de adoptar un enfoque amplio de la cuestión."	0
"85. Las fuerzas armadas también cuentan con una unidad operativa denominada Inteligencia de Fronteras, cuya función primordial es reunir información."	0
"32. Acoge con beneplácito las reuniones informativas periódicas del Gobierno del Afganistán sobre el contenido de la lista, así como sobre los efectos de las sanciones selectivas en la disuasión de las amenazas a la paz, la estabilidad y la seguridad del Afganistán y en el apoyo a la reconciliación encabezada por el Afganistán;"	1
"El proyecto será ejecutado por la Oficina de las Naciones Unidas de Servicios para Proyectos y será ejecutado por los municipios de las regiones de Pristina y Gnjilane."	0
"Aunque el período oficial de la campaña aún no ha comenzado, los partidos de la oposición y la sociedad civil expresaron su preocupación por la perturbación de sus actividades políticas por parte de las autoridades nacionales, en particular la policía."	0
"Expresa su intención, cuando proceda, de exhortar a las partes en un conflicto a que adopten disposiciones especiales para satisfacer las necesidades de protección y asistencia de las mujeres, los niños y otros grupos vulnerables, incluso mediante la promoción de \"días de inmunización\" y otras oportunidades para la prestación segura y sin trabas de los servicios básicos necesarios;"	1
"El presupuesto para 2007 asciende a 36.003.900 dólares de los EE.UU., para 2008 a 33.014.900 dólares de los EE.UU. y para 2009 a 20.033.300 dólares de los EE.UU."	0
"Durante el período que abarca el informe, la situación de seguridad en Ituri siguió siendo tensa, ya que los restos de milicias siguieron cometiendo violaciones de los derechos humanos contra la población local en zonas en las que la MONUC o las FARDC no estaban presentes."	0
"A este respecto, la Dirección Ejecutiva aplicará la orientación normativa del Comité mediante su octavo programa de trabajo (véase el apéndice)."	0
"Si bien los dirigentes del Afganistán conservan su atractivo personal y su credibilidad histórica como fundadores de Al-Qaida, y son mejores al pretender que existe una justificación religiosa para el terrorismo, Al-Qaida en el Iraq, encabezada por Abu Musab Al-Zarqawi o sucesora, con su corriente de ataques en los titulares, tiene el mayor atractivo para quienes anhelan la acción."	0
"Asegurar un diálogo continuo con los países que aportan contingentes y fuerzas de policía sobre el aumento de la contribución de las mujeres a los contingentes nacionales, incluso mediante reuniones organizadas para examinar las mejores prácticas a fin de mejorar el equilibrio entre los géneros e incorporar una perspectiva de género en la labor del personal uniformado en las operaciones de mantenimiento de la paz."	1
"En la carta se señalaba que el Comité estaba examinando las recomendaciones que figuraban en el informe con miras a mejorar las sanciones establecidas y su aplicación."	1
"Este es un subproducto de las negociaciones políticas de la Conferencia de Reconciliación Nacional de Somalia basadas en gran medida en el poder de los dirigentes de las milicias y sus asociaciones de clanes."	1
"Condena enérgicamente el reclutamiento y la utilización de niños soldados por las partes en los conflictos armados en violación de las obligaciones internacionales que les son aplicables y de todas las demás violaciones y abusos cometidos contra los niños en los conflictos armados."	1
"A fin de acelerar el proceso y garantizar la disponibilidad de personal cualificado suficiente, la Comisión apoya la búsqueda de medios para ampliar la base de posibles candidatos."	1
"Durante todo el período de su mandato, el Grupo de Supervisión mantuvo informado al Comité del Consejo de Seguridad establecido en virtud de la resolución 751 (1992) de sus actividades presentando informes sobre la marcha de los trabajos cada dos semanas por conducto de la Secretaría de las Naciones Unidas y celebrando una reunión informativa de mitad de período en la Sede de las Naciones Unidas en Nueva York en julio de 2005."	1
"Artículo 27: Gestión de los Archivos"	0
"IV. Actividades de las Naciones Unidas y la comunidad internacional"	0
"Que se celebrará el jueves 30 de abril de 2009, a las 16.30 horas"	0
"En 2007 se introdujeron 324 cambios en las entradas existentes en la Lista, y hasta la fecha se han introducido 15 en 2008."	0
"Acogiendo con beneplácito el aumento de la cooperación y el intercambio de información entre la UNAMID y el Grupo de Expertos facilitado por las directrices del Departamento de Operaciones de Mantenimiento de la Paz y la decisión de la UNAMID de establecer un centro de coordinación para facilitar el intercambio de información con el Grupo de Expertos sobre el embargo de armas,"	1
"El Consejo de Seguridad expresa su preocupación por la amenaza que representan las armas y municiones no seguras en Libia y su proliferación, que plantea un riesgo para la estabilidad, incluso mediante la transferencia a grupos terroristas y extremistas, y pide al Gobierno de Libia que adopte medidas concretas para controlar los arsenales de armas y municiones en Libia garantizando una gestión adecuada, un almacenamiento seguro y, cuando proceda, la eliminación efectiva de armas y material conexo y reforzando la seguridad fronteriza, y, a este respecto, insta a los Estados vecinos a que cooperen con las autoridades libias para garantizar la seguridad de sus fronteras."	1
"El Equipo reconoce que existen leyes nacionales e internacionales que limitan el intercambio de información entre los Estados, pero la cooperación internacional es esencial para la aplicación efectiva de la congelación de activos."	1
"Los nombres y detalles de la Lista consolidada se han incluido en la \"Lista de vigilancia\" del sistema de información de la Oficina Nacional de Inmigración de la Garda."	0
"El Secretario General Viena, 19 de diciembre de 2001"	0
"Se espera que en el próximo trimestre se ponga en marcha un nuevo programa del FMI."	0
"Aunque tanto el Acuerdo General de Paz como el Acuerdo de Supervisión de la Gestión de Armas y Ejércitos contenían disposiciones para disolver las milicias vinculadas al ejército maoísta, ninguno de ellos presentó planes detallados a este respecto."	0
"7. Mecanismos ineficientes de restitución de bienes."	0
"Parte o totalidad de la pérdida no es directa"	0
"Además, la Comisión considera que el hecho de que la violación y otras formas de violencia sexual se hayan llevado a cabo principalmente contra tres tribus \"africanas\" es indicativo de la intención discriminatoria de los autores."	0
"Transmisión del caso 20 al Comité"	0
"iv) Preparar y actualizar periódicamente, y por lo menos mensualmente, un calendario de actividades de divulgación o actividades similares, que abarque períodos de por lo menos seis meses hasta el futuro, y que incluya información sobre otras actividades de los Estados pertinentes, las organizaciones internacionales, regionales y subregionales, el Comité contra el Terrorismo, el Comité establecido en virtud de la resolución 1267 (1999) y otros órganos de las Naciones Unidas;"	1
"Observa, a este respecto, que el Consejo de Seguridad puede encomendar a las misiones multidimensionales de mantenimiento de la paz, entre otras cosas, que: d) proporcionen una respuesta rápida en las actividades relativas a las minas, así como servicios de asesoramiento y capacitación adaptados a las necesidades de las autoridades nacionales que lo soliciten, con miras a facilitar la reducción de los riesgos, la asistencia a las víctimas, la remoción de minas y la gestión y eliminación de existencias;"	1
"En mayo y junio no había existencias de vacunas contra la tuberculosis ni jeringuillas, lo que dio lugar a una disminución considerable de la cobertura de inmunización."	0
"La cooperación internacional y regional para impedir la realización de los llamamientos a todos los Estados Miembros, en particular a los Estados de la región, actuando a nivel nacional o por conducto de organizaciones o acuerdos regionales, a fin de asegurar la aplicación estricta del embargo de armas establecido en [la disposición de la resolución pertinente], inspeccionar en su territorio, incluidos los puertos marítimos y los aeropuertos, y en alta mar, buques y aeronaves con destino o procedentes del [Estado afectado], si el Estado interesado dispone de información que ofrezca motivos razonables para creer que la carga contiene artículos cuyo suministro, venta, transferencia o exportación estén prohibidos por [el párrafo de la resolución pertinente]..., incluido el suministro de personal mercenario armado, exhorta a todos los Estados del pabellón de esos buques y aeronaves a que cooperen con esas inspecciones y autoriza a los Estados Miembros a que utilicen todas las medidas acordes con las circunstancias específicas para llevar a cabo esas inspecciones."	0
"A este respecto, quisiera subrayar que el Consejo:"	0
"Como expresión de la determinación de la comunidad internacional de restringir las actividades de Al-Qaida, el régimen establecido en virtud de la resolución 1267 (1999) ha desempeñado un papel destacado al centrarse en la necesidad de impedir que el dinero llegue a los grupos terroristas y restringir la circulación de sus miembros."	1
"Las partes tienen la responsabilidad de velar por que sus fuerzas militares no cometan violaciones, y aliento a las partes a que se adhieran más plenamente a las disposiciones de los acuerdos militares y presten su plena cooperación a la MINURSO a fin de mantener la cesación del fuego y velar por que se respeten los principios básicos de mantenimiento de la paz."	1
"La resolución por la que se autorizaba el establecimiento de la UNMISET fue aprobada por unanimidad como resolución 1410 (2002) el 17 de mayo."	1
"1. Acuerdo sobre un Sistema Único de Control de las Exportaciones por los Estados Miembros de la Comunidad Económica Euroasiática."	0
"S/PRST/2013/15 (2013), párr. 9"	0
"Consolidación de los estudios de casos y cuestiones pendientes"	0
"El precio al por menor del arroz es de 19 a 22 dólares por bolsa de 100 libras, y a 3 dólares por galón de combustible los liberianos pagan una de las tasas más altas de África."	0
"Recuerda, en particular, la obligación de distinguir entre la población civil y los combatientes, y la prohibición de los ataques indiscriminados y los ataques contra civiles y objetos civiles, así como la prohibición del empleo de armas químicas y del empleo de armas, proyectiles y materiales y métodos de guerra que, por su naturaleza, causen daños superfluos o sufrimientos innecesarios."	0
"Dado que, para la mayoría de los fines, las Naciones Unidas deben transmitir un mensaje común sobre la lucha contra el terrorismo, es conveniente que el Equipo Especial tome la iniciativa a este respecto, aunque la Dirección Ejecutiva también tendrá que mantener su perfil público independiente y garantizar la transparencia de sus propios procedimientos, según proceda."	1
"La Dirección Ejecutiva del Comité contra el Terrorismo seguirá fortaleciendo su función de facilitar la asistencia técnica para la aplicación de la resolución 1373 (2001) con el fin de aumentar la capacidad de los Estados Miembros y las regiones en la lucha contra el terrorismo atendiendo a sus necesidades de lucha contra el terrorismo, en estrecha cooperación con el Equipo Especial sobre la Ejecución de la Lucha contra el Terrorismo, otros órganos de las Naciones Unidas y los proveedores de asistencia bilateral y multilateral, y seguirá adoptando un enfoque específico y regional de esta labor."	0
"Los Estados que han tipificado parcialmente como delito la financiación del terrorismo todavía tienen que velar por que se incluyan todos los elementos del artículo 2 del Convenio sobre la financiación del terrorismo."	0
"Estas responsabilidades adicionales tendrían consecuencias en materia de recursos."	0
"Para hacer frente a las causas del fracaso económico se necesitan proyectos permanentes basados en sólidos principios comerciales y económicos, en particular habida cuenta de la ubicación estratégica distintiva de la región en el continente africano y del hecho de que cuenta con enormes recursos naturales."	0
"En este sentido, y de conformidad con el comunicado del Consejo de Paz y Seguridad de 25 de noviembre de 2014, solicitamos a la Comisión y a los países de la región que redoblen sus esfuerzos conjuntos para movilizar el apoyo internacional necesario, incluida la aprobación por el Consejo de Seguridad de las Naciones Unidas de una resolución en la que se apoye el establecimiento y despliegue del equipo de tareas multinacional conjunto, así como el establecimiento de un fondo fiduciario."	1
"Las filas de los peticionarios y sus simpatizantes se incrementaron notablemente, desde el segundo día de la protesta en adelante, con la llegada de terceros, en particular miembros del grupo conocido como Colimau 2000."	1
"54. La situación en el Chad, la República Centroafricana y la subregión (27 de agosto de 2007; 8 de mayo de 2009)."	0
"El Primer Ministro Latortue pidió al Consejo Electoral Provisional que revisara ese calendario, con el apoyo de la MINUSTAH, teniendo presente el respeto del requisito constitucional de jurar en el Presidente el 7 de febrero de 2006, y que efectuara cambios en caso necesario."	1
"Implicar a la mujer mediante la creación de comités de prevención de conflictos equilibrados en función del género, incluidos representantes de la sociedad civil."	1
"También se necesitará asistencia bilateral de los donantes para dar una respuesta significativa a las amenazas a la seguridad que plantean las corrientes de drogas y armas."	1
"La mayoría de los Estados tienen poca capacidad para congelar fondos y activos relacionados con el terrorismo, aunque algunos Estados han hecho progresos en esta esfera."	0
"También tiene por objeto promover las contribuciones políticas a nivel nacional y europeo, incluida la aplicación de la Estrategia de la Unión Europea de 2005 para combatir la radicalización y el reclutamiento de terroristas."	1
"A este respecto, el Consejo de Seguridad hace hincapié en que poner fin a la impunidad es esencial en los esfuerzos de una sociedad en conflicto y después de un conflicto por aceptar los graves crímenes cometidos en el pasado con arreglo al derecho internacional y por prevenir futuros delitos graves con arreglo al derecho internacional."	1
