id,ar_en_DEEP_to_ar_difference_general_rarity,ar_en_DEEP_to_ar_difference_genre_rarity,ar_en_DEEPL_to_ar_difference_general_rarity,ar_en_DEEPL_to_ar_difference_genre_rarity,ar_en_GOOGLE_to_ar_difference_general_rarity,ar_en_GOOGLE_to_ar_difference_genre_rarity,ar_en_TRANSFORMERS_to_ar_difference_general_rarity,ar_en_TRANSFORMERS_to_ar_difference_genre_rarity
2002/s/2002/1046/46:1,-0.16666666666666669,-0.0222222222222222,-0.16666666666666669,-0.0222222222222222,-0.1875,-0.03472222222222221,-0.20588235294117652,-0.04575163398692811
2012/s/inf/66/3577:1,-0.3333333333333333,0.0,-0.3333333333333333,0.0,-0.3333333333333333,0.0,-0.3333333333333333,0.0
2004/s/2004/536/15:6,-0.07692307692307693,-0.1538461538461538,-0.14715719063545146,-0.05685618729096989,-0.07692307692307693,-0.1538461538461538,-0.17846153846153845,-0.1907692307692307
2008/s/2008/10/add_8/50:1,-0.21794871794871795,-0.0833333333333333,-0.21794871794871795,-0.0833333333333333,-0.21794871794871795,-0.0833333333333333,-0.21794871794871795,-0.0833333333333333
2002/s/ac_26/2002/31/795:3,-0.36601307189542487,-0.36274509803921573,-0.3382352941176471,-0.37941176470588234,-0.36601307189542487,-0.36274509803921573,-0.31550802139037437,-0.3475935828877006
2013/s/2013/239/56:1,-0.31818181818181823,-0.1767676767676768,-0.33333333333333337,-0.1805555555555556,-0.31818181818181823,-0.2222222222222222,-0.3,-0.17222222222222222
2000/s/res/1329_2000_/14:1,-0.24786324786324787,0.0,-0.2828282828282829,0.0,-0.24786324786324787,0.0,-0.2828282828282829,0.0
2012/s/2012/877/18:1,-0.4017094017094018,-0.2222222222222222,-0.4017094017094018,-0.2222222222222222,-0.4017094017094018,-0.2222222222222222,-0.4017094017094018,-0.2222222222222222
2004/s/2004/210/141:1,-0.3274456521739131,-0.2282608695652174,-0.2420289855072465,-0.2449275362318841,-0.3274456521739131,-0.2282608695652174,-0.3086956521739131,-0.2449275362318841
2003/s/2003/521/253:1,-0.16577540106951877,-0.2352941176470588,-0.16099071207430343,-0.2352941176470588,-0.16577540106951877,-0.2352941176470588,-0.25163398692810457,-0.2352941176470588
1999/s/1999/99/30:3,-0.1363636363636364,-0.0833333333333333,-0.1363636363636364,-0.0833333333333333,-0.1363636363636364,-0.0833333333333333,-0.2,-0.0833333333333333
2014/s/2015/2/48:1,-0.4,0.0,-0.4,0.0,-0.4,0.0,-0.4,0.0
2011/s/2011/727/76:1,-0.33333333333333337,-0.24,-0.37777777777777777,-0.20296296296296298,-0.33333333333333337,-0.24,-0.3142857142857143,-0.24
1998/s/1998/477/49:7,-0.8,-0.6,-0.8,-0.6,-0.8,-0.6,-0.8,-0.6
2011/s/res/1986_2011_/41:1,-0.29166666666666663,0.125,-0.29166666666666663,0.0,-0.29166666666666663,0.125,-0.29166666666666663,0.0
2011/s/agenda/6658/2:1,-0.19999999999999996,0.024999999999999994,-0.42727272727272725,-0.009090909090909108,-0.19999999999999996,0.024999999999999994,-0.42727272727272725,-0.009090909090909108
2014/s/2014/73/96:1,-0.4027777777777778,-0.125,-0.4027777777777778,-0.125,-0.4027777777777778,-0.125,-0.4027777777777778,-0.125
1998/s/agenda/3934/12:1,-0.33333333333333337,-0.2222222222222222,-0.5050505050505051,-0.24242424242424243,-0.33333333333333337,-0.2222222222222222,-0.5050505050505051,-0.24242424242424243
2014/s/2014/598/106:5,-0.22894736842105268,-0.1078947368421052,-0.34085213032581463,-0.06265664160401,-0.22894736842105268,-0.1578947368421052,-0.21052631578947373,-0.10526315789473681
2003/s/2003/1098/7:1,-0.4642857142857143,-0.2857142857142857,-0.4642857142857143,-0.2857142857142857,-0.4642857142857143,-0.2857142857142857,-0.4642857142857143,-0.2857142857142857
2014/s/2014/1/66:6,-0.24155844155844153,-0.1679653679653679,-0.24155844155844153,-0.1679653679653679,-0.24155844155844153,-0.1679653679653679,-0.22396313364055292,-0.16405529953917053
2002/s/ac_26/2002/7/883:2,-0.5333333333333333,-0.34444444444444455,-0.49999999999999994,-0.3333333333333334,-0.5333333333333333,-0.34444444444444455,-0.5333333333333333,-0.34444444444444455
1999/s/ac_26/1999/7/150:1,-0.2857142857142857,0.0,-0.23809523809523808,0.0,-0.2857142857142857,0.0,-0.40476190476190477,0.0
2003/s/2003/1070/824:2,-0.3407407407407407,-0.5222222222222223,-0.3213859020310633,-0.5232974910394266,-0.3407407407407407,-0.5222222222222223,-0.3407407407407407,-0.5222222222222223
2014/s/2014/815/104:3,-0.27894736842105267,-0.2631578947368421,-0.34085213032581463,-0.2631578947368421,-0.27894736842105267,-0.2631578947368421,-0.30622009569377995,-0.2631578947368421
2012/s/2012/140/106:2,-0.2232142857142858,-0.1160714285714286,-0.07386363636363641,-0.0056818181818182045,-0.2232142857142858,-0.1160714285714286,-0.1875,-0.1041666666666667
2010/s/2010/10/add_4/27:1,-0.2628205128205128,0.0,-0.2628205128205128,0.0,-0.2628205128205128,0.0,-0.2628205128205128,0.0
2005/s/2005/662/334:1,-0.55,-0.6,-0.25454545454545463,-0.4181818181818182,-0.55,-0.6,-0.6571428571428573,-0.6
2014/s/2014/10/add_42/10:1,-0.30000000000000004,0.0,-0.30000000000000004,0.0,-0.30000000000000004,0.0,-0.30000000000000004,0.0
2007/s/2007/676/169:1,-0.29761904761904767,-0.2619047619047619,-0.22619047619047628,-0.2619047619047619,-0.29761904761904767,-0.2619047619047619,-0.15476190476190488,-0.11904761904761912
2008/s/2008/713/21:1,0.06666666666666665,-0.06666666666666671,0.06666666666666665,-0.06666666666666671,0.06666666666666665,-0.06666666666666671,0.06666666666666665,-0.06666666666666671
2009/s/2009/537/1735:1,-0.10439560439560447,-0.04395604395604391,0.023809523809523725,-0.011904761904761807,-0.10439560439560447,-0.04395604395604391,-0.1813186813186814,-0.1978021978021978
2003/s/2003/92/22:4,-0.5,-0.6666666666666666,-0.5,-0.6666666666666666,-0.5,-0.6666666666666666,-0.2777777777777778,-0.6666666666666666
2002/s/ac_26/2002/23/925:3,-0.3333333333333333,-0.2500000000000001,-0.2982456140350877,-0.2587719298245615,-0.3333333333333333,-0.2500000000000001,-0.3333333333333333,-0.2738095238095239
2004/s/ac_44/2004/_02_/23/57:5,-0.37637637637637633,-0.0840840840840841,-0.35016835016835013,-0.050505050505050504,-0.37637637637637633,-0.0840840840840841,-0.37037037037037035,-0.05555555555555561
2014/s/2014/827/39:3,-0.3188854489164088,-0.1826625386996904,-0.3188854489164088,-0.1826625386996904,-0.30718954248366015,-0.1797385620915033,-0.29131652661064433,-0.1876750700280112
2004/s/2004/955/419:1,-0.3431855500821019,-0.2988505747126437,-0.33904761904761904,-0.29333333333333333,-0.3431855500821019,-0.2988505747126437,-0.33904761904761904,-0.29333333333333333
2002/s/agenda/4683/2:1,-0.24444444444444446,-0.1,-0.5272727272727273,-0.009090909090909108,-0.24444444444444446,-0.1,-0.5272727272727273,-0.009090909090909108
2010/s/2010/263/836:1,-0.4141414141414142,-0.1111111111111111,-0.33333333333333337,0.0,-0.4141414141414142,-0.1111111111111111,-0.4920634920634921,0.03174603174603169
2006/s/2006/810/113:2,-0.0432692307692307,-0.0913461538461538,0.07692307692307701,-0.0769230769230769,-0.0432692307692307,-0.0913461538461538,0.054945054945055,-0.0824175824175824
1999/s/ac_26/1999/3/17:1,-0.16666666666666674,-1.0,-0.16666666666666674,-1.0,-0.16666666666666674,-1.0,-0.16666666666666674,-1.0
1999/s/1999/304/39:1,-0.20000000000000007,-0.2,0.0,-0.2,-0.20000000000000007,-0.2,-0.20000000000000007,-0.2
2005/s/2005/576/16:1,-0.2954545454545454,0.0,-0.3311688311688312,0.0,-0.2954545454545454,0.0,-0.3311688311688312,0.0
2011/s/2011/434/50:1,-0.2222222222222222,-0.2222222222222222,-0.2222222222222222,-0.2222222222222222,-0.2222222222222222,-0.2222222222222222,-0.2222222222222222,-0.2222222222222222
2010/s/2010/238/21:2,-0.24242424242424243,-0.0833333333333333,-0.24242424242424243,-0.0833333333333333,-0.19047619047619052,-0.0833333333333333,-0.2564102564102564,-0.0833333333333333
2004/s/2004/497/27:3,-0.44952380952380955,-0.3942857142857143,-0.5178571428571428,-0.380952380952381,-0.39285714285714285,-0.3392857142857143,-0.5402930402930404,-0.4065934065934066
2008/s/2008/322/58:9,-0.48484848484848486,-0.3333333333333333,-0.48484848484848486,-0.3333333333333333,-0.4666666666666666,-0.2333333333333333,-0.48484848484848486,-0.3333333333333333
2011/s/2011/10/add_26/55:1,-0.37581699346405223,0.0,-0.37581699346405223,0.0,-0.37581699346405223,0.0,-0.37581699346405223,0.0
2010/s/2010/518/33:1,-0.2954545454545454,0.0,-0.3311688311688312,0.0,-0.2954545454545454,0.0,-0.3311688311688312,0.0
2012/s/inf/66/3560:1,-0.09999999999999998,-0.03333333333333341,-0.09999999999999998,-0.03333333333333341,-0.09999999999999998,-0.03333333333333341,-0.09999999999999998,-0.07500000000000001
2014/s/2014/829/417:1,-0.25714285714285723,0.0,-0.25714285714285723,0.0,-0.25714285714285723,0.0,-0.25714285714285723,0.0
2005/s/agenda/5221/2:1,-0.2222222222222222,0.0,-0.5050505050505051,0.0,-0.2222222222222222,0.0,-0.5050505050505051,0.0
1998/s/1998/1180/23:3,-0.09523809523809518,-0.3492063492063492,-0.09523809523809518,-0.3492063492063492,-0.09523809523809518,-0.3492063492063492,-0.09523809523809518,-0.3492063492063492
2013/s/agenda/6963/4:1,-0.09999999999999998,0.0,-0.09999999999999998,0.0,-0.09999999999999998,0.0,-0.09999999999999998,0.0
1999/s/ac_26/1999/16/122:1,-0.2857142857142857,-0.047619047619047616,-0.2857142857142857,-0.047619047619047616,-0.2857142857142857,-0.047619047619047616,-0.2857142857142857,-0.047619047619047616
2003/s/ac_37/2003/_1455_/83/44:2,-0.3037037037037037,-0.15925925925925918,-0.2421652421652422,-0.14387464387464388,-0.3037037037037037,-0.15925925925925918,-0.2899106002554279,-0.1558109833971903
1999/s/1999/49/58:6,-0.368421052631579,-0.42105263157894746,-0.3929824561403509,-0.44561403508771935,-0.368421052631579,-0.42105263157894746,-0.12631578947368416,-0.44561403508771935
2010/s/2010/335/45:4,-0.2683982683982684,-0.20021645021645018,-0.2683982683982684,-0.1699134199134199,-0.2683982683982684,-0.20021645021645018,-0.2811059907834101,-0.1601382488479263
1998/s/1998/582/216:2,-0.4444444444444444,-0.2222222222222222,-0.4444444444444444,-0.2222222222222222,-0.4444444444444444,-0.2222222222222222,-0.4444444444444444,-0.2222222222222222
2002/s/2002/1119/351:1,-0.35081585081585087,-0.2086247086247086,-0.37259615384615385,-0.20673076923076922,-0.35081585081585087,-0.2086247086247086,-0.42803970223325066,-0.2047146401985112
2004/s/2004/359/13:1,-0.2692307692307693,-0.1888111888111888,-0.2142857142857143,-0.2272727272727272,-0.26,-0.14727272727272722,-0.1923076923076923,-0.2272727272727272
2008/s/2008/352/81:1,-0.16666666666666669,0.0,-0.16666666666666669,0.0,-0.16666666666666669,0.0,-0.16666666666666669,0.0
1998/s/ac_26/1998/13/21:1,-0.4285714285714286,-0.8333333333333334,-0.33333333333333337,-0.8333333333333334,-0.4285714285714286,-0.8333333333333334,-0.33333333333333337,-0.8333333333333334
2003/s/res/1477_2003_/40:1,-0.30000000000000004,-0.09999999999999998,-0.30000000000000004,-0.09999999999999998,-0.30000000000000004,-0.09999999999999998,-0.30000000000000004,-0.09999999999999998
2014/s/2014/708/76:4,-0.3571428571428572,-0.2321428571428572,-0.2142857142857143,-0.2321428571428572,-0.3571428571428572,-0.2321428571428572,-0.2142857142857143,-0.2321428571428572
2012/s/2012/42/175:1,-0.4166666666666667,-0.25,-0.4166666666666667,-0.25,-0.4166666666666667,-0.25,-0.4166666666666667,-0.25
2010/s/2010/651/37:1,-0.55,-0.2,-0.55,-0.2,-0.55,-0.2,-0.55,-0.2
2012/s/2012/373/367:1,0.09722222222222221,-0.08333333333333331,0.09722222222222221,-0.08333333333333331,0.09722222222222221,-0.08333333333333331,0.09722222222222221,-0.08333333333333331
2006/s/ac_44/2004/_02_/105/add_1/237:1,-0.27536231884057966,-0.2898550724637681,-0.30303030303030304,-0.2878787878787879,-0.23809523809523814,-0.2857142857142857,-0.3333333333333333,-0.2857142857142857
2012/s/2012/71/624:1,-0.2142857142857143,-0.1964285714285714,-0.2142857142857143,-0.1964285714285714,-0.2142857142857143,-0.1964285714285714,-0.04761904761904767,-0.0714285714285714
2003/s/2003/491/48:1,-0.14444444444444443,-0.1111111111111111,-0.14444444444444443,-0.1111111111111111,-0.0444444444444444,-0.0111111111111111,-0.0444444444444444,-0.1111111111111111
2014/s/agenda/7339/2:1,-0.33636363636363636,0.0,-0.42727272727272725,0.0,-0.33636363636363636,0.0,-0.42727272727272725,0.0
2004/s/2004/435/66:2,-0.2555555555555556,-0.5555555555555556,-0.2828282828282829,-0.4646464646464647,-0.2555555555555556,-0.5555555555555556,-0.2555555555555556,-0.35555555555555557
2006/s/ac_44/2004/_02_/98/add_1/302:1,-0.18181818181818177,-0.18181818181818182,-0.18181818181818177,-0.18181818181818182,-0.18181818181818177,-0.18181818181818182,-0.18181818181818177,-0.18181818181818182
2008/s/pv_6024/80:5,-0.5,-0.1666666666666666,-0.5,-0.1666666666666666,-0.5,-0.1666666666666666,-0.5,-0.1666666666666666
2010/s/2010/681/80:1,-0.6571428571428573,-0.6,-0.46666666666666673,-0.6,-0.6571428571428573,-0.6,-0.46666666666666673,-0.6
2013/s/2013/433/159:6,-0.29487179487179493,-0.1538461538461538,-0.2850678733031674,-0.1538461538461538,-0.29487179487179493,-0.1538461538461538,-0.3438914027149321,-0.1538461538461538
2011/s/2011/480/164:3,-0.5317460317460319,-0.4523809523809524,-0.49494949494949503,-0.4090909090909091,-0.5317460317460319,-0.4523809523809524,-0.4841269841269842,-0.4523809523809524
2003/s/ac_26/2003/15/1083:2,-0.2204433497536945,-0.2179802955665025,-0.1859605911330049,-0.2179802955665025,-0.2204433497536945,-0.2179802955665025,-0.157563025210084,-0.2920168067226891
2007/s/2007/521/18:1,-0.41666666666666663,-0.3333333333333333,-0.41666666666666663,-0.3333333333333333,-0.41666666666666663,-0.3333333333333333,-0.4666666666666666,-0.3333333333333333
2007/s/2007/676/39:4,-0.09999999999999998,0.0,-0.09999999999999998,0.0,-0.06923076923076929,-0.1,-0.07777777777777778,-0.1
2001/s/2001/23/5:2,-0.4578005115089515,-0.2659846547314578,-0.43823529411764706,-0.2529411764705882,-0.4578005115089515,-0.2659846547314578,-0.49299719887955185,-0.3053221288515406
2002/s/2002/341/96:2,-0.1875,-0.0625,-0.16249999999999998,-0.058333333333333404,-0.1875,-0.0625,-0.16249999999999998,-0.058333333333333404
2007/s/agenda/5772/4:1,-0.09999999999999998,0.0,-0.09999999999999998,0.0,-0.09999999999999998,0.0,-0.19999999999999996,0.0
1998/s/1998/477/165:4,-0.4296675191815858,-0.32480818414322254,-0.3861892583120205,-0.19437340153452692,-0.4296675191815858,-0.32480818414322254,-0.4296675191815858,-0.36828644501278773
2013/s/2013/754/61:1,-0.3396739130434783,-0.1440217391304348,-0.296195652173913,-0.1440217391304348,-0.3396739130434783,-0.1440217391304348,-0.2589285714285715,-0.1875
2005/s/2005/274/1136:1,-0.4166666666666667,-0.25,-0.4166666666666667,-0.25,-0.4166666666666667,-0.25,-0.3863636363636364,-0.25
2004/s/2004/396/396:2,-0.03076923076923077,-0.05128205128205131,-0.01428571428571429,-0.023809523809523808,-0.03076923076923077,-0.05128205128205131,0.06,-0.006666666666666599
2001/s/ac_26/2001/16/1165:1,-0.23809523809523814,-0.023809523809523808,-0.06666666666666665,0.03333333333333341,-0.23809523809523814,-0.023809523809523808,0.13333333333333341,0.03333333333333341
2007/s/2007/768/58:5,-0.4888888888888888,-0.4555555555555556,-0.5555555555555556,-0.4444444444444445,-0.4888888888888888,-0.4555555555555556,-0.5555555555555556,-0.4444444444444445
2006/s/pv_5603/253:1,-0.4,-0.5,-0.4,-0.5,-0.4,-0.5,-0.3,-0.5
2011/s/ac_44/2007/27/143:2,-0.125,-0.375,-0.125,-0.375,-0.125,-0.375,-0.125,-0.375
2001/s/2001/424/42:1,-0.16083916083916083,0.0,0.010101010101010166,0.1111111111111111,-0.16083916083916083,0.0,-0.045454545454545414,0.1
2004/s/2004/670/156:1,-0.2184873949579832,-0.012605042016806699,-0.3214285714285714,-0.029761904761904795,-0.2184873949579832,-0.012605042016806699,-0.2142857142857143,0.0
2000/s/2000/40/add_4/19:1,-0.0822222222222222,-0.29333333333333333,-0.0822222222222222,-0.29333333333333333,-0.0822222222222222,-0.29333333333333333,-0.0822222222222222,-0.29333333333333333
2003/s/2003/498/370:6,-0.47916666666666663,-0.3125,-0.47916666666666663,-0.3125,-0.47916666666666663,-0.3125,-0.5087719298245614,-0.3421052631578948
2010/s/agenda/6432/2:1,-0.14444444444444438,0.0,-0.42727272727272725,0.0,-0.14444444444444438,0.0,-0.42727272727272725,0.0
2009/s/prst/2009/1/617:1,0.0,-0.1666666666666666,-0.033333333333333326,-0.1666666666666666,0.0,-0.1666666666666666,-0.08333333333333337,0.0833333333333334
1998/s/prst/1998/8/11:1,-0.75,0.0,-0.75,0.0,-0.75,0.0,-0.75,0.0
2004/s/pv_5025/182:1,-0.1714285714285714,-0.1047619047619048,-0.219047619047619,-0.1047619047619048,-0.1714285714285714,-0.1047619047619048,-0.1714285714285714,-0.1047619047619048
2008/s/2008/10/add_39/97:1,-0.11111111111111105,0.0,-0.11111111111111105,0.0,-0.11111111111111105,0.0,-0.13888888888888884,0.0
2011/s/2011/549/29:2,-0.07142857142857151,0.0,-0.1318681318681319,-0.0659340659340659,-0.07142857142857151,0.0,-0.1428571428571429,-0.0714285714285714
2004/s/2004/670/61:1,-0.4,0.0,-0.30909090909090914,0.0,-0.4,0.0,-0.4,0.0
2010/s/agenda/6391/4:1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001/s/ac_26/2001/7/1195:1,0.0535714285714286,0.03571428571428581,-0.2857142857142857,-0.0714285714285714,0.0535714285714286,0.03571428571428581,-0.2857142857142857,-0.0714285714285714
2009/s/2009/10/add_35/9:1,-0.17948717948717952,-0.0769230769230769,-0.17948717948717952,-0.0769230769230769,-0.17948717948717952,-0.0769230769230769,-0.17948717948717952,-0.0769230769230769
2011/s/2011/458/100:1,-0.1964285714285714,0.0,-0.1964285714285714,0.0,-0.1964285714285714,0.125,-0.1964285714285714,0.0
2003/s/2003/435/236:1,-0.325,-0.125,-0.4027777777777778,-0.125,-0.325,-0.125,-0.45833333333333337,-0.125
2013/s/2013/740/131:1,-0.2307692307692308,-0.1538461538461539,-0.2307692307692308,-0.1538461538461539,-0.2307692307692308,-0.1538461538461539,-0.2307692307692308,-0.1538461538461539
1999/s/ac_26/1999/13/50:1,-0.2321428571428571,0.1071428571428572,-0.1071428571428571,0.1071428571428572,-0.2321428571428571,0.1071428571428572,0.0,0.1428571428571429
2001/s/2001/613/159:1,-0.2153846153846154,-0.5230769230769231,-0.29230769230769227,-0.5230769230769231,-0.2153846153846154,-0.5230769230769231,-0.26666666666666666,-0.5333333333333334
2003/s/ac_26/2003/20/834:1,-0.4597701149425288,-0.4430512016718913,-0.4137931034482759,-0.3448275862068965,-0.4264367816091955,-0.42183908045977014,-0.3793103448275863,-0.37931034482758624
2014/s/nc/2013/1/61:1,-0.4,0.0,-0.4,0.0,-0.4,0.0,-0.4,0.0
2014/s/2014/402/150:1,-0.25,0.0,-0.25,0.0,-0.25,0.0,-0.25,0.0
2004/s/2004/961/102:1,-0.16666666666666663,-0.30000000000000004,-0.16666666666666663,-0.30000000000000004,-0.16666666666666663,-0.30000000000000004,-0.19999999999999996,0.0
2004/s/ac_37/2004/_1455_/18/234:1,-0.5000000000000001,-0.3571428571428571,-0.4890109890109891,-0.3571428571428571,-0.5000000000000001,-0.3571428571428571,-0.4890109890109891,-0.3571428571428571
2007/s/2007/723/103:1,-0.75,-0.08333333333333331,-0.6666666666666667,0.0,-0.75,-0.08333333333333331,-0.75,-0.20833333333333331
2003/s/2003/676/41:1,-0.45833333333333337,0.0,-0.18055555555555558,0.1111111111111111,-0.45833333333333337,0.0,-0.18055555555555558,0.1111111111111111
2002/s/2002/32/15:1,-0.3492063492063493,-0.3492063492063492,-0.3492063492063493,-0.3968253968253968,-0.3492063492063493,-0.3492063492063492,-0.3492063492063493,-0.3968253968253968
2014/s/2014/558/142:1,-0.5419103313840157,-0.33138401559454195,-0.5419103313840157,-0.33138401559454195,-0.5419103313840157,-0.33138401559454195,-0.5048732943469787,-0.33138401559454195
2004/s/ac_44/2004/_02_/58/167:1,-0.23015873015873023,-0.3333333333333333,-0.1777777777777778,-0.3333333333333333,-0.23015873015873023,-0.3333333333333333,-0.1777777777777778,-0.2666666666666667
2002/s/2002/101/33:2,-0.41666666666666663,-0.1666666666666666,-0.41666666666666663,-0.1666666666666666,-0.41666666666666663,-0.1666666666666666,-0.41666666666666663,-0.1666666666666666
2004/s/ac_44/2004/_02_/13/99:4,-0.6428571428571429,-0.4404761904761906,-0.6923076923076923,-0.42948717948717957,-0.7142857142857143,-0.511904761904762,-0.7142857142857143,-0.511904761904762
1998/s/ac_26/1998/13/839:1,-0.1785714285714286,-0.2321428571428572,-0.25,-0.25,-0.1785714285714286,-0.2321428571428572,-0.19444444444444442,-0.2638888888888889
2012/s/2012/947/809:1,-0.3618421052631579,-0.4375,-0.3472222222222222,-0.4375,-0.3618421052631579,-0.4375,-0.3472222222222222,-0.4375
2006/s/2006/665/110:1,-0.5571428571428572,-0.2857142857142857,-0.4285714285714286,-0.2857142857142857,-0.5571428571428572,-0.2857142857142857,-0.3571428571428571,-0.2857142857142857
2003/s/2003/435/194:1,-0.25858123569794045,-0.12356979405034318,-0.21684210526315784,-0.1305263157894736,-0.25858123569794045,-0.12356979405034318,-0.21684210526315784,-0.1305263157894736
2014/s/2014/253/351:1,-0.2142857142857143,-0.1571428571428572,-0.2142857142857143,-0.1571428571428572,-0.2142857142857143,-0.1571428571428572,-0.07142857142857151,-0.1571428571428572
2002/s/2002/924/12:1,-0.5333333333333333,-0.1,-0.5181818181818182,-0.1,-0.46923076923076923,-0.023076923076923106,-0.5181818181818182,-0.1
2003/s/2003/355/407:1,-0.40522875816993476,-0.4444444444444444,-0.39898989898989906,-0.4444444444444444,-0.40522875816993476,-0.4444444444444444,-0.36868686868686873,-0.4444444444444444
2004/s/2004/900/65:2,-0.3690476190476192,-0.4166666666666667,-0.3690476190476192,-0.4166666666666667,-0.29761904761904767,-0.3452380952380953,-0.3690476190476192,-0.4166666666666667
2004/s/2004/876/130:1,-0.4821428571428571,-0.5892857142857143,-0.5714285714285714,-0.4285714285714286,-0.4821428571428571,-0.5892857142857143,-0.5714285714285714,-0.4285714285714286
2010/s/2010/146/8:1,-0.0416666666666666,-0.1666666666666666,0.1190476190476191,-0.023809523809523808,-0.0416666666666666,-0.1666666666666666,0.015151515151515194,-0.1666666666666666
2004/s/2004/344/125:1,-0.675,-0.55,-0.675,-0.55,-0.5142857142857143,-0.37142857142857155,-0.55,-0.55
2011/s/2011/354/9:1,-0.1875,0.0,-0.2142857142857143,0.0,-0.1875,0.0,-0.2142857142857143,0.0
2011/s/res/2020_2011_/32:1,-0.2828282828282829,0.0,-0.2828282828282829,0.0,-0.24786324786324787,0.0,-0.2828282828282829,0.0
2009/s/2009/300/35:3,-0.297979797979798,-0.2878787878787879,-0.2124183006535948,-0.2745098039215686,-0.297979797979798,-0.2878787878787879,-0.2013888888888889,-0.2708333333333333
2010/s/agenda/6313/2:1,-0.33333333333333337,0.0,-0.5050505050505051,0.0,-0.2222222222222222,0.0,-0.5050505050505051,0.0
2004/s/2004/396/85:1,-0.13333333333333336,-0.2,-0.1725490196078432,-0.2745098039215686,-0.13333333333333336,-0.2,-0.20350877192982458,-0.2807017543859649
2011/s/2011/463/323:2,-0.175,-0.125,-0.1527777777777778,-0.013888888888888895,-0.175,-0.125,-0.175,-0.125
2003/s/2003/1074/74:1,-0.1428571428571428,-0.4285714285714286,-0.1428571428571428,-0.2857142857142857,-0.1428571428571428,-0.4285714285714286,0.0,-0.2857142857142857
2007/s/2007/324/27:1,-0.3589743589743589,-0.2222222222222222,-0.28205128205128205,-0.2222222222222222,-0.3589743589743589,-0.2222222222222222,-0.30952380952380953,-0.2222222222222222
2006/s/2006/744/114:1,-0.6904761904761905,-0.3452380952380952,-0.7417582417582418,-0.3516483516483516,-0.6349206349206349,-0.3174603174603174,-0.657142857142857,-0.3285714285714285
2009/s/2009/412/57:1,-0.08333333333333337,-0.25,-0.08333333333333337,-0.25,-0.08333333333333337,-0.25,-0.08333333333333337,-0.25
2001/s/ac_26/2001/18/611:2,-0.11249999999999999,-0.15,-0.0625,-0.1875,-0.11249999999999999,-0.15,0.0404411764705882,-0.0735294117647059
2007/s/agenda/5786/2:1,-0.24444444444444446,0.0,-0.5272727272727273,0.0,-0.24444444444444446,0.0,-0.5272727272727273,0.0
2006/s/ac_44/2004/_02_/25/add_2/41:2,-0.31538461538461543,-0.2307692307692307,-0.2820512820512821,-0.2307692307692307,-0.31538461538461543,-0.2307692307692307,-0.2820512820512821,-0.2307692307692307
2006/s/ac_44/2004/_02_/60/add_1/308:1,-0.4444444444444444,-0.2222222222222222,-0.4444444444444444,-0.2222222222222222,-0.4444444444444444,-0.2222222222222222,-0.5138888888888888,-0.2222222222222222
2006/s/ac_44/2004/_02_/62/add_2/232:1,-0.42500000000000004,-0.275,-0.37142857142857155,-0.25714285714285723,-0.42500000000000004,-0.275,-0.30000000000000004,-0.4
2002/s/2002/731/88:1,-0.2517482517482518,-0.46853146853146854,-0.38636363636363635,-0.5454545454545454,-0.2517482517482518,-0.46853146853146854,-0.38636363636363635,-0.5454545454545454
2004/s/2004/826/311:2,0.033333333333333326,0.08333333333333331,0.033333333333333326,0.1833333333333333,0.033333333333333326,0.08333333333333331,-0.3137254901960784,-0.1813725490196079
2009/s/2009/537/1790:2,-0.2828282828282829,-0.040404040404040414,-0.35555555555555557,-0.1222222222222222,-0.2828282828282829,-0.040404040404040414,-0.33333333333333337,-0.2222222222222222
2005/s/agenda/5292/2:1,-0.24444444444444446,0.0,-0.5272727272727273,0.0,-0.24444444444444446,0.0,-0.5272727272727273,0.0
2011/s/ac_52/2011/52/30:1,0.125,0.0,0.125,0.0,0.125,0.0,0.125,0.0
2000/s/agenda/4226/4:1,-0.46666666666666673,0.0,-0.46666666666666673,0.0,-0.46666666666666673,0.0,-0.46666666666666673,0.0
2009/s/2009/385/80:4,-0.3931623931623932,-0.3076923076923077,-0.40109890109890123,-0.3076923076923077,-0.32126696832579194,-0.3076923076923077,-0.3426573426573427,-0.2622377622377623
2011/s/2011/652/139:7,-0.3461538461538462,-0.1978021978021978,-0.3571428571428572,-0.2142857142857143,-0.3461538461538462,-0.1978021978021978,-0.2692307692307693,-0.1978021978021978
2012/s/2012/10/26:1,-0.2628205128205128,0.0,-0.2628205128205128,0.0,-0.2628205128205128,0.0,-0.2628205128205128,0.0
2009/s/2009/212/155:1,-0.4126984126984127,-0.2857142857142857,-0.4126984126984127,-0.2857142857142857,-0.2321428571428571,-0.2857142857142857,-0.4126984126984127,-0.2857142857142857
2002/s/2002/1349/22:2,-0.1666666666666666,-0.3333333333333333,-0.1666666666666666,-0.3333333333333333,-0.1666666666666666,-0.3333333333333333,-0.1666666666666666,-0.3333333333333333
2001/s/2001/621/81:2,-0.22857142857142848,-0.3333333333333333,-0.1885714285714285,-0.3333333333333333,-0.22857142857142848,-0.3333333333333333,-0.1978021978021978,-0.3333333333333333
